Time (s),Core 0 Uncore Frequency (GHz),Core 1 Uncore Frequency (GHz)
0.3003842830657959,1.8,1.8
0.6376438140869141,0.8,0.8
0.9657459259033203,0.8,0.8
1.3001227378845215,0.8,0.8
1.6360931396484375,0.8,0.8
1.966146469116211,0.8,0.8
2.3028297424316406,0.8,0.8
2.634965658187866,0.8,0.8
2.9726436138153076,0.8,0.8
3.307098865509033,0.8,0.8
3.643719434738159,0.8,0.8
3.977935552597046,0.8,0.8
4.314997434616089,0.8,0.8
4.651955604553223,0.8,0.8
4.9891321659088135,0.8,0.8
5.325188159942627,0.8,0.8
5.660969495773315,0.8,0.8
5.997810125350952,0.8,0.8
6.333325386047363,0.8,0.8
6.665390729904175,0.8,0.8
7.001004457473755,0.8,0.8
7.33945107460022,0.8,0.8
7.67636775970459,0.8,0.8
8.009485006332397,0.8,0.8
8.346264839172363,0.8,0.8
8.682796001434326,0.8,0.8
9.02255368232727,0.8,0.8
9.362417459487915,0.8,0.8
9.698439836502075,0.8,0.8
10.037861108779907,0.8,0.8
10.369216442108154,0.8,0.8
10.706633567810059,0.8,0.8
11.041027545928955,0.8,0.8
11.37708330154419,0.8,0.8
11.71316647529602,0.8,0.8
12.04858684539795,0.8,0.8
12.38349723815918,0.8,0.8
12.720584392547607,0.8,0.8
13.05380368232727,0.8,0.8
13.388734102249146,0.8,0.8
13.721705913543701,0.8,0.8
14.056821346282959,0.8,0.8
14.389997959136963,0.8,0.8
14.724454641342163,0.8,0.8
15.054322004318237,0.8,0.8
15.388120412826538,0.8,0.8
15.724383115768433,0.8,0.8
16.057637691497803,0.8,0.8
16.39555788040161,0.8,0.8
16.736726999282837,0.8,0.8
17.069040536880493,0.8,0.8
17.407168865203857,0.8,0.8
17.74446201324463,0.8,0.8
18.07402777671814,0.8,0.8
18.41120219230652,0.8,0.8
18.74506402015686,0.8,0.8
19.082406759262085,0.8,0.8
19.41925358772278,0.8,0.8
19.753286838531494,0.8,0.8
20.087680339813232,0.8,0.8
20.422992706298828,0.8,0.8
20.757034301757812,0.8,0.8
21.09472632408142,0.8,0.8
21.431045532226562,0.8,0.8
21.769922733306885,0.8,0.8
22.104307174682617,0.8,0.8
22.434157848358154,0.8,0.8
22.768888473510742,0.8,0.8
23.101374864578247,0.8,0.8
23.436837673187256,0.8,0.8
23.76635241508484,0.8,0.8
24.100167751312256,0.8,0.8
24.433199882507324,0.8,0.8
24.770984172821045,0.8,0.8
25.105178594589233,0.8,0.8
25.443105220794678,0.8,0.8
25.77960467338562,0.8,0.8
26.110106945037842,0.8,0.8
26.445244073867798,0.8,0.8
26.780096292495728,0.8,0.8
27.115772008895874,0.8,0.8
27.449026107788086,0.8,0.8
27.78452205657959,0.8,0.8
28.126911640167236,0.8,0.8
28.46333408355713,0.8,0.8
28.797791004180908,0.8,0.8
29.13476800918579,0.8,0.8
29.473464727401733,0.8,0.8
29.810709953308105,0.8,0.8
30.14604115486145,0.8,0.8
30.48173236846924,0.8,0.8
30.816688060760498,0.8,0.8
31.149534463882446,0.8,0.8
31.487103700637817,0.8,0.8
31.823565006256104,0.8,0.8
32.15975546836853,0.8,0.8
32.49357008934021,0.8,0.8
32.828829526901245,0.8,0.8
33.166635036468506,0.8,0.8
33.500767946243286,0.8,0.8
33.83427023887634,0.8,0.8
34.17700982093811,0.8,0.8
34.51446509361267,0.8,0.8
34.84901309013367,0.8,0.8
35.18457102775574,0.8,0.8
35.517375230789185,0.8,0.8
35.852490186691284,0.8,0.8
36.181984424591064,0.8,0.8
36.51665282249451,0.8,0.8
36.84603023529053,0.8,0.8
37.18302845954895,0.8,0.8
37.51905417442322,0.8,0.8
37.85584235191345,0.8,0.8
38.192445039749146,0.8,0.8
38.52465629577637,0.8,0.8
38.8575382232666,0.8,0.8
39.19245457649231,0.8,0.8
39.528266191482544,0.8,0.8
39.86146140098572,0.8,0.8
40.19570589065552,0.8,0.8
40.53114676475525,0.8,0.8
40.864837884902954,0.8,0.8
41.193767070770264,0.8,0.8
41.52837944030762,0.8,0.8
41.862194538116455,0.8,0.8
42.19575381278992,0.8,0.8
42.5342743396759,0.8,0.8
42.869481325149536,0.8,0.8
43.20460081100464,0.8,0.8
43.534154176712036,0.8,0.8
43.86856651306152,0.8,0.8
44.20017743110657,0.8,0.8
44.53765940666199,0.8,0.8
44.87351131439209,0.8,0.8
45.20756649971008,0.8,0.8
45.54080247879028,0.8,0.8
45.87319612503052,0.8,0.8
46.21014380455017,0.8,0.8
46.54699110984802,0.8,0.8
46.88311004638672,0.8,0.8
47.2200710773468,0.8,0.8
47.55637216567993,0.8,0.8
47.889142751693726,0.8,0.8
48.22602128982544,0.8,0.8
48.562997817993164,0.8,0.8
48.90048408508301,0.8,0.8
49.23622465133667,0.8,0.8
49.56852173805237,0.8,0.8
49.90415811538696,0.8,0.8
50.23698449134827,0.8,0.8
50.57439947128296,0.8,0.8
50.910165786743164,0.8,0.8
51.24373197555542,0.8,0.8
51.57627582550049,0.8,0.8
51.91089725494385,0.8,0.8
52.247615337371826,0.8,0.8
52.580886125564575,0.8,0.8
52.913320779800415,0.8,0.8
53.25020980834961,0.8,0.8
53.58521103858948,0.8,0.8
53.924378633499146,0.8,0.8
54.25754237174988,0.8,0.8
54.59225010871887,0.8,0.8
54.92428398132324,0.8,0.8
55.25764179229736,0.8,0.8
55.593178033828735,0.8,0.8
55.93097257614136,0.8,0.8
56.26556897163391,0.8,0.8
56.603922843933105,0.8,0.8
56.94069266319275,0.8,0.8
57.27491879463196,0.8,0.8
57.610978841781616,0.8,0.8
57.95141267776489,0.8,0.8
58.285616874694824,0.8,0.8
58.62077355384827,0.8,0.8
58.9567654132843,0.8,0.8
59.2896511554718,0.8,0.8
59.6270477771759,0.8,0.8
59.96095609664917,0.8,0.8
60.29408311843872,0.8,0.8
60.63237905502319,0.8,0.8
60.96588063240051,0.8,0.8
61.301018476486206,0.8,0.8
61.63660144805908,0.8,0.8
61.97116541862488,0.8,0.8
62.30861568450928,0.8,0.8
62.64161276817322,0.8,0.8
62.97985243797302,0.8,0.8
63.318374156951904,0.8,0.8
63.6558358669281,0.8,0.8
63.99123001098633,0.8,0.8
64.32721972465515,0.8,0.8
64.66145873069763,0.8,0.8
64.99870467185974,0.8,0.8
65.33505320549011,0.8,0.8
65.67360782623291,0.8,0.8
66.01018595695496,0.8,0.8
