Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10021233558654785,54.84,55.25,54.51,54.92
0.29055070877075195,54.74,55.16,54.51,54.93
0.4845592975616455,54.94,55.35,54.51,54.93
0.6718358993530273,54.84,55.06,54.6,54.83
0.8635690212249756,54.9,55.16,54.47,54.83
1.050609827041626,55.0,55.16,54.51,54.94
1.2372095584869385,54.74,55.16,54.51,54.93
1.4288561344146729,54.94,55.16,54.51,54.84
1.6144044399261475,54.84,55.25,54.51,54.93
1.8052363395690918,54.74,55.35,54.51,54.84
1.991908311843872,54.94,55.25,54.51,54.94
2.1773993968963623,54.84,55.16,54.51,54.94
2.3649775981903076,55.13,55.35,54.51,54.84
2.755107879638672,54.74,55.35,54.51,55.03
2.9753947257995605,74.8,71.91,54.48,54.92
3.240187644958496,74.86,75.66,77.11,54.89
3.465036630630493,75.04,75.81,75.22,67.74
3.6780295372009277,75.64,75.81,74.83,74.9
3.8553407192230225,75.83,75.83,75.42,75.49
4.039269924163818,76.33,75.86,74.72,75.44
4.220115423202515,74.99,76.05,75.29,75.54
4.406573295593262,75.19,77.44,75.37,75.34
4.587802410125732,74.99,78.52,74.98,75.54
4.77053689956665,74.9,76.05,77.12,75.45
4.955861806869507,74.9,76.64,75.96,75.34
5.136747360229492,74.8,75.86,76.74,75.73
5.319247722625732,74.88,75.86,75.27,76.53
5.5046868324279785,75.07,75.95,74.79,75.93
5.68767786026001,75.39,75.86,75.96,76.73
5.879042148590088,74.9,77.23,75.49,75.73
6.133403539657593,74.9,76.15,74.69,75.65
6.313079357147217,75.19,75.86,75.48,75.45
6.492893218994141,74.99,75.86,75.37,75.44
6.672501087188721,74.9,75.96,75.37,75.44
6.853747606277466,74.8,75.96,75.37,75.54
7.033213138580322,74.9,76.64,74.69,75.54
7.214246988296509,74.9,75.86,75.37,75.55
7.396874904632568,74.86,76.2,75.42,75.68
7.65502405166626,74.94,76.69,75.42,75.49
7.8359222412109375,75.04,76.0,74.83,75.58
8.017199039459229,75.04,76.68,75.42,75.49
8.19859266281128,74.94,76.49,75.4,75.39
8.379591226577759,74.94,76.0,75.4,75.49
8.560300350189209,75.01,76.78,75.5,75.39
8.794166564941406,75.03,76.68,75.5,75.49
8.972909450531006,74.85,76.2,75.5,75.49
9.149219512939453,74.83,77.48,74.72,75.78
9.32943081855774,75.23,76.0,75.59,75.39
9.506960391998291,75.41,75.9,75.5,75.58
9.744130849838257,74.93,76.49,75.4,75.58
9.928893804550171,74.93,76.0,75.59,75.49
10.107841968536377,74.83,76.58,75.59,75.58
10.289976358413696,74.81,76.68,74.61,75.68
10.470708131790161,74.83,76.1,75.5,75.58
10.651946306228638,78.7,81.52,75.4,75.78
10.833138465881348,76.42,76.59,75.22,75.58
11.014145374298096,82.25,84.4,75.69,75.49
11.195263147354126,77.86,79.02,74.84,75.58
11.361323356628418,77.53,86.74,75.5,75.68
11.540387392044067,80.6,86.04,75.69,75.68
11.72423791885376,80.44,76.39,75.09,75.49
11.904909610748291,85.36,81.23,76.18,75.58
12.086590766906738,77.63,83.26,74.82,75.49
12.267743587493896,76.79,87.08,75.71,75.99
12.44834041595459,77.58,80.95,75.79,76.39
12.62970495223999,75.14,76.1,75.2,75.58
12.810497760772705,74.94,76.89,76.09,75.68
12.99130892753601,74.83,77.08,74.82,76.29
13.168397665023804,75.23,77.68,75.89,75.68
13.34600567817688,75.15,76.79,75.5,75.58
13.528085231781006,74.93,76.1,75.22,75.68
13.709409952163696,74.85,76.68,75.51,75.49
