Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10018348693847656,35.28,27.02
0.2688312530517578,35.28,27.0
0.41965508460998535,35.28,27.02
0.554619312286377,35.28,27.0
0.6882257461547852,35.28,27.01
0.822880744934082,35.28,27.02
0.9590585231781006,35.28,27.02
1.092808485031128,35.52,27.02
1.2271788120269775,35.28,27.02
1.361999273300171,35.28,27.01
1.4980542659759521,35.28,27.01
1.6318910121917725,36.49,27.0
1.7670493125915527,35.76,27.0
1.9050567150115967,35.76,27.26
2.0581812858581543,35.52,27.02
2.1929359436035156,36.73,27.0
2.3287885189056396,35.52,27.0
2.464658498764038,35.52,27.0
2.6198487281799316,36.73,27.0
2.754347801208496,36.73,27.0
2.889535903930664,36.73,27.01
3.045809030532837,36.98,27.0
3.1845345497131348,36.98,27.0
3.339045286178589,36.98,27.0
3.474026918411255,36.73,27.0
3.610464572906494,36.49,27.0
3.766305923461914,36.98,27.0
3.9037744998931885,36.73,27.01
4.037239074707031,36.73,27.0
4.170740842819214,36.98,27.01
4.306170225143433,36.98,27.01
4.443681716918945,36.98,27.0
4.578464984893799,36.0,27.02
4.730434417724609,36.98,27.0
4.867088556289673,36.73,27.0
5.004265308380127,36.73,27.26
5.135826349258423,35.28,27.02
