Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10018658638000488,36.0,27.02
0.28337717056274414,36.0,27.0
0.4372689723968506,36.0,27.02
0.5722167491912842,36.0,27.0
0.7077767848968506,36.0,27.0
0.8433222770690918,36.0,27.02
0.976980447769165,36.0,27.0
1.1473126411437988,36.0,27.0
1.2831215858459473,36.0,27.0
1.417160987854004,36.0,27.01
1.5519440174102783,36.0,27.0
1.687209129333496,36.0,27.0
1.8227648735046387,36.0,27.01
1.9531023502349854,36.0,27.02
2.088160991668701,36.0,27.0
2.222595691680908,36.0,27.0
2.3565726280212402,36.0,27.0
2.491171360015869,36.0,27.0
2.6279447078704834,36.0,27.01
2.7634994983673096,36.0,27.0
2.9163503646850586,36.0,27.02
3.047274112701416,36.0,27.0
3.221850872039795,36.0,27.02
3.3560333251953125,36.0,27.0
3.4898946285247803,36.0,27.01
3.6257715225219727,36.0,27.02
3.761579751968384,36.0,27.02
3.8964571952819824,36.0,27.0
4.066723823547363,36.0,27.02
4.201830148696899,36.0,27.02
4.33592677116394,36.0,27.0
4.469483375549316,36.0,27.02
4.605215549468994,36.0,27.0
4.758629083633423,36.0,27.0
4.892130613327026,36.0,27.0
5.0250890254974365,36.0,27.02
5.176368474960327,36.0,27.0
5.349251747131348,36.0,27.01
5.500931978225708,36.0,27.02
5.636476993560791,36.0,27.02
5.770552396774292,36.0,27.0
5.905879259109497,36.0,27.01
6.057536363601685,36.0,27.01
6.193693161010742,36.0,27.02
6.364573955535889,36.0,27.0
6.504265546798706,36.0,27.0
6.637579441070557,36.0,27.02
6.77142596244812,36.0,27.02
6.905057668685913,36.0,27.0
7.073034048080444,36.0,27.01
7.207900762557983,36.0,27.0
7.346338748931885,36.0,27.0
7.520180702209473,36.0,27.02
7.654099464416504,36.0,27.02
7.789181709289551,36.0,27.0
7.916807651519775,36.0,27.02
8.068451881408691,36.0,27.0
8.205766439437866,36.0,27.0
8.365789413452148,36.0,27.0
8.516765356063843,36.0,27.02
8.668569326400757,36.0,27.0
8.804222106933594,36.0,27.0
8.93932032585144,36.0,27.0
9.072981595993042,36.0,27.01
9.225627899169922,36.0,27.0
9.397517919540405,36.0,27.01
9.532344818115234,36.0,27.0
9.666127920150757,36.0,27.02
9.80051302909851,36.0,27.02
9.934820175170898,36.0,27.02
10.071080207824707,36.0,27.0
10.205193996429443,36.0,27.02
10.376114845275879,36.0,27.0
10.51299262046814,36.0,27.0
10.65100646018982,36.0,27.0
10.82335638999939,36.0,27.02
10.957324266433716,36.0,27.02
11.109188318252563,36.0,27.0
11.243311166763306,36.0,27.0
11.376966953277588,36.0,27.0
11.511702537536621,36.0,27.0
11.650116443634033,36.0,27.02
11.78494143486023,36.0,27.0
11.932957887649536,36.0,27.0
12.102640867233276,36.0,27.02
12.236975908279419,36.0,27.0
12.36468768119812,36.0,27.0
12.49903154373169,36.0,27.0
12.633227825164795,36.0,27.0
12.78335976600647,36.0,27.0
12.918235540390015,36.0,27.0
13.072488069534302,36.0,27.02
13.209246397018433,36.0,27.0
13.383361339569092,36.0,27.02
13.516782999038696,36.0,27.0
