Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.1001887321472168,37.46,27.02
0.26727795600891113,37.22,27.0
0.4198036193847656,37.22,27.25
0.5568079948425293,37.22,27.02
0.7076132297515869,37.22,27.02
0.8419997692108154,37.22,27.01
0.9785778522491455,37.22,27.0
1.1134233474731445,37.22,27.0
1.249884843826294,37.22,27.0
1.3836238384246826,37.22,27.01
1.5183055400848389,37.22,27.24
1.6528370380401611,37.22,27.26
1.7877609729766846,37.22,27.25
1.9216625690460205,37.22,27.0
2.073354959487915,37.22,27.25
2.2082512378692627,37.22,27.02
2.34323787689209,37.22,27.0
2.4768147468566895,37.22,27.0
2.6109724044799805,37.22,27.0
2.7441868782043457,37.22,27.01
2.880774974822998,37.22,27.01
3.0171523094177246,37.22,27.0
3.153377056121826,37.22,27.0
3.288238048553467,37.22,27.02
3.421832323074341,37.22,27.02
3.556668281555176,37.22,27.02
3.692030668258667,37.22,27.0
3.825934410095215,37.22,27.0
3.9607369899749756,37.22,27.01
4.09642219543457,37.22,27.01
4.2299885749816895,37.22,27.02
4.365009307861328,37.22,27.0
4.500303268432617,37.22,27.24
4.63550329208374,37.22,27.0
4.769078731536865,37.22,27.0
4.90451455116272,37.22,27.02
5.0414652824401855,37.22,27.02
5.176567077636719,37.22,27.25
5.311478137969971,37.22,27.25
5.445685863494873,37.22,27.25
5.582729816436768,37.22,27.0
5.718099117279053,37.22,27.0
5.8543541431427,37.22,27.01
5.987939119338989,37.22,27.26
6.12359094619751,37.22,27.02
6.25704550743103,37.22,27.0
6.39393949508667,37.22,27.01
6.527308940887451,37.22,27.0
6.660260438919067,37.22,27.0
6.835130214691162,37.22,27.0
6.96946907043457,37.22,27.0
7.108308792114258,37.22,27.0
7.241864442825317,37.22,27.25
7.376935720443726,37.22,27.25
7.5132365226745605,37.22,27.26
7.647933006286621,37.22,27.26
7.781696796417236,37.22,27.26
7.916722774505615,37.22,27.24
8.053922176361084,37.22,27.25
8.18938422203064,37.22,27.02
8.324315547943115,37.22,27.01
8.457897901535034,37.22,27.25
8.593019485473633,37.22,27.24
8.732694864273071,37.22,27.02
8.872722864151001,37.22,27.0
9.009111166000366,36.98,27.24
9.144478797912598,36.98,27.0
9.277863264083862,37.22,27.0
9.449211835861206,37.22,27.0
9.584554672241211,36.98,27.0
9.719099998474121,36.98,27.0
9.853696346282959,37.22,27.0
10.00538158416748,37.22,27.0
10.14057207107544,37.22,27.0
10.275563478469849,37.22,27.0
10.408733129501343,37.22,27.02
10.561985969543457,37.22,27.0
10.732766151428223,37.22,27.0
10.869708061218262,36.98,27.01
11.00502061843872,36.98,27.0
11.13988447189331,36.98,27.02
11.273768186569214,36.98,27.0
11.40806269645691,36.98,27.01
11.561323881149292,36.98,27.02
11.697533130645752,36.98,27.0
11.832200288772583,36.98,27.0
11.967554807662964,36.98,27.0
12.102550268173218,37.22,27.0
12.236408710479736,37.22,27.02
12.367769956588745,36.98,27.0
12.502516508102417,36.98,27.0
12.63746953010559,36.98,27.0
12.76932144165039,36.98,27.0
12.904077291488647,36.98,27.0
13.038182735443115,36.98,27.02
13.173335075378418,37.22,27.0
13.308116674423218,36.98,27.02
13.448395490646362,32.37,27.02
13.582395076751709,32.37,27.02
13.717416286468506,32.35,27.26
13.852905988693237,32.35,27.0
13.987764358520508,32.35,27.02
14.121963739395142,32.35,27.02
14.256787061691284,32.35,27.02
14.391948461532593,32.35,27.01
14.526705026626587,32.35,27.02
14.679211854934692,32.37,27.26
