Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
8.2655e-05,1120.68,1027.21,2147.89
0.0998648,688.127,535.585,1223.71
0.199619,388.239,304.286,692.525
0.299311,422.451,365.181,787.631
0.399977,881.142,529.858,1411
0.499662,511.761,382.785,894.545
0.600448,352.779,337.402,690.181
0.700098,1606.75,912.84,2519.59
0.800763,543.053,383.117,926.171
0.900355,470.967,399.865,870.832
1.00111,1954.61,939.768,2894.37
1.1008,576.272,341.519,917.791
1.2015,267.669,249.739,517.408
1.30124,574.253,420.361,994.614
1.40091,2111.34,999.992,3111.33
1.50163,838.109,445.987,1284.1
1.60132,857.678,661.467,1519.15
1.70197,509.584,412.748,922.332
1.80156,1000.84,917.723,1918.56
1.90181,2481.27,2362.07,4843.34
2.0025,1640.21,1520.9,3161.12
2.10217,211.67,137.166,348.836
2.20305,3049.78,2702.29,5752.08
2.30282,1870.03,1267.61,3137.65
2.40367,1350.49,1331.75,2682.24
2.50348,1281.06,1193.38,2474.44
2.60449,1594.31,1342.41,2936.71
2.70434,1329.15,1121.95,2451.1
2.80424,1500.18,1443.82,2944
2.90417,1031.36,877.723,1909.09
3.00386,1691.8,1392.48,3084.29
3.10397,1915.19,1773.56,3688.76
3.20415,30224.5,25204.2,55428.8
3.3039,73200.4,62057.3,135258
3.40384,65111.8,59867.3,124979
3.50354,61762.7,57757.6,119520
3.60437,66337.3,61302.1,127639
3.70399,47096.1,42231.7,89327.8
3.81322,11327.8,12787.4,24115.2
3.90887,4672.27,4985.72,9658
4.00858,782.721,532.613,1315.33
4.10831,437.999,300.365,738.364
4.20805,570.327,445.004,1015.33
4.30779,775.718,658.058,1433.78
4.40732,402.631,254.32,656.951
4.50705,321.034,263.523,584.557
4.60772,301.828,281.036,582.864
4.70739,189.02,167.024,356.044
4.80809,150.315,117.799,268.114
4.90763,506.96,458.34,965.3
5.00829,267.794,225.932,493.726
5.10896,237.592,207.997,445.589
5.20869,204.781,217.716,422.498
5.30931,352.454,275.731,628.185
5.40903,616.738,493.914,1110.65
5.50933,1752.32,1681.67,3433.99
5.61021,9676.21,7789.71,17465.9
5.71018,17769.6,12906.2,30675.8
5.80991,12014.4,9577.52,21591.9
5.91067,3656.8,3216.3,6873.1
6.01043,1936.19,2027.15,3963.34
6.11113,2541.9,2797.1,5339
6.21082,1685.7,1685.61,3371.32
6.31051,2112.62,1907.78,4020.41
6.41026,3910.33,4262.24,8172.58
6.50995,5036.56,4617.01,9653.58
6.60976,5764.72,4563.98,10328.7
6.70957,5756.52,6033.39,11789.9
6.80941,6350.35,6107.84,12458.2
6.91034,5762.13,4593.34,10355.5
7.01021,6154.31,6207.25,12361.6
7.11012,5762.92,4926.53,10689.5
7.211,6119.67,4788.27,10907.9
7.31084,6981.6,6070.45,13052.1
7.41053,5718.83,4809.66,10528.5
7.51018,6123.5,4855.99,10979.5
7.61085,6189.23,5224.3,11413.5
7.71063,5549.29,4667.16,10216.5
7.81143,6360.6,5426.19,11786.8
7.91112,6555.89,5284.61,11840.5
8.01185,5784.79,5107.75,10892.5
8.11147,6257.14,5488.62,11745.8
8.21222,5441.64,4129.47,9571.11
8.31212,6686.66,5388.37,12075
8.41308,5846.07,4853.17,10699.2
8.51297,5750.56,4482.21,10232.8
8.61287,6534.33,5532.91,12067.2
8.71288,6749.54,4903.39,11652.9
8.81276,6644.84,5370.51,12015.4
8.91268,5712.67,4564.85,10277.5
9.01261,5844.71,4222.29,10067
9.1125,6266.82,5305.19,11572
9.21254,6044.74,4744.69,10789.4
9.31224,6165.21,4781.31,10946.5
9.41314,6169.41,5173.53,11342.9
9.51315,5658.47,4018.33,9676.79
9.61311,6136.9,5207.67,11344.6
9.71409,6058.58,4817.73,10876.3
9.81537,6214.97,4661.06,10876
9.91426,5839.89,4774.9,10614.8
10.0143,6395.57,4847.91,11243.5
10.1138,6851.58,5752.92,12604.5
10.2146,6387.97,5155.17,11543.1
10.3152,5124.3,3955.62,9079.91
10.415,6842.52,6008.78,12851.3
10.5159,6099.76,4331.37,10431.1
10.6155,5828.24,4695.7,10523.9
10.7163,6372.3,5326.43,11698.7
10.816,5273.48,3972.99,9246.47
10.9156,6116.02,5220.52,11336.5
11.0154,6049.01,4318.69,10367.7
11.1162,6285.53,4668.07,10953.6
11.2161,6057.46,5088.8,11146.3
11.316,5812.91,4418.75,10231.7
11.4159,6048.5,5018.3,11066.8
11.5158,6246.95,4598.69,10845.6
11.6155,6016.54,4498.6,10515.1
11.7152,5935.89,4816.42,10752.3
11.8151,5944.56,4375.26,10319.8
11.9151,6475.23,4838.26,11313.5
12.0149,6160.63,4740.24,10900.9
12.1148,6115.67,4494.47,10610.1
12.2146,5983.05,5049.23,11032.3
12.3146,1641.07,1912.52,3553.59
12.4144,1419.42,1427.53,2846.94
12.5142,941.064,1018.74,1959.8
12.614,1727.05,1812.48,3539.52
12.7147,1643.25,1577,3220.25
12.8145,778.431,678.296,1456.73
12.915,1144.6,1466.21,2610.81
13.0148,949.648,821.333,1770.98
13.1144,1060.89,952.623,2013.51
13.2151,3232.51,2804.69,6037.2
13.3148,16737.1,12525.7,29262.7
13.4155,16363.4,11275.9,27639.3
13.5151,6524.53,4466.57,10991.1
13.6158,11783.3,8143.99,19927.3
13.7155,15074.6,11518.7,26593.3
13.8162,15381.9,12185.3,27567.2
13.9159,15618.3,11510.6,27128.9
14.0157,15488.5,11075.5,26564
14.1154,16368,11065.2,27433.2
14.216,15496.6,11772.6,27269.2
14.3158,15062.7,11134.3,26197
14.4155,14999.1,11752.4,26751.5
14.5163,15620.3,11658.4,27278.7
14.6161,15210,10467.4,25677.4
14.7158,4203.62,2606.85,6810.47
14.8155,1873.4,821.787,2695.19
14.9159,1029.02,1081.07,2110.09
15.0152,936.988,972.385,1909.37
15.116,325.72,287.748,613.469
15.2168,2053.96,1138.53,3192.5
15.3168,6504.23,5248.22,11752.4
15.4166,5955.54,4187.23,10142.8
15.5175,6780.7,5370.38,12151.1
15.6172,5509.14,4260.82,9769.96
