System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
01:47:58.250,0.0,1.14,0.0,0.0,2.63,12.26,3.07,0.08,0.31
01:47:58.350,0.0,1.11,0.0,0.0,7.27,24.92,3.47,0.14,0.49
01:47:58.450,0.0,1.0,0.0,0.0,5.55,25.79,2.59,0.03,0.13
01:47:58.550,0.0,1.0,0.0,0.0,5.54,24.69,2.57,0.03,0.12
01:47:58.651,0.0,1.0,0.0,0.01,20.86,36.82,3.2,0.15,0.37
01:47:58.757,0.02,2.17,0.04,0.09,236.52,5.03,7.26,0.84,1.46
01:47:58.850,0.41,1.67,0.14,0.17,5085.91,36.38,12.7,1.14,2.22
01:47:58.950,0.73,1.69,0.19,0.21,9102.48,57.17,12.74,1.19,1.91
01:47:59.049,0.74,1.72,0.19,0.22,9231.27,56.9,12.55,1.19,1.83
01:47:59.149,0.76,1.74,0.19,0.22,9353.06,56.94,12.79,1.2,1.84
01:47:59.249,0.75,1.72,0.19,0.22,9312.34,56.99,12.62,1.2,1.82
01:47:59.350,0.74,1.7,0.19,0.23,9289.69,57.03,12.73,1.21,1.84
01:47:59.450,0.75,1.72,0.19,0.22,9271.27,57.04,12.64,1.19,1.83
01:47:59.551,0.74,1.69,0.19,0.22,9237.05,57.05,12.82,1.21,1.87
01:47:59.651,0.74,1.7,0.19,0.22,9209.39,57.06,12.57,1.19,1.84
01:47:59.751,0.68,1.66,0.22,0.25,8399.65,53.34,12.65,1.23,1.91
01:47:59.851,0.68,1.57,0.16,0.15,8569.44,57.08,12.64,1.21,2.01
01:47:59.951,0.71,1.64,0.17,0.16,8878.09,57.1,12.7,1.21,1.92
01:48:00.052,0.72,1.67,0.17,0.16,9035.67,57.12,12.69,1.22,1.89
01:48:00.152,0.69,1.59,0.16,0.15,8605.03,57.11,12.6,1.2,2.0
01:48:00.252,0.73,1.68,0.17,0.16,9151.2,57.07,12.75,1.22,1.88
01:48:00.352,0.74,1.71,0.18,0.16,9225.58,57.1,12.61,1.21,1.84
01:48:00.452,0.73,1.68,0.17,0.16,9097.5,57.14,12.58,1.22,1.85
01:48:00.552,0.73,1.69,0.17,0.16,9121.6,57.13,12.66,1.2,1.89
01:48:00.652,0.74,1.7,0.18,0.17,9248.71,57.13,12.66,1.21,1.85
01:48:00.752,0.7,1.67,0.19,0.18,8683.02,54.6,12.72,1.23,1.89
01:48:00.853,0.71,1.64,0.17,0.13,8890.76,57.21,12.68,1.21,1.94
01:48:00.952,0.73,1.69,0.17,0.14,9129.03,57.16,12.47,1.21,1.86
01:48:01.053,0.74,1.69,0.17,0.14,9255.5,57.17,12.87,1.23,1.86
01:48:01.153,0.72,1.66,0.17,0.14,8948.77,57.15,12.62,1.2,1.92
01:48:01.252,0.74,1.69,0.18,0.14,9090.26,57.13,12.54,1.21,1.85
01:48:01.352,0.71,1.63,0.17,0.13,8834.21,57.16,12.62,1.21,1.92
