System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
01:52:47.311,0.0,1.14,0.0,0.0,2.69,12.31,2.87,0.02,0.17
01:52:47.411,0.0,1.0,0.0,0.0,5.45,25.12,2.64,0.02,0.16
01:52:47.511,0.0,1.0,0.0,0.0,5.42,25.15,2.56,0.01,0.11
01:52:47.611,0.0,1.0,0.0,0.0,5.43,25.11,2.61,0.01,0.11
01:52:47.711,0.0,1.0,0.0,0.01,19.03,34.92,3.17,0.08,0.35
01:52:47.821,0.02,2.32,0.05,0.1,247.09,4.85,7.55,0.69,1.45
01:52:47.912,0.84,2.65,0.2,0.17,10205.79,51.49,17.81,1.05,2.3
01:52:48.013,1.15,2.7,0.21,0.2,14305.62,59.41,20.75,1.21,2.4
01:52:48.112,1.16,2.7,0.23,0.23,14578.61,58.62,20.89,1.22,2.4
01:52:48.212,1.17,2.7,0.25,0.27,14571.44,57.81,20.66,1.22,2.37
01:52:48.312,1.16,2.66,0.28,0.32,14466.67,57.2,20.74,1.25,2.4
01:52:48.412,1.17,2.67,0.28,0.32,14550.57,57.22,20.5,1.24,2.37
01:52:48.512,1.17,2.67,0.28,0.33,14525.43,57.22,20.83,1.26,2.4
01:52:48.612,1.17,2.67,0.28,0.32,14533.62,57.21,20.68,1.24,2.39
01:52:48.712,1.17,2.67,0.28,0.32,14538.17,57.27,20.67,1.25,2.38
01:52:48.811,1.13,2.71,0.33,0.37,14020.33,54.28,20.73,1.28,2.35
01:52:48.912,1.18,2.71,0.29,0.25,14852.35,57.3,20.9,1.3,2.34
01:52:49.012,1.16,2.65,0.28,0.25,14486.4,57.32,20.67,1.28,2.4
01:52:49.112,1.16,2.65,0.28,0.25,14475.07,57.32,20.63,1.29,2.4
01:52:49.212,1.16,2.65,0.28,0.24,14463.2,57.31,20.66,1.29,2.4
01:52:49.312,1.17,2.66,0.28,0.25,14521.48,57.26,20.7,1.27,2.4
