CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,2104.57,3652.78,22.29
250,240,2122.82,3744.49,22.49
250,220,2135.05,3802.71,22.61
250,200,2142.42,3841.34,22.71
250,180,2141.36,3889.98,22.72
250,160,2200.9,3624.3,23.28
250,140,2293.25,3317.39,24.27
250,120,2453.32,3035.86,25.85
250,100,2704.98,2812.94,28.62
110,260,2117.4,3827.77,22.67
110,240,2121.44,3879.86,22.74
110,220,2120.96,3965.33,22.95
110,200,2143.9,3988.37,22.83
110,180,2148.42,3989.97,22.85
110,160,2179.89,3640.75,23.38
110,140,2273.25,3325.84,24.36
110,120,2444.4,3052.53,25.97
110,100,2676.47,2811.73,28.66
95,260,1850.94,3830.07,22.84
95,240,1847.44,3924.79,22.87
95,220,1855.29,3977.29,22.85
95,200,1853.21,3986.72,22.8
95,180,1853.38,3993.8,22.84
95,160,1908.31,3647.69,23.44
95,140,1983.25,3328.61,24.47
95,120,2116.19,3060.91,26.12
95,100,2342.15,2815.45,28.73
90,260,1775.28,3842.22,23.03
90,240,1764.97,3915.73,22.91
90,220,1760.04,3966.78,22.85
90,200,1778.14,3995.56,22.99
90,180,1763.49,3964.98,22.83
90,160,1829.08,3658.31,23.73
90,140,1881.45,3329.46,24.46
90,120,2017.37,3072.01,26.22
90,100,2219.31,2814.55,28.73
85,260,1683.13,3839.95,22.94
85,240,1682.58,3899.74,22.91
85,220,1679.46,3966.55,22.9
85,200,1677.95,3982.47,22.86
85,180,1671.58,3967.41,22.88
85,160,1726.9,3651.46,23.58
85,140,1804.42,3323.6,24.51
85,120,1902.36,3036.52,25.97
85,100,2113.81,2816.37,28.77
80,260,1578.16,3828.6,22.97
80,240,1582.19,3908.18,23.04
80,220,1574.35,3966.02,22.95
80,200,1583.22,4003.87,23.17
80,180,1574.63,3988.0,23.0
80,160,1633.35,3657.49,23.81
80,140,1690.24,3346.61,24.62
80,120,1805.98,3059.65,26.17
80,100,1982.24,2829.95,28.88
75,260,1497.48,3844.14,23.29
75,240,1498.54,3923.65,23.28
75,220,1499.25,3984.18,23.15
75,200,1500.46,3983.48,23.11
75,180,1499.08,4005.53,23.14
75,160,1540.11,3653.05,23.75
75,140,1604.77,3356.06,24.89
75,120,1705.02,3064.85,26.29
75,100,1877.68,2832.49,29.07
70,260,1413.05,3912.05,23.4
70,240,1442.73,3951.13,23.41
70,220,-260712.49,3972.05,23.39
70,200,1458.8,4014.2,23.54
70,180,1414.58,4029.86,23.47
70,160,1439.05,3680.97,24.07
