CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,2103.42,1250.54,23.48
105,240,2126.37,1269.14,23.9
105,220,2107.19,1256.83,23.68
105,200,2131.46,1247.23,23.92
105,180,2097.78,1252.34,23.41
105,160,2134.81,1291.83,23.97
105,140,2125.38,1281.28,23.86
105,120,2206.04,1276.23,24.83
105,100,2130.36,1247.11,23.88
100,260,2097.97,1259.27,24.67
100,240,2147.5,1275.4,24.93
100,220,2163.21,1266.55,25.18
100,200,2099.12,1278.25,24.64
100,180,2097.01,1247.79,24.61
100,160,2138.05,1264.32,25.13
100,140,2144.64,1293.56,24.79
100,120,2079.71,1281.16,24.4
100,100,2130.61,1248.63,25.06
95,260,2040.36,1311.67,25.2
95,240,2012.08,1265.92,24.9
95,220,2141.5,1272.78,26.28
95,200,2056.83,1301.44,25.58
95,180,2033.36,1278.1,25.17
95,160,2010.66,1302.45,24.62
95,140,2035.54,1309.23,24.67
95,120,2023.44,1289.76,24.53
95,100,2020.75,1246.68,25.01
90,260,2206.45,1342.75,28.2
90,240,2173.23,1315.72,27.84
90,220,2163.5,1304.87,27.61
90,200,2147.16,1327.1,28.01
90,180,2159.22,1307.67,27.88
90,160,2129.28,1283.87,27.68
90,140,2176.17,1293.01,27.84
90,120,2195.94,1308.08,28.77
90,100,2198.9,1276.58,28.16
85,260,2295.07,1376.13,31.58
85,240,2262.69,1387.82,30.99
85,220,2340.45,1349.92,31.63
85,200,2337.89,1357.4,31.74
85,180,2279.65,1363.72,30.71
85,160,2217.43,1349.96,30.45
85,140,2280.57,1330.35,30.72
85,120,2307.76,1333.69,31.09
85,100,2229.77,1302.0,30.6
80,260,2090.89,1321.13,30.15
80,240,2048.06,1359.72,29.49
80,220,2114.79,1311.99,30.87
80,200,2160.92,1306.96,31.64
80,180,2121.2,1311.5,29.74
80,160,2213.43,1330.4,31.57
80,140,2137.89,1328.91,31.23
80,120,2138.21,1350.11,30.07
80,100,2062.11,1313.17,29.67
75,260,2096.0,1357.64,32.01
75,240,2100.57,1337.58,32.04
75,220,2155.24,1348.13,32.6
75,200,2107.24,1354.52,32.22
75,180,2085.14,1370.2,31.85
75,160,2246.21,1386.9,35.07
75,140,2287.47,1381.85,35.91
75,120,2310.08,1378.91,36.35
75,100,2123.4,1337.72,31.99
70,260,2405.39,1451.35,39.89
70,240,2392.5,1437.42,39.85
70,220,2280.88,1395.51,36.47
70,200,2383.59,1455.51,39.55
70,180,2440.91,1479.39,40.83
70,160,2420.83,1454.8,40.43
70,140,2496.65,1437.7,41.91
70,120,2401.02,1456.38,39.8
70,100,2511.76,1463.81,42.14
65,260,2727.05,1493.39,47.21
65,240,2649.24,1468.04,45.77
65,220,2693.76,1476.5,46.41
65,200,2671.22,1473.46,45.99
65,180,2685.57,1498.96,46.58
65,160,2671.88,1469.41,46.02
65,140,2660.12,1458.24,45.81
65,120,2664.62,1444.94,45.95
65,100,2656.86,1482.6,45.83
105,260,2171.94,1284.72,23.3
105,240,2103.55,1268.54,23.6
105,220,2116.84,1250.69,23.77
105,200,2106.18,1271.62,23.53
105,180,2096.16,1278.54,23.43
105,160,2123.96,1249.84,23.77
105,140,2158.11,1248.5,24.31
105,120,2100.2,1289.18,23.52
105,100,2111.83,1268.6,23.58
100,260,2190.61,1325.92,25.5
100,240,2278.1,1294.56,26.6
100,220,2234.59,1304.52,26.18
100,200,2061.78,1268.16,23.91
100,180,2237.04,1320.59,26.06
100,160,2107.13,1300.97,24.51
100,140,2156.6,1304.15,25.08
100,120,2098.19,1295.25,24.46
100,100,2102.27,1295.98,24.61
95,260,2010.31,1275.34,24.58
95,240,2018.93,1296.32,24.7
95,220,2109.07,1288.57,25.75
95,200,2022.43,1281.48,24.47
95,180,2044.33,1313.83,25.22
95,160,2030.99,1271.25,24.64
95,140,2000.8,1263.86,24.18
95,120,2031.42,1301.44,24.58
95,100,2022.33,1243.83,24.49
90,260,2131.64,1305.52,27.41
90,240,2152.86,1348.57,27.85
90,220,2173.97,1315.76,27.76
90,200,-259896.68,1340.17,28.74
90,180,2142.87,1319.05,27.6
90,160,2132.36,1337.02,27.54
90,140,2143.2,1296.46,27.61
90,120,2166.94,1289.45,27.59
90,100,2111.94,1288.17,27.2
85,260,2126.63,1300.45,28.96
85,240,2113.22,1362.6,28.73
85,220,2151.78,1386.45,29.39
85,200,2181.72,1355.75,29.74
85,180,2346.84,1346.62,31.64
85,160,2324.96,1339.42,31.52
85,140,2210.4,1372.34,30.33
85,120,2123.3,1321.47,28.85
85,100,2180.34,1307.32,29.73
80,260,2172.29,1319.26,30.57
80,240,2226.99,1329.04,31.8
80,220,2086.14,1344.15,30.05
80,200,2132.27,1330.0,29.95
80,180,2086.19,1368.6,30.04
80,160,-259986.08,1363.8,31.54
80,140,2049.35,1360.35,29.45
80,120,2035.39,1327.28,29.3
80,100,2032.25,1349.22,29.28
75,260,2128.03,1344.61,32.06
75,240,2105.85,1406.59,32.26
75,220,2084.84,1356.7,31.86
75,200,2127.59,1376.33,32.59
75,180,2087.55,1368.91,31.87
75,160,2103.96,1388.86,32.27
75,140,2107.45,1345.16,32.25
75,120,2096.76,1374.86,32.05
75,100,2103.02,1351.49,32.24
70,260,2267.79,1431.66,36.24
70,240,2363.67,1444.57,38.97
70,220,2255.99,1384.74,36.19
70,200,2393.5,1452.69,39.55
70,180,2398.91,1487.14,39.57
70,160,2413.7,1457.91,39.98
70,140,2444.69,1477.69,40.52
70,120,2429.52,1411.85,40.31
70,100,2373.83,1418.3,38.49
65,260,2669.26,1506.88,45.8
65,240,2679.67,1532.4,46.35
65,220,2664.8,1474.19,45.93
65,200,2427.84,1483.93,40.88
65,180,2690.0,1530.3,46.54
65,160,2673.06,1472.19,45.96
65,140,2656.36,1512.55,45.66
65,120,2677.65,1534.35,46.1
65,100,2685.7,1513.15,46.44
105,260,2114.99,1271.76,23.84
105,240,2143.81,1272.1,24.13
105,220,2118.56,1241.16,23.78
105,200,2103.37,1251.07,23.48
105,180,2101.0,1281.06,23.49
105,160,2091.26,1284.5,23.42
105,140,2095.21,1248.59,23.43
105,120,2111.83,1277.76,23.64
105,100,2122.46,1242.82,23.88
100,260,2190.12,1289.29,25.44
100,240,2082.09,1297.62,24.12
100,220,2111.39,1294.72,24.67
100,200,2064.13,1300.63,23.96
100,180,2103.44,1289.56,24.38
100,160,2088.56,1292.62,24.34
100,140,2159.71,1267.09,25.04
100,120,2133.34,1271.8,24.8
100,100,2117.24,1240.86,24.64
95,260,2021.49,1271.93,24.53
95,240,2031.91,1269.19,24.59
95,220,2273.91,1327.76,28.19
95,200,2028.22,1274.57,24.57
95,180,2058.44,1293.96,25.51
95,160,2028.13,1309.21,24.77
95,140,2088.97,1326.67,25.9
95,120,2032.03,1312.32,24.9
95,100,2079.01,1281.48,25.7
90,260,2131.46,1317.99,27.5
90,240,2189.42,1326.08,27.97
90,220,2206.54,1326.74,28.27
90,200,2155.03,1303.8,27.7
90,180,2197.75,1301.34,28.46
90,160,2160.81,1318.82,27.65
90,140,2108.97,1315.73,27.27
90,120,2168.5,1291.04,27.71
90,100,2131.52,1274.49,27.58
85,260,2268.22,1352.12,30.5
85,240,2048.04,1334.87,27.78
85,220,2320.34,1349.98,31.35
85,200,2167.43,1328.94,29.55
85,180,2185.06,1322.26,29.77
85,160,2390.39,1324.53,32.64
85,140,2355.36,1366.31,32.04
85,120,2297.19,1336.11,30.97
85,100,2350.84,1310.29,32.0
80,260,2071.58,1353.04,29.82
80,240,2235.62,1353.07,31.89
80,220,2149.07,1378.49,31.44
80,200,2027.97,1362.53,29.21
80,180,2207.18,1350.05,31.27
80,160,2023.72,1355.21,29.1
80,140,2049.4,1357.66,29.49
80,120,2074.46,1373.1,29.92
80,100,2180.34,1336.17,30.92
75,260,2087.84,1360.3,31.95
75,240,2084.4,1354.77,31.79
75,220,2081.94,1351.29,31.81
