CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,4138.88,2172.03,46.52
105,240,4074.34,2056.97,45.87
105,220,4207.82,2095.1,47.28
105,200,4063.53,2031.74,45.6
105,180,4200.66,2109.5,47.52
105,160,4247.55,2082.54,48.02
105,140,4123.59,2034.3,46.37
105,120,4131.56,2010.73,46.45
105,100,4123.29,2009.66,46.27
100,260,3921.89,2054.63,45.9
100,240,4007.88,2043.5,46.88
100,220,4198.64,2131.62,49.19
100,200,4208.74,2081.16,49.71
100,180,-257945.76,2061.12,49.04
100,160,4002.47,2061.23,46.84
100,140,4012.43,2036.01,46.92
100,120,4029.73,1978.15,47.13
100,100,4043.24,2009.04,47.27
95,260,4281.39,2126.17,52.32
95,240,4321.1,2050.54,53.33
95,220,4231.85,2120.09,52.24
95,200,4183.24,2107.94,51.69
95,180,4129.64,2058.68,50.95
95,160,4147.0,2133.76,51.18
95,140,4113.83,2038.67,50.7
95,120,4257.0,2003.91,52.55
95,100,4141.55,1995.65,51.17
90,260,3948.9,2090.88,51.1
90,240,3983.74,2104.05,51.54
90,220,4015.4,2122.09,51.99
90,200,3966.14,2076.59,51.28
90,180,4028.03,2138.74,52.12
90,160,4000.73,2093.35,51.67
90,140,4057.71,2140.9,52.49
90,120,4038.43,2023.47,52.23
90,100,4070.98,2058.5,52.52
85,260,3971.17,2132.37,53.93
85,240,4029.07,2167.93,54.76
85,220,4029.74,2161.99,54.8
85,200,4031.71,2127.25,54.92
85,180,4003.57,2173.67,54.38
85,160,4058.3,2116.71,55.28
85,140,3972.58,2104.47,53.99
85,120,4000.79,2113.75,54.51
85,100,4173.47,2062.4,55.5
80,260,3850.3,2179.92,55.4
80,240,3954.69,2120.29,55.04
80,220,3848.96,2167.21,55.49
80,200,3904.19,2175.27,56.67
80,180,3897.47,2188.45,56.57
80,160,3901.38,2168.47,56.59
80,140,3890.2,2140.08,56.38
80,120,3893.8,2141.81,56.55
80,100,3895.06,2124.14,56.51
75,260,4135.74,2305.22,63.88
75,240,4133.93,2292.61,63.78
75,220,4110.86,2283.3,63.39
75,200,4109.84,2267.26,63.26
75,180,4147.79,2276.38,64.14
75,160,4103.06,2298.36,63.17
75,140,4109.8,2236.72,63.25
75,120,4115.02,2239.58,63.39
75,100,4151.88,2257.47,64.11
70,260,4725.99,2405.83,78.32
70,240,4593.24,2327.46,75.96
70,220,4786.45,2452.52,79.4
70,200,4681.2,2383.86,77.5
70,180,4673.37,2392.35,77.32
70,160,4360.69,2247.83,69.02
70,140,4647.83,2369.41,76.89
70,120,4624.19,2308.69,76.47
70,100,4435.76,2262.33,73.05
65,260,5489.74,2675.65,94.31
65,240,5441.82,2688.67,93.6
65,220,5417.05,2677.71,93.08
65,200,5430.18,2638.32,93.37
65,180,6371.51,2724.33,109.61
65,160,5417.06,2636.27,93.22
65,140,5416.84,2657.17,93.21
65,120,4553.85,2393.57,75.67
65,100,5462.29,2628.79,93.94
105,260,4161.44,2177.79,46.77
105,240,4114.39,2103.36,46.13
105,220,4109.83,2121.9,46.15
105,200,-257936.59,2081.48,47.2
105,180,4245.57,2111.63,47.64
105,160,4003.5,2036.77,44.84
105,140,4105.35,2027.09,46.01
105,120,4164.89,2054.32,46.74
105,100,4175.32,2048.04,46.88
100,260,3957.89,2061.44,46.31
100,240,4127.15,2090.25,48.47
100,220,4052.93,2084.85,47.47
100,200,4014.21,2098.27,46.91
100,180,3975.82,2052.85,46.51
100,160,4056.3,2062.64,47.42
100,140,4086.53,2049.68,47.72
100,120,4158.29,2035.42,48.5
100,100,4098.85,2024.81,47.88
95,260,-257799.88,2058.82,53.62
95,240,4139.64,2054.25,51.12
95,220,4154.21,2057.01,51.25
95,200,4234.53,2101.38,52.28
95,180,4365.23,2065.58,54.04
95,160,3953.61,2108.23,48.84
95,140,4223.86,2065.54,52.39
95,120,4112.22,2040.41,50.57
95,100,4324.62,2053.33,53.96
90,260,3960.73,2153.07,51.18
90,240,4088.03,2104.76,52.98
90,220,4159.23,2187.04,54.52
