CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,1163.05,891.43,13.19
105,240,1122.16,872.04,12.72
105,220,1076.74,841.0,12.1
105,200,1170.14,909.74,13.22
105,180,1128.22,874.65,12.74
105,160,1089.86,831.05,12.4
105,140,1207.07,902.87,13.61
105,120,1441.5,1051.46,16.16
105,100,1104.35,811.4,12.43
100,260,1027.76,828.98,12.08
100,240,1069.33,875.82,12.77
100,220,1029.43,865.94,12.16
100,200,1027.8,839.27,12.11
100,180,1038.83,857.32,12.21
100,160,1064.16,875.9,12.69
100,140,1045.0,848.55,12.35
100,120,1080.54,864.55,12.88
100,100,1067.69,835.56,12.64
95,260,1006.53,874.78,12.45
95,240,1043.46,911.41,13.12
95,220,1025.26,890.99,12.72
95,200,1017.35,874.81,12.58
95,180,1012.59,867.68,12.51
95,160,1019.89,869.73,12.72
95,140,1044.25,881.4,12.98
95,120,1060.78,870.46,13.2
95,100,1054.47,842.43,13.07
90,260,1048.45,942.31,13.64
90,240,1085.51,981.48,14.16
90,220,1095.66,964.92,14.21
90,200,1079.96,942.57,13.99
90,180,1084.83,939.35,14.12
90,160,1102.76,978.56,14.44
90,140,1066.38,920.41,13.87
90,120,1116.13,958.83,14.52
90,100,1127.53,940.14,14.62
85,260,1196.38,1092.49,16.36
85,240,1157.35,1059.91,15.82
85,220,1095.92,1018.45,15.0
85,200,1215.14,1110.89,16.71
85,180,1093.89,1014.6,14.97
85,160,1121.45,1027.34,15.33
85,140,1238.75,1108.28,17.11
85,120,-261048.23,979.83,15.03
85,100,1202.85,1056.32,16.52
80,260,1077.48,1057.84,15.43
80,240,1103.7,1089.11,16.22
80,220,1121.85,1087.96,16.38
80,200,1095.35,1069.37,16.0
80,180,1114.28,1055.56,15.84
80,160,1162.73,1105.13,16.83
80,140,1164.16,1085.79,16.7
80,120,1141.55,1051.55,16.35
80,100,1119.31,1038.45,16.28
75,260,1080.34,1103.54,16.56
75,240,1087.3,1095.55,16.56
75,220,1085.95,1110.84,16.62
75,200,1080.54,1114.9,16.59
75,180,1126.05,1149.17,17.31
75,160,1067.25,1077.42,16.3
75,140,1102.16,1118.31,16.99
75,120,1102.0,1079.38,16.82
75,100,1101.22,1062.84,16.88
70,260,1280.15,1360.47,21.07
70,240,1288.46,1396.74,21.21
70,220,1280.21,1368.01,21.26
70,200,1265.82,1365.92,20.92
70,180,1233.83,1310.24,20.33
70,160,1311.07,1398.6,21.72
70,140,1270.73,1348.67,21.01
70,120,1300.93,1358.03,21.4
70,100,1319.43,1356.06,21.79
65,260,1340.83,1493.83,23.06
65,240,1298.73,1400.54,22.05
65,220,1307.52,1428.09,22.36
65,200,1318.63,1429.92,22.42
65,180,1313.09,1427.7,22.35
65,160,1355.8,1499.91,23.35
65,140,1305.5,1434.08,22.25
65,120,1328.11,1419.32,22.65
65,100,1338.01,1403.93,22.73
105,260,1056.41,818.39,11.96
105,240,1056.53,832.57,11.94
105,220,1086.63,859.17,12.25
105,200,1061.78,848.88,11.99
105,180,1110.02,851.5,12.56
105,160,1076.54,836.42,12.07
105,140,1074.43,845.09,12.1
105,120,1085.75,827.65,12.24
105,100,1177.9,874.88,13.41
100,260,1037.31,849.56,12.18
100,240,1071.03,887.58,12.7
100,220,1026.96,852.41,12.15
100,200,1057.86,864.87,12.49
100,180,1068.31,873.35,12.76
100,160,1089.25,890.53,13.0
100,140,1035.84,853.11,12.24
100,120,1065.58,845.32,12.67
100,100,1082.01,859.46,12.93
95,260,1055.73,917.31,13.17
95,240,1018.73,895.92,12.6
95,220,1038.87,902.63,12.98
95,200,1009.81,866.39,12.64
95,180,1005.27,864.48,12.46
95,160,1005.89,866.24,12.44
95,140,1012.58,850.91,12.49
95,120,1029.9,860.95,12.76
95,100,1053.07,862.18,13.02
90,260,1041.54,927.09,13.53
90,240,1050.64,944.65,13.66
90,220,1083.49,978.57,14.13
90,200,1071.9,947.15,13.88
90,180,1090.23,974.23,14.17
90,160,1075.75,954.35,13.98
90,140,1138.2,995.87,14.86
90,120,1132.0,985.83,14.75
90,100,1101.43,933.89,14.32
85,260,1121.32,1043.94,15.33
85,240,1139.65,1075.99,15.69
85,220,1091.74,1011.59,14.97
85,200,1104.72,1031.74,15.16
85,180,1143.59,1069.02,15.79
85,160,1122.51,1049.72,15.5
85,140,1136.28,1035.74,15.55
85,120,1109.48,1010.26,15.26
85,100,1120.45,998.23,15.36
80,260,1162.98,1136.09,17.31
80,240,1186.44,1176.95,17.43
80,220,1115.4,1100.18,16.08
80,200,1135.62,1120.13,16.81
80,180,1165.7,1140.72,17.18
80,160,1143.34,1094.47,16.46
80,140,1114.74,1074.62,16.28
80,120,1160.07,1106.39,17.04
80,100,1227.74,1138.9,18.1
75,260,1049.62,1072.46,15.69
75,240,1057.12,1085.53,16.29
75,220,1043.14,1046.04,15.55
75,200,1110.69,1168.86,17.39
75,180,1058.24,1064.53,15.91
75,160,1127.6,1144.55,17.26
75,140,1080.07,1094.36,16.72
