CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,180,862.47,2526.99,14.79
65,160,874.93,2283.09,15.0
65,140,903.25,2063.22,15.5
65,120,965.5,1911.06,16.61
65,100,1312.59,2169.03,22.44
105,260,1270.65,3444.15,14.46
105,240,1285.9,3316.76,14.5
105,220,1278.21,3057.4,14.54
105,200,1290.17,2811.64,14.64
105,180,1306.97,2544.81,14.64
105,160,1312.59,2282.13,14.8
105,140,1357.83,2071.53,15.26
105,120,1461.79,1921.7,16.41
105,100,2010.7,2211.05,22.54
100,260,1237.51,3517.54,14.56
100,240,1241.53,3330.02,14.53
100,220,1243.14,3070.78,14.59
100,200,1235.15,2794.38,14.51
100,180,1243.58,2537.38,14.62
100,160,1254.99,2270.29,14.73
100,140,1300.06,2058.49,15.22
100,120,1399.15,1894.02,16.35
100,100,1934.38,2217.71,22.64
95,260,1169.44,3521.63,14.48
95,240,1176.33,3330.04,14.57
95,220,1174.3,3071.81,14.54
95,200,1203.45,2825.65,14.65
95,180,1198.64,2539.95,14.72
95,160,1220.26,2308.27,14.95
95,140,1240.54,2074.63,15.31
95,120,1323.5,1913.8,16.39
95,100,1841.0,2203.21,22.67
90,260,1120.56,3532.94,14.59
90,240,1126.64,3348.51,14.61
90,220,1115.71,3041.05,14.52
90,200,1142.61,2797.04,14.64
90,180,1126.78,2524.57,14.7
90,160,1152.1,2284.28,14.86
90,140,1187.27,2043.59,15.2
90,120,1281.64,1904.81,16.44
90,100,1741.59,2200.0,22.55
85,260,1056.26,3513.91,14.53
85,240,1072.21,3333.67,14.7
85,220,1077.0,3071.7,14.59
85,200,1065.26,2804.82,14.62
85,180,1063.87,2514.41,14.64
85,160,1098.01,2295.11,14.91
85,140,1118.97,2060.1,15.3
85,120,1196.29,1906.93,16.43
85,100,1663.51,2206.71,22.6
80,260,1016.67,3517.45,14.58
80,240,1005.49,3317.47,14.47
80,220,1016.2,3106.94,14.7
80,200,1014.87,2798.49,14.57
80,180,1023.62,2536.17,14.66
80,160,1030.32,2293.43,14.87
80,140,1084.19,2066.99,15.46
80,120,1122.22,1905.58,16.45
80,100,1584.97,2191.81,22.52
75,260,938.7,3527.85,14.58
75,240,919.85,3341.97,14.61
75,220,949.39,3056.2,14.56
75,200,942.66,2785.33,14.61
75,180,954.69,2532.44,14.7
75,160,960.98,2279.75,14.98
75,140,1000.27,2081.42,15.41
75,120,1071.3,1916.78,16.54
75,100,1433.24,2207.78,22.62
70,260,890.75,3504.93,14.7
70,240,894.65,3340.89,14.7
70,220,871.42,3031.26,14.46
70,200,874.72,2776.54,14.62
70,180,890.73,2537.11,14.76
70,160,902.43,2295.77,15.05
70,140,924.06,2057.03,15.33
70,120,991.8,1884.81,16.43
70,100,1364.0,2188.35,22.57
65,260,852.81,3499.7,14.65
65,240,850.03,3307.61,14.6
65,220,853.95,3063.66,14.7
65,200,853.12,2784.98,14.65
65,180,855.1,2502.51,14.7
65,160,877.45,2288.24,15.05
65,140,901.46,2066.57,15.5
65,120,965.8,1893.64,16.54
65,100,1323.33,2206.1,22.77
105,260,1280.44,3458.67,14.52
105,240,1275.6,3316.62,14.52
105,220,1290.03,3078.41,14.48
105,200,1287.09,2825.51,14.65
105,180,1279.1,2534.8,14.58
105,160,1303.33,2283.99,14.81
105,140,1342.2,2066.82,15.26
105,120,1447.38,1919.44,16.44
105,100,2012.44,2212.62,22.62
100,260,1246.05,3505.94,14.6
100,240,1238.68,3352.69,14.56
100,220,1237.05,3068.76,14.51
100,200,1253.83,2829.66,14.73
100,180,1243.45,2533.55,14.57
100,160,1279.26,2307.32,15.0
100,140,1294.41,2064.85,15.28
100,120,1394.37,1903.22,16.38
100,100,1918.01,2214.47,22.61
95,260,1181.09,3511.02,14.49
95,240,1179.7,3329.0,14.5
95,220,1177.08,3046.45,14.55
95,200,1195.4,2795.77,14.72
95,180,1184.03,2533.16,14.65
95,160,1196.39,2274.3,14.8
95,140,1234.68,2074.06,15.28
95,120,1331.68,1908.49,16.48
95,100,1825.55,2209.07,22.64
90,260,1121.78,3480.01,14.59
90,240,1134.79,3322.86,14.57
90,220,1112.42,3055.94,14.58
90,200,1120.4,2803.13,14.61
90,180,1138.01,2545.32,14.76
90,160,1137.24,2270.17,14.79
90,140,1188.47,2063.33,15.32
90,120,1267.53,1887.04,16.35
90,100,1736.2,2183.6,22.39
85,260,1076.09,3530.21,14.63
85,240,1065.17,3331.84,14.56
85,220,1064.69,3051.76,14.59
85,200,1059.55,2761.66,14.43
85,180,1074.52,2539.75,14.69
85,160,1092.0,2280.48,14.85
85,140,1133.25,2098.53,15.48
85,120,1201.15,1906.85,16.45
85,100,1654.43,2189.51,22.5
80,260,1009.25,3541.85,14.67
80,240,1016.82,3363.07,14.62
80,220,1007.25,3069.41,14.58
80,200,1008.71,2807.59,14.6
80,180,1022.57,2526.51,14.69
80,160,1043.59,2292.42,14.97
80,140,1057.72,2061.36,15.27
80,120,1137.2,1921.71,16.52
80,100,1565.86,2215.95,22.64
75,260,943.14,3482.13,14.49
75,240,937.38,3319.09,14.5
75,220,939.98,3068.6,14.58
75,200,948.87,2809.9,14.7
75,180,968.24,2545.39,14.83
75,160,969.21,2284.58,14.92
75,140,984.05,2029.91,15.15
75,120,1053.23,1913.38,16.48
75,100,1471.09,2192.56,22.61
70,260,873.77,3533.75,14.6
70,240,876.01,3284.43,14.55
70,220,892.88,3076.54,14.64
70,200,897.63,2785.04,14.73
70,180,897.03,2542.45,14.85
70,160,907.49,2282.53,15.03
70,140,934.46,2055.42,15.43
70,120,982.8,1895.24,16.42
70,100,1359.78,2182.68,22.53
65,260,848.63,3487.71,14.61
65,240,850.26,3323.99,14.63
65,220,863.52,3034.61,14.63
65,200,847.51,2767.56,14.6
65,180,867.0,2536.35,14.88
65,160,871.38,2281.25,15.0
65,140,889.89,2032.77,15.27
65,120,966.52,1891.92,16.55
65,100,1316.64,2199.56,22.77
