Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10018014907836914,86.79,77.95,77.46,81.76
0.2956967353820801,85.81,78.14,77.67,81.58
0.4819622039794922,86.01,77.94,77.38,81.77
0.669795036315918,86.01,77.84,77.57,81.46
0.8415179252624512,86.48,77.94,77.48,81.58
1.0155198574066162,85.81,78.44,77.48,78.75
1.1863741874694824,85.9,75.41,74.93,78.65
1.3555409908294678,83.07,75.12,75.22,78.65
1.563307523727417,82.86,75.0,74.73,78.65
1.7287750244140625,83.17,75.12,74.73,78.65
1.8977878093719482,82.86,75.12,74.54,79.24
2.0622336864471436,82.96,75.04,74.94,78.65
2.2489354610443115,83.37,75.02,74.44,78.65
2.4174718856811523,82.77,75.22,74.54,78.94
2.5849204063415527,82.86,75.12,74.64,78.65
2.770071268081665,82.86,75.12,74.54,78.65
2.936342239379883,82.88,75.13,55.55,58.31
3.1401610374450684,60.36,55.56,55.45,58.24
3.3417811393737793,60.16,55.56,55.45,58.24
3.559051275253296,60.06,55.36,55.35,57.94
3.7375283241271973,59.87,55.36,55.17,57.94
3.9619529247283936,59.97,55.25,54.96,58.03
4.166911840438843,59.87,55.17,55.35,57.83
4.363869667053223,59.83,55.24,54.94,57.94
4.545398712158203,59.83,55.33,55.12,57.95
4.743601083755493,59.83,55.23,55.04,57.94
4.920623064041138,59.74,55.33,54.94,58.05
5.0951597690582275,59.83,55.33,55.14,57.63
5.303373575210571,59.74,55.24,55.23,57.94
5.48037052154541,59.74,55.13,54.94,57.84
5.675240516662598,59.74,55.13,55.14,57.84
5.8735222816467285,59.64,55.14,54.85,57.84
6.0523521900177,59.54,55.14,55.14,57.84
6.240878343582153,59.64,55.23,55.04,57.95
6.446949481964111,59.64,55.23,54.85,57.63
6.638497829437256,59.64,55.23,55.14,58.05
6.83082914352417,59.54,55.23,54.94,57.84
7.003749847412109,59.54,55.13,54.85,57.84
7.182445287704468,59.53,55.13,55.03,57.83
7.378055810928345,59.64,55.13,54.85,57.84
7.554111003875732,59.54,55.23,55.04,57.74
7.724995374679565,59.43,55.05,54.94,57.54
7.945783615112305,59.43,55.23,55.04,57.84
8.125239610671997,59.34,55.13,55.04,57.84
8.338291883468628,59.43,55.13,54.85,57.44
8.517276048660278,59.43,55.03,55.14,57.84
8.728097915649414,59.24,55.03,54.85,57.84
8.903940439224243,59.24,55.13,54.94,57.84
9.081304788589478,59.24,55.13,54.75,57.63
9.282980918884277,59.24,55.13,55.04,57.54
9.477221488952637,59.43,55.02,54.94,57.63
9.654269695281982,59.34,54.95,55.04,57.63
9.845028400421143,59.34,55.13,54.85,57.44
10.02367639541626,59.24,55.03,54.85,57.73
10.204512357711792,59.14,55.13,55.03,57.44
10.404718160629272,59.14,55.02,54.94,57.73
10.60413932800293,59.14,55.05,54.94,57.63
10.782806634902954,59.24,55.14,54.94,57.44
10.962422609329224,59.14,55.03,54.94,57.84
11.14793610572815,59.14,55.02,54.94,57.63
11.328725576400757,59.05,55.14,54.94,57.44
11.523085832595825,59.14,55.05,54.94,57.63
11.69937801361084,59.14,54.83,54.94,57.73
11.875089883804321,59.24,55.03,55.04,57.63
12.055290222167969,59.14,55.03,54.93,57.63
12.233622074127197,59.05,55.02,54.85,57.34
12.415716409683228,59.05,54.94,54.83,57.63
12.591606616973877,59.14,54.94,54.65,57.63
12.766952514648438,59.14,54.92,54.94,57.25
12.980699062347412,59.05,55.03,54.65,57.63
13.1625394821167,59.15,54.92,54.94,57.63
13.382475852966309,58.95,54.92,54.83,57.25
13.570927143096924,58.95,55.03,54.64,57.63
13.745481729507446,59.05,54.94,54.94,57.36
13.929441690444946,58.95,55.03,54.65,57.63
14.105778455734253,59.14,54.92,55.04,57.63
14.275245189666748,58.95,54.92,54.93,57.25
14.4524085521698,59.01,54.93,54.59,57.69
14.664807796478271,58.95,55.03,54.71,57.63
14.992294788360596,58.95,54.63,55.0,57.83
15.238643169403076,77.79,55.02,54.91,57.25
15.433608293533325,81.21,72.3,54.91,57.61
15.625625848770142,81.9,74.36,73.01,57.6
15.834461688995361,82.85,74.92,74.26,78.96
16.039979934692383,84.33,74.63,74.36,77.98
16.230477809906006,82.95,74.74,74.18,78.09
16.44138193130493,81.67,78.15,74.08,77.89
16.612250804901123,81.58,76.9,74.18,77.98
16.78044366836548,81.57,74.94,77.01,78.19
16.968819618225098,81.57,75.21,74.57,80.04
17.158193588256836,81.78,74.73,74.18,81.21
17.329829931259155,81.87,74.84,74.28,78.97
17.524977684020996,81.67,74.65,74.28,78.11
17.705533504486084,81.78,74.74,74.39,77.79
17.885515451431274,81.68,74.84,74.18,78.28
18.066527843475342,81.68,74.55,74.38,77.89
18.2393000125885,81.68,74.65,74.18,78.01
18.42802596092224,81.57,74.74,74.18,78.01
18.614187240600586,81.78,74.74,74.18,78.19
18.782238721847534,81.57,74.83,74.28,78.21
18.967387437820435,81.78,74.73,74.2,79.86
19.160000562667847,81.68,74.65,74.08,77.89
19.33300518989563,81.97,74.65,74.28,77.98
19.50370216369629,81.78,74.45,74.29,78.11
19.695048093795776,81.78,74.65,74.47,78.19
19.862377643585205,81.67,74.65,74.29,77.99
20.031636476516724,81.89,74.74,74.1,77.79
20.24221682548523,81.68,74.55,74.38,78.11
20.448452711105347,82.36,74.65,74.18,78.0
20.619747161865234,81.87,74.65,74.08,78.3
20.78619956970215,81.78,74.74,74.38,78.0
20.977242469787598,81.67,74.74,74.0,78.09
21.144875288009644,81.87,74.65,74.29,78.0
21.333333015441895,82.26,74.65,74.2,78.19
21.521766424179077,81.67,75.04,74.08,78.01
21.687052011489868,81.78,74.55,74.28,78.09
21.854959726333618,81.67,74.55,74.2,77.9
22.024195432662964,82.07,74.55,74.28,78.1
22.21397614479065,81.78,74.74,74.29,78.11
22.384350061416626,81.57,74.74,74.18,78.0
22.54905939102173,82.16,74.55,74.1,78.19
22.718057870864868,81.87,74.84,74.2,77.98
22.89113974571228,81.78,74.55,74.47,77.98
23.07975697517395,81.78,74.45,73.99,77.98
23.249757766723633,81.97,74.45,74.18,78.0
23.41881012916565,81.87,74.65,74.2,78.4
23.60438585281372,81.68,74.74,74.08,78.18
23.79128360748291,81.78,74.63,75.36,77.98
23.95897889137268,81.68,74.55,74.2,78.1
24.1396963596344,82.55,74.65,74.28,77.98
24.32765245437622,81.97,74.65,74.2,78.0
24.517995834350586,81.78,75.04,74.2,78.19
24.701537370681763,81.87,74.65,74.49,77.89
24.88623547554016,81.87,74.65,74.18,78.09
25.058175325393677,81.97,74.65,74.1,78.01
25.23009467124939,82.07,74.63,74.0,77.81
25.421250104904175,81.97,74.74,74.59,78.19
25.589398622512817,81.67,74.65,73.99,78.08
25.770060062408447,81.97,74.55,74.2,77.9
25.953886032104492,82.65,74.65,74.2,77.9
26.1222722530365,81.87,74.74,74.39,78.1
26.289514541625977,81.87,74.74,74.29,77.89
26.470779418945312,81.78,74.55,74.2,77.9
26.65743899345398,81.68,74.45,74.0,77.99
26.858899354934692,82.07,74.45,74.08,77.69
27.055073499679565,81.87,74.74,74.2,77.99
27.227885723114014,81.78,74.83,74.29,77.98
27.409549951553345,81.76,74.55,74.38,77.9
27.591442346572876,81.78,74.74,74.28,77.81
27.78479290008545,81.67,74.65,74.1,77.99
27.96563482284546,82.16,74.65,74.1,77.9
