Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10021257400512695,57.13,54.47,54.71,55.79
0.29857587814331055,57.13,54.47,54.61,56.07
0.5163214206695557,57.13,54.47,54.61,55.79
0.7223930358886719,57.13,54.47,54.61,56.07
0.9236109256744385,57.13,54.47,54.6,55.69
1.1206297874450684,57.03,54.37,54.61,56.07
1.297760009765625,57.13,54.47,54.21,55.78
1.4962198734283447,57.03,54.37,54.61,55.78
1.6785731315612793,57.04,54.37,54.61,56.18
1.8766722679138184,57.04,54.28,54.61,55.79
2.093177556991577,57.04,54.47,54.61,55.7
2.2914812564849854,57.03,54.47,54.51,55.98
2.502509355545044,56.94,54.47,54.51,55.7
2.683326244354248,57.03,54.47,54.51,55.98
2.8662221431732178,57.03,54.37,54.61,56.09
3.046339273452759,57.03,54.28,54.51,55.99
3.232327461242676,57.03,54.37,54.51,55.6
3.4329230785369873,56.94,54.47,54.61,55.99
3.640432119369507,57.03,54.37,54.51,55.6
3.8206934928894043,56.94,54.37,54.51,55.99
3.9995079040527344,57.13,54.37,54.51,55.6
4.1999592781066895,56.94,54.37,54.51,55.99
4.39693021774292,56.94,54.37,54.51,55.6
4.59797215461731,56.94,54.28,54.51,55.99
4.779803276062012,56.94,54.37,54.51,55.69
4.964052438735962,56.84,54.28,54.4,55.79
5.145025253295898,56.94,54.28,54.51,55.7
5.334822416305542,57.03,54.18,54.51,55.79
5.529521703720093,56.84,54.37,54.22,55.6
5.7479612827301025,56.84,54.18,54.4,55.89
5.951195955276489,56.95,54.28,54.4,55.6
6.131624221801758,56.94,54.18,54.51,55.79
6.3228394985198975,56.84,54.28,54.42,55.6
6.518984794616699,56.85,54.37,54.51,55.79
6.703454971313477,56.94,54.28,54.42,55.6
6.884821891784668,56.84,54.18,54.42,55.49
7.063125848770142,56.74,54.28,54.21,55.88
7.241696834564209,56.85,54.18,54.51,55.49
7.419912815093994,56.84,54.28,54.51,55.89
7.600850343704224,56.84,54.28,54.01,55.49
7.781222105026245,56.85,54.28,54.42,55.78
8.002451419830322,56.75,54.28,54.11,55.6
8.21072769165039,56.84,54.28,54.42,55.89
8.404268503189087,56.68,54.36,54.08,55.6
8.612167596817017,56.74,54.28,54.42,55.88
8.808322429656982,56.84,54.28,54.51,55.39
8.986534833908081,56.74,54.18,54.42,55.69
9.162781476974487,56.75,54.18,54.31,55.6
9.358559608459473,56.75,54.28,54.4,55.79
9.53501296043396,56.66,54.18,54.51,55.79
9.714577436447144,56.74,54.18,54.42,55.79
9.891887903213501,56.69,54.16,54.38,55.77
10.103227138519287,56.74,54.28,54.51,55.89
10.318044900894165,57.13,54.08,54.42,55.79
10.60860300064087,56.64,54.28,54.31,55.89
10.830329179763794,77.23,54.17,54.4,55.78
11.016785621643066,77.59,72.97,54.32,55.78
11.191608905792236,77.67,73.47,77.32,55.46
11.392305374145508,77.78,74.84,74.94,76.4
11.591948747634888,79.26,73.55,74.94,76.02
11.762042999267578,80.33,73.55,75.04,76.0
11.931592464447021,79.46,73.75,74.75,76.0
12.10314679145813,77.77,73.46,74.85,76.02
12.273235082626343,77.78,77.21,75.04,76.0
12.44632625579834,78.47,75.52,74.94,76.0
12.635645866394043,77.67,73.55,76.93,76.29
12.825281620025635,77.77,73.46,76.93,76.02
12.99280858039856,78.38,73.55,77.32,76.0
13.167433023452759,77.67,73.65,75.04,78.18
13.337581634521484,77.78,73.75,74.84,78.57
13.532138109207153,77.67,73.55,74.94,76.19
13.736731767654419,77.57,73.75,74.75,77.0
13.909958600997925,77.78,73.65,74.75,75.81
14.097861289978027,78.36,73.55,74.94,76.02
14.268812894821167,77.88,73.65,74.75,76.1
14.4395010471344,77.57,74.04,74.75,77.0
14.613495826721191,77.88,73.55,74.75,75.73
14.781100749969482,78.07,73.55,75.04,76.1
14.950463771820068,77.77,73.85,74.55,76.0
15.117752313613892,77.77,73.65,74.85,75.92
15.304134368896484,77.77,73.65,74.65,76.0
15.489354610443115,77.96,73.36,75.04,76.11
15.66233229637146,77.67,73.46,74.84,76.1
15.830082178115845,77.77,73.65,74.65,75.82
16.001627445220947,78.08,73.46,74.94,76.21
16.168155670166016,77.88,73.46,74.94,76.1
16.336734533309937,77.88,73.94,74.85,76.02
16.50631284713745,77.96,73.55,74.94,75.81
16.67957353591919,77.86,73.36,74.85,76.1
16.85093355178833,77.97,73.65,74.84,75.92
17.020217895507812,77.88,74.14,74.84,76.02
17.20944595336914,78.17,73.55,74.75,75.9
17.38550615310669,77.88,73.36,75.04,75.92
17.55610990524292,78.07,73.36,74.94,76.02
17.729799032211304,78.07,73.46,74.65,76.02
17.897804498672485,77.97,73.36,75.04,75.9
18.064512729644775,77.96,73.75,74.65,76.11
18.232484102249146,77.67,73.46,74.75,75.92
18.402069091796875,77.97,73.55,74.94,76.02
