System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:04:03.980,0.0,1.13,0.0,0.0,2.96,12.68,2.66,0.15,0.2
20:04:04.080,0.0,1.0,0.0,0.0,6.42,24.74,2.43,0.12,0.19
20:04:04.180,0.0,1.0,0.0,0.0,6.25,25.64,2.39,0.12,0.12
20:04:04.280,0.0,1.0,0.0,0.0,6.89,22.43,2.41,0.13,0.19
20:04:04.381,0.0,1.0,0.0,0.01,14.71,30.67,2.67,0.16,0.24
20:04:04.492,0.04,2.16,0.03,0.06,503.03,8.26,8.17,0.89,1.57
20:04:04.592,0.18,3.03,0.1,0.14,2284.06,9.32,16.64,1.3,2.36
20:04:04.681,0.73,2.45,5.7,3.19,9085.32,39.11,21.07,2.9,2.4
20:04:04.781,0.73,2.34,6.16,3.3,9113.98,41.18,20.76,3.01,2.4
20:04:04.881,0.74,2.29,6.24,3.34,9126.98,42.1,20.55,3.04,2.41
20:04:04.981,0.74,2.36,6.25,3.35,9202.61,40.97,21.01,3.05,2.39
20:04:05.081,0.74,2.36,6.4,3.43,9251.88,41.32,20.97,3.06,2.41
20:04:05.181,0.74,2.32,6.35,3.41,9244.93,41.99,20.8,3.08,2.39
20:04:05.281,0.73,2.3,6.1,3.28,9078.32,41.71,20.62,3.01,2.4
20:04:05.381,0.74,2.31,6.26,3.36,9168.86,41.99,20.57,3.02,2.4
20:04:05.480,0.74,2.35,6.28,3.37,9186.39,41.32,20.92,3.06,2.4
20:04:05.580,0.73,2.31,6.14,3.29,9078.66,41.41,20.55,3.03,2.4
20:04:05.680,0.72,2.24,6.06,3.28,8907.71,41.91,20.15,2.99,2.4
20:04:05.781,0.75,2.4,6.46,3.43,9455.22,41.3,21.43,3.11,2.4
20:04:05.881,0.73,2.34,6.21,3.34,9104.88,41.2,20.7,3.02,2.4
20:04:05.982,0.75,2.36,6.51,3.48,9393.75,41.72,21.28,3.15,2.4
20:04:06.082,0.74,2.29,6.32,3.39,9195.38,42.13,20.61,3.05,2.41
20:04:06.182,0.73,2.31,6.1,3.27,9082.88,41.65,20.58,3.02,2.39
20:04:06.282,0.74,2.37,6.46,3.46,9305.71,41.09,21.12,3.12,2.4
20:04:06.382,0.73,2.34,6.23,3.34,9149.26,41.21,20.82,3.04,2.4
20:04:06.483,0.57,2.54,4.45,2.42,7080.52,29.24,20.22,2.58,2.4
20:04:06.583,0.76,2.37,6.41,3.33,9509.51,42.22,20.97,3.04,2.4
20:04:06.682,0.74,2.37,6.49,3.39,9244.99,41.22,20.97,3.09,2.4
20:04:06.784,0.76,2.35,6.59,3.37,9551.49,42.46,21.19,3.11,2.4
20:04:06.883,0.75,2.36,6.52,3.35,9365.82,42.11,20.91,3.09,2.4
20:04:06.984,0.74,2.28,6.28,3.25,9281.95,42.52,20.68,3.03,2.4
20:04:07.084,0.76,2.34,6.3,3.26,9534.75,42.85,20.83,3.03,2.4
20:04:07.183,0.76,2.36,6.29,3.27,9388.43,42.02,20.94,3.03,2.4
20:04:07.284,0.75,2.39,6.39,3.31,9386.5,40.9,21.15,3.06,2.4
20:04:07.384,0.74,2.37,6.16,3.18,9121.87,40.77,20.72,2.98,2.4
20:04:07.484,0.6,2.41,5.18,2.67,7477.21,32.64,19.87,2.68,2.4
20:04:07.584,0.77,2.36,6.31,3.3,9568.1,42.75,20.94,3.04,2.4
20:04:07.684,0.74,2.35,6.4,3.33,9231.24,41.56,20.7,3.02,2.4
20:04:07.784,0.75,2.33,6.53,3.4,9362.9,42.32,20.97,3.08,2.4
20:04:07.883,0.77,2.36,6.68,3.45,9533.61,42.9,21.04,3.12,2.4
20:04:07.984,0.75,2.3,6.27,3.26,9353.57,42.71,20.58,3.01,2.4
20:04:08.084,0.76,2.33,6.28,3.27,9528.09,43.07,20.88,3.03,2.4
20:04:08.184,0.77,2.4,6.4,3.35,9569.19,41.93,21.21,3.07,2.4
20:04:08.285,0.75,2.36,6.64,3.45,9445.93,41.92,21.17,3.11,2.41
20:04:08.385,0.78,2.39,6.67,3.45,9722.57,42.94,21.2,3.1,2.39
20:04:08.485,0.76,2.34,6.27,3.25,9496.95,42.64,20.93,3.02,2.4
20:04:08.585,0.75,2.28,6.29,3.29,9408.84,43.38,20.7,3.04,2.4
20:04:08.685,0.75,2.38,6.41,3.34,9319.83,41.24,20.95,3.04,2.4
20:04:08.786,0.76,2.35,6.63,3.44,9510.99,42.3,21.17,3.1,2.4
20:04:08.886,0.76,2.35,6.58,3.41,9400.77,42.21,20.81,3.08,2.4
20:04:08.987,0.77,2.33,6.31,3.27,9616.03,43.06,21.17,3.04,2.4
20:04:09.086,0.74,2.27,6.24,3.25,9133.98,42.73,20.28,3.0,2.4
20:04:09.186,0.76,2.34,6.28,3.28,9513.8,42.91,20.82,3.03,2.4
20:04:09.286,0.75,2.31,6.37,3.31,9350.78,42.74,20.69,3.04,2.4
20:04:09.386,0.73,2.29,6.14,3.19,9149.33,41.76,20.69,3.0,2.4
20:04:09.486,0.74,2.33,6.56,3.45,9259.04,41.98,20.79,3.08,2.4
20:04:09.587,0.77,2.35,6.54,3.37,9526.82,42.86,21.06,3.09,2.4
20:04:09.686,0.75,2.36,6.5,3.37,9351.0,41.84,20.87,3.05,2.4
20:04:09.786,0.78,2.35,6.3,3.27,9629.38,43.36,20.92,3.03,2.41
20:04:09.886,0.76,2.35,6.28,3.28,9438.15,42.25,20.98,3.02,2.4
20:04:09.986,0.75,2.32,6.26,3.27,9329.36,42.24,20.72,3.01,2.4
20:04:10.086,0.74,2.32,6.34,3.29,9226.12,41.9,20.68,3.02,2.4
20:04:10.186,0.74,2.32,6.46,3.39,9229.27,41.94,20.86,3.06,2.4
20:04:10.287,0.76,2.35,6.6,3.41,9574.45,42.53,21.18,3.1,2.4
20:04:10.386,0.75,2.31,6.36,3.31,9266.27,42.4,20.59,3.02,2.4
20:04:10.486,0.75,2.31,6.33,3.28,9306.02,42.55,20.71,3.04,2.4
20:04:10.585,0.77,2.33,6.28,3.26,9459.33,43.11,20.72,3.03,2.4
20:04:10.685,0.77,2.38,6.3,3.29,9572.51,42.47,21.01,3.04,2.4
20:04:10.785,0.75,2.41,6.57,3.45,9373.73,41.02,21.12,3.08,2.4
20:04:10.886,0.75,2.28,6.41,3.3,9375.73,43.15,20.85,3.07,2.41
20:04:10.985,0.76,2.35,6.56,3.41,9462.49,42.58,20.99,3.1,2.39
20:04:11.086,0.77,2.36,6.37,3.3,9554.46,42.57,21.05,3.05,2.41
20:04:11.185,0.78,2.42,6.3,3.29,9647.14,42.36,21.08,3.01,2.39
