CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,2270.19,2069.36,25.53
105,240,2262.68,2077.03,25.45
105,220,2288.91,2090.79,25.7
105,200,2288.3,2049.89,25.7
105,180,2273.32,2048.07,25.49
105,160,2284.25,2023.0,25.65
105,140,2297.98,1998.19,25.85
105,120,2311.94,1984.11,26.02
105,100,2335.99,1908.86,26.19
100,260,2277.55,2121.11,26.67
100,240,2270.29,2130.63,26.73
100,220,2244.88,2105.78,26.36
100,200,2233.99,2118.82,26.33
100,180,2252.78,2120.97,26.47
100,160,2318.92,2140.53,27.18
100,140,2296.3,2057.24,26.78
100,120,2256.75,1991.45,26.47
100,100,2301.76,1966.78,27.01
95,260,2152.66,2137.15,26.61
95,240,2158.96,2114.74,26.68
95,220,2164.19,2104.15,26.78
95,200,2146.46,2089.28,26.01
95,180,2134.67,2108.23,26.38
95,160,2144.93,2073.08,25.99
95,140,2132.51,2029.81,26.29
95,120,2159.01,1997.66,26.61
95,100,2181.54,1953.29,26.92
90,260,2383.95,2334.86,30.53
90,240,2224.93,2239.62,28.99
90,220,2402.74,2341.53,30.8
90,200,2239.11,2259.97,29.14
90,180,2196.46,2232.95,28.57
90,160,2211.5,2207.36,28.75
90,140,2225.06,2151.7,28.96
90,120,2231.87,2121.56,29.04
90,100,2401.97,2163.93,30.74
85,260,2315.12,2423.54,31.75
85,240,2344.38,2401.93,32.1
85,220,2359.97,2420.57,32.4
85,200,2321.02,2411.0,31.79
85,180,2312.8,2411.03,31.74
85,160,2297.47,2358.83,31.47
85,140,2328.08,2336.99,31.91
85,120,2339.79,2306.48,32.09
85,100,2343.89,2251.04,32.16
80,260,2203.66,2414.34,32.24
80,240,2184.63,2400.86,31.99
80,220,2174.12,2391.37,31.77
80,200,2170.17,2398.85,31.65
80,180,2184.08,2403.51,31.95
80,160,2194.62,2395.42,32.06
80,140,2185.13,2351.33,31.95
80,120,2246.61,2342.65,32.92
80,100,2250.74,2293.95,32.96
75,260,2300.75,2661.12,36.29
75,240,2318.72,2663.53,36.54
75,220,2264.02,2653.38,35.64
75,200,2121.54,2402.66,31.46
75,180,-259869.22,2637.4,35.62
75,160,2387.06,2726.04,37.74
75,140,2154.34,2401.99,32.93
75,120,2331.1,2578.02,36.71
75,100,2285.72,2444.45,35.85
70,260,2508.83,2980.48,42.12
70,240,2403.37,2844.26,39.7
70,220,2455.37,2938.36,41.17
70,200,2431.68,2861.96,39.46
70,180,2507.28,3004.84,42.1
70,160,2504.66,2973.91,42.03
70,140,2449.96,2834.28,40.93
70,120,2530.03,2883.59,42.52
70,100,2493.41,2775.68,41.66
65,260,2700.16,3260.32,46.86
65,240,2715.24,3282.03,47.29
65,220,2713.45,3255.52,46.62
65,200,2711.26,3257.97,46.65
65,180,2461.92,2966.8,41.61
65,160,2695.42,3195.77,46.47
65,140,2743.94,3242.83,47.61
65,120,2753.32,3182.7,47.85
65,100,2754.83,3109.94,47.33
