CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,2013.84,3555.17,22.7
105,240,2032.42,3683.86,22.98
105,220,2022.41,3693.15,22.77
105,200,2032.3,3707.37,22.92
105,180,2039.53,3741.69,23.06
105,160,2063.63,3580.47,23.24
105,140,2151.53,3285.09,24.28
105,120,2274.87,2987.94,25.63
105,100,2518.26,2762.94,28.35
100,260,1934.91,3716.4,22.81
100,240,1969.79,3746.21,23.1
100,220,1953.1,3753.13,23.05
100,200,1964.98,3762.98,23.1
100,180,1970.97,3766.87,23.16
100,160,1983.37,3599.14,23.41
100,140,2053.25,3273.83,24.26
100,120,2199.21,3013.35,25.88
100,100,2405.76,2784.43,28.41
95,260,1881.27,3717.39,23.05
95,240,1849.68,3755.66,22.98
95,220,1857.05,3759.6,23.09
95,200,1865.94,3783.4,23.21
95,180,1890.53,3785.05,23.16
95,160,1895.59,3621.11,23.57
95,140,1964.26,3298.29,24.38
95,120,2087.09,3020.4,25.93
95,100,2307.67,2795.49,28.78
90,260,1772.45,3740.44,23.23
90,240,1778.41,3806.83,23.3
90,220,1759.8,3842.37,23.07
90,200,1777.05,3878.36,23.27
90,180,1775.24,3874.28,23.22
90,160,1806.39,3622.92,23.61
90,140,1881.41,3307.42,24.6
90,120,1978.37,3007.58,25.91
90,100,2188.34,2797.08,28.65
85,260,1681.36,3719.81,23.11
85,240,1685.8,3791.37,23.24
85,220,1688.65,3838.96,23.22
85,200,-260445.7,3847.89,23.29
85,180,1698.15,3873.85,23.32
85,160,1719.77,3623.91,23.67
85,140,1787.21,3304.97,24.55
85,120,1892.12,3028.41,26.01
85,100,2086.96,2792.36,28.71
80,260,1584.8,3718.87,23.13
80,240,1584.29,3788.81,23.26
80,220,1590.07,3846.46,23.31
80,200,1591.5,3843.03,23.23
80,180,1586.67,3884.45,23.13
80,160,1613.33,3615.85,23.63
80,140,1682.66,3303.97,24.68
80,120,1771.57,3016.41,25.94
80,100,1960.75,2789.47,28.74
75,260,1466.34,3733.71,23.3
75,240,1466.32,3803.41,23.37
75,220,1459.56,3849.7,23.34
75,200,1557.79,3854.54,23.12
75,180,1473.49,3871.67,23.27
75,160,1501.84,3625.7,23.73
75,140,1573.73,3306.48,24.82
75,120,1664.71,3010.22,26.13
75,100,1817.35,2793.21,28.86
70,260,1415.51,3740.07,23.47
70,240,1410.77,3811.37,23.5
70,220,1411.65,3852.61,23.47
70,200,1403.67,3863.19,23.49
70,180,1409.17,3865.18,23.54
70,160,1435.48,3630.81,23.89
70,140,1497.02,3311.15,24.88
70,120,1580.32,3012.53,26.27
70,100,1730.95,2795.71,28.98
65,260,1377.13,3725.03,23.73
65,240,1376.85,3793.82,23.75
65,220,1373.16,3849.23,23.82
65,200,1375.3,3874.3,23.79
65,180,1375.68,3871.37,23.77
65,160,1401.01,3620.92,24.19
65,140,1444.14,3309.95,25.09
65,120,1524.63,3023.12,26.5
65,100,1683.02,2813.92,29.24
