CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,1560.3,2048.04,17.45
105,240,1554.63,2062.0,17.52
105,220,1553.39,2075.65,17.6
105,200,1558.91,2054.18,17.44
105,180,1550.93,2049.97,17.4
105,160,1555.36,2070.16,17.57
105,140,1556.16,2027.17,17.65
105,120,1612.46,1850.89,18.19
105,100,1720.47,1698.3,19.28
100,260,1514.62,2067.52,17.76
100,240,1510.89,2078.04,17.72
100,220,1499.22,2069.14,17.5
100,200,1502.59,2067.58,17.58
100,180,1500.33,2075.0,17.48
100,160,1528.62,2076.72,17.83
100,140,1505.2,2032.65,17.67
100,120,1552.92,1857.6,18.3
100,100,1644.2,1695.02,19.17
95,260,1435.08,2059.12,17.67
95,240,1482.54,2101.86,18.26
95,220,1474.48,2100.59,18.29
95,200,1474.88,2109.67,18.24
95,180,1443.07,2074.12,17.63
95,160,1441.11,2068.49,17.66
95,140,1442.87,2010.96,17.63
95,120,1501.16,1870.36,18.61
95,100,1605.34,1735.76,19.91
90,260,1406.16,2080.86,18.16
90,240,1409.65,2103.83,18.22
90,220,1402.86,2116.21,18.31
90,200,1409.3,2101.99,18.28
90,180,1447.46,2121.58,18.61
90,160,1410.46,2106.65,18.24
90,140,1420.42,2068.42,18.44
90,120,1480.59,1906.08,19.13
90,100,1552.18,1747.52,20.06
85,260,1424.49,2173.55,19.48
85,240,1419.01,2163.15,19.4
85,220,1385.32,2156.6,18.93
85,200,1359.66,2141.91,18.68
85,180,1397.63,2163.47,19.15
85,160,1408.82,2168.16,19.22
85,140,1360.16,2072.34,18.48
85,120,1460.77,1951.14,19.94
85,100,1495.5,1759.9,20.42
80,260,1286.43,2096.4,18.48
80,240,1285.63,2115.24,18.52
80,220,1301.92,2130.04,18.81
80,200,1285.58,2116.65,18.49
80,180,1326.48,2134.64,18.93
80,160,1268.3,2114.06,18.51
80,140,1289.11,2077.89,18.55
80,120,1332.08,1904.59,19.16
80,100,1411.31,1745.48,20.27
75,260,1247.36,2147.01,19.07
75,240,1255.29,2150.54,19.23
75,220,1240.45,2149.48,19.0
75,200,1243.11,2151.43,19.04
75,180,1244.37,2145.14,19.07
75,160,1244.57,2156.07,19.08
75,140,1245.61,2107.95,19.08
75,120,1299.95,1945.07,19.94
75,100,1352.54,1783.99,20.76
70,260,1258.04,2227.76,20.82
70,240,1258.74,2235.12,20.83
70,220,1266.51,2252.73,20.95
70,200,1261.37,2259.69,20.94
70,180,1248.27,2225.9,20.59
70,160,1258.42,2249.99,20.83
70,140,1273.61,2207.22,20.98
70,120,1287.68,2035.53,21.44
70,100,1333.45,1854.44,22.0
65,260,1290.37,2290.53,22.1
65,240,1293.01,2318.91,22.21
65,220,1279.5,2310.19,22.11
65,200,1252.6,2268.79,21.17
65,180,1287.63,2301.65,22.15
65,160,1397.49,2395.7,23.15
65,140,1295.14,2280.79,22.23
65,120,1327.52,2119.19,22.8
65,100,1379.31,1952.3,23.84
105,260,1547.42,2064.38,17.55
105,240,1551.1,2068.12,17.36
105,220,1547.94,2068.42,17.37
105,200,1557.37,2079.64,17.43
105,180,1561.39,2077.59,17.67
105,160,1547.52,2077.2,17.39
105,140,1547.18,2001.56,17.49
105,120,1612.14,1835.59,18.09
105,100,1701.63,1704.64,19.36
100,260,1528.27,2081.83,17.87
100,240,1502.38,2080.25,17.54
100,220,1497.22,2101.61,17.69
100,200,1495.41,2083.99,17.66
100,180,1526.64,2106.34,17.83
100,160,1516.65,2094.55,17.77
100,140,1508.56,2019.99,17.58
100,120,1556.54,1842.44,18.24
100,100,1658.62,1714.74,19.5
95,260,1429.18,2064.0,17.6
95,240,1486.75,2127.12,18.4
95,220,1491.86,2128.86,18.49
95,200,1436.67,2098.83,17.67
95,180,1450.48,2091.47,17.66
95,160,1445.5,2085.76,17.74
95,140,1455.31,2032.28,17.82
95,120,1485.83,1853.15,18.26
95,100,1578.99,1703.24,19.38
90,260,1456.26,2119.01,18.63
90,240,1439.2,2112.65,18.44
90,220,1400.55,2100.05,18.07
90,200,1441.82,2141.59,18.52
90,180,1449.11,2145.86,18.57
90,160,1393.98,2108.14,18.02
90,140,1415.78,2060.53,18.31
90,120,1466.06,1890.71,18.97
90,100,1538.52,1734.53,19.85
85,260,1348.52,2117.97,18.5
85,240,1333.83,2102.96,18.13
85,220,1425.23,2191.0,19.34
85,200,1386.91,2163.44,18.86
85,180,1337.59,2116.23,18.15
85,160,1364.97,2143.63,18.53
85,140,1400.28,2093.83,19.01
85,120,1474.53,1952.6,19.95
85,100,1468.82,1740.13,20.02
80,260,1286.76,2120.54,18.54
80,240,1286.2,2120.66,18.51
80,220,1330.43,2160.22,18.94
80,200,1305.23,2138.3,18.49
80,180,1285.24,2128.75,18.46
80,160,1270.17,2139.11,18.47
80,140,1289.37,2064.01,18.57
80,120,1380.83,1948.84,19.74
80,100,1392.62,1754.04,20.18
75,260,1235.54,2156.4,19.08
75,240,1247.38,2157.53,19.1
75,220,1255.52,2180.62,19.24
75,200,1248.74,2165.08,19.1
75,180,1242.27,2169.18,19.05
75,160,1245.25,2163.85,19.05
75,140,1270.85,2129.22,19.54
75,120,1291.44,1934.31,19.78
75,100,1369.43,1804.05,20.98
70,260,1252.19,2244.22,20.69
70,240,1255.2,2247.16,20.85
70,220,1261.82,2263.2,20.83
70,200,1233.01,2225.19,20.46
70,180,1245.6,2258.19,20.62
70,160,1242.55,2245.72,20.81
70,140,1277.13,2198.32,20.63
70,120,1275.4,2028.89,21.31
70,100,1325.8,1855.58,22.16
65,260,1279.63,2331.34,22.11
65,240,1285.4,2330.34,22.14
65,220,1285.26,2338.37,22.15
65,200,1280.68,2331.28,22.07
65,180,1284.6,2343.14,22.13
65,160,1285.42,2347.64,22.16
65,140,1285.69,2281.66,22.19
65,120,1311.07,2114.97,22.76
65,100,1386.28,1961.38,23.81
105,260,1552.57,2057.85,17.4
105,240,1539.66,2071.72,17.51
105,220,1556.78,2078.31,17.59
105,200,1556.25,2079.26,17.67
105,180,1561.95,2081.94,17.47
105,160,1560.12,2100.01,17.69
105,140,1560.22,2025.85,17.62
105,120,1622.24,1851.94,18.12
105,100,1712.13,1693.37,19.14
100,260,1514.77,2075.6,17.74
100,240,1502.18,2069.07,17.52
100,220,1513.39,2097.17,17.79
100,200,1534.56,2111.36,18.0
100,180,1515.32,2113.96,17.86
100,160,1533.89,2104.87,17.93
100,140,1518.57,2030.52,17.8
100,120,1597.89,1881.34,18.72
100,100,1660.21,1703.05,19.52
95,260,1437.64,2066.16,17.65
95,240,1473.56,2111.64,18.26
95,220,1445.48,2080.25,17.67
95,200,1440.11,2076.55,17.61
95,180,1475.47,2130.21,18.29
95,160,1507.96,2134.24,18.49
95,140,1466.05,2026.03,17.88
95,120,1551.77,1912.93,19.32
95,100,1575.79,1701.41,19.39
90,260,1421.94,2127.24,18.5
90,240,1424.16,2123.43,18.37
90,220,1399.48,2111.62,18.17
90,200,1426.62,2128.66,18.32
90,180,1423.61,2132.58,18.57
90,160,1410.64,2121.52,18.19
90,140,1419.49,2062.75,18.33
90,120,1467.85,1911.64,19.06
90,100,1541.08,1740.48,20.03
85,260,1362.65,2127.85,18.55
85,240,1347.04,2111.86,18.28
85,220,1431.09,2205.83,19.63
85,200,1396.3,2172.79,19.08
85,180,1370.21,2158.06,18.66
85,160,1391.93,2165.91,18.96
85,140,1368.25,2088.29,18.6
85,120,1445.78,1941.27,19.59
85,100,1536.12,1791.47,20.84
80,260,1294.9,2132.47,18.55
80,240,1275.9,2132.58,18.52
80,220,1331.9,2188.17,19.04
80,200,1286.47,2134.59,18.5
80,180,1278.9,2155.3,18.69
80,160,1285.87,2144.89,18.54
80,140,1293.16,2075.79,18.58
80,120,1334.95,1907.62,19.15
80,100,1409.98,1762.72,20.28
75,260,1248.48,2169.75,19.05
75,240,1268.89,2181.51,19.37
75,220,1258.59,2177.03,19.17
75,200,1250.27,2170.89,19.12
75,180,1246.68,2180.12,19.27
75,160,1245.04,2164.05,19.07
75,140,1247.45,2115.58,19.15
75,120,1288.23,1945.38,19.76
75,100,1356.77,1796.4,20.78
70,260,1252.65,2257.99,20.66
70,240,1241.03,2232.35,20.45
70,220,1254.9,2266.94,20.82
70,200,1244.55,2241.88,20.65
70,180,1249.8,2251.03,20.76
70,160,1230.41,2234.49,20.11
70,140,1240.96,2195.09,20.49
70,120,1310.02,2051.35,21.77
70,100,1362.12,1891.92,22.54
65,260,1290.19,2328.99,22.21
65,240,1284.96,2324.35,22.09
65,220,1284.69,2335.7,22.08
65,200,1291.11,2350.63,22.16
