Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000152515,428.519,398.016,826.535
0.1,436.328,323.764,760.092
0.199658,124.115,130.143,254.259
0.299383,302.049,249.684,551.733
0.3991,247.676,171.334,419.011
0.498772,119.86,111.606,231.466
0.599295,331.848,319.716,651.564
0.700292,367.597,281.185,648.783
0.79914,194.068,205.311,399.379
0.898921,197.834,188.492,386.326
0.998737,313.677,275.056,588.733
1.0996,233.448,190.006,423.453
1.19944,170.055,157.875,327.93
1.29902,204.953,219.508,424.461
1.39898,352.049,272.694,624.744
1.4988,184.264,164.512,348.776
1.59851,139.835,112.358,252.193
1.69818,221.179,247.776,468.955
1.79764,301.028,228.915,529.943
1.89831,124.438,124.802,249.24
1.99792,161.372,162.62,323.992
2.09882,287.477,229.129,516.606
2.19853,119.348,120.563,239.911
2.29923,221.156,207.188,428.344
2.39893,207.737,176.925,384.662
2.49954,62.7206,64.4538,127.174
2.59924,229.156,218.396,447.553
2.69889,236.772,171.494,408.266
2.79955,178.481,186.23,364.71
2.89927,234.522,240.281,474.803
2.99995,224.742,161.097,385.839
3.09962,109.597,120.925,230.522
3.20087,168.331,188.345,356.676
3.30054,287.242,221.083,508.325
3.40017,99.6614,107.089,206.751
3.50085,161.008,131.816,292.824
3.60166,284.841,274.63,559.471
3.70148,178.986,131.793,310.778
3.80125,197.096,185.175,382.271
3.90097,230.348,250.987,481.334
4.00081,223.437,167.048,390.485
4.10156,117.875,105.878,223.753
4.20139,178.588,182.49,361.078
4.30219,197.411,173.807,371.217
4.40195,72.9606,75.6166,148.577
4.50261,400.325,459.848,860.173
4.60223,361.809,251.357,613.166
4.70288,90.5638,107.281,197.844
4.80253,716.19,530.349,1246.54
4.90321,745.094,623.791,1368.89
5.00288,362.412,276,638.412
5.1025,240.113,193.854,433.967
5.20333,288.99,260.218,549.208
5.30317,853.535,955.277,1808.81
5.40301,233.495,183.677,417.171
5.50282,222.321,228.641,450.962
5.60245,159.949,120.577,280.526
5.70311,92.3072,105.609,197.916
5.80266,180.285,205.055,385.34
5.90233,173.391,137.14,310.531
6.00316,125.518,148.165,273.683
6.10291,95.735,100.081,195.816
6.20371,192.948,185.826,378.774
6.30345,115.43,119.848,235.278
6.40327,164.709,187.912,352.621
6.5031,197.153,185.149,382.303
6.60283,81.3568,82.9158,164.273
6.70366,179.28,201.16,380.44
6.80356,142.632,155.198,297.83
6.90446,137.215,159.661,296.877
7.00418,204.845,174.043,378.888
7.10388,126.636,133.454,260.09
7.20349,80.2688,84.7738,165.043
7.30433,241.561,237.112,478.673
7.40415,186.783,134.92,321.703
7.50395,95.574,109.135,204.709
7.60384,182.281,194.444,376.724
7.70364,104.176,116.109,220.285
7.80439,126.36,139.256,265.616
7.90421,152.253,153.63,305.884
8.00401,92.3643,107.424,199.789
8.10374,104.907,134.664,239.571
8.20359,127.582,117.532,245.115
8.30336,83.3843,96.1133,179.498
8.40323,158.619,180.833,339.452
8.50403,270.982,395.768,666.749
8.60383,69.4003,69.001,138.401
8.70471,299.424,229.329,528.753
8.80441,155.109,122.76,277.869
8.90409,130.34,127.67,258.011
9.00379,173.962,186.358,360.32
9.10342,469.641,347.547,817.188
9.20309,125.774,132.087,257.861
9.30375,53.3254,52.0883,105.414
9.40347,228.012,228.582,456.594
9.50425,142.052,108.082,250.134
9.60404,87.0022,102.374,189.376
9.70489,145.936,171.638,317.574
9.80464,250.339,202.445,452.784
9.90543,172.998,158.644,331.642
10.0052,239.267,213.913,453.18
10.105,297.729,278.463,576.191
10.2048,169.653,129.77,299.423
10.3044,1647.74,1042.4,2690.14
10.4053,129.295,157.305,286.6
10.5051,300.44,213.162,513.602
10.6059,252.657,207.842,460.499
10.7057,329.466,425.375,754.841
10.8065,327.68,294.469,622.149
10.9063,322.362,228.664,551.026
11.0061,209.618,179.782,389.401
11.1058,173.612,185.085,358.698
11.2056,265.893,198.251,464.144
11.3054,169.214,146.485,315.699
11.4051,133.969,101.916,235.885
11.506,251.688,250.444,502.132
11.6057,224.376,162.724,387.1
11.7065,211.974,186.843,398.817
11.8063,174.566,186.76,361.326
11.9071,220.298,200.928,421.226
12.0068,248.344,187.121,435.465
12.1076,111.252,100.414,211.666
12.2074,216.596,226.395,442.991
12.3072,253.536,179.074,432.61
12.407,221.88,203.459,425.339
12.5066,143.611,159.678,303.289
12.6074,233.339,177.922,411.261
12.7072,72.3315,65.2736,137.605
12.808,244.445,237.99,482.435
12.9079,175.339,159.148,334.486
13.0086,86.3808,91.2294,177.61
13.1083,212.432,187.171,399.603
13.209,227.478,176.989,404.468
13.3086,74.5581,75.2102,149.768
13.4093,241.984,240.158,482.142
13.509,214.77,158.474,373.244
13.6097,138.102,135.629,273.732
13.7093,124.772,128.346,253.119
13.8091,381.319,314.055,695.374
13.9089,143.279,136.566,279.845
14.0087,119.923,93.9866,213.91
14.1085,269.967,265.014,534.982
14.2092,267.951,195.369,463.32
14.309,159.414,144.58,303.994
14.4098,145.169,159.778,304.947
14.5096,316.566,221.65,538.216
14.6103,243.084,209.652,452.736
14.7101,28.5248,30.5786,59.1034
14.8109,325.203,313.539,638.742
14.9107,285.846,205.734,491.58
15.0114,126.95,126.998,253.948
15.1113,202.471,209.74,412.211
15.211,297.28,218.817,516.097
15.3108,121.644,127.334,248.978
15.4106,158.918,137.827,296.745
15.5115,322.064,265.014,587.078
15.6112,1216.04,818.348,2034.39
15.712,122.413,99.8342,222.247
15.8118,283.048,279.301,562.349
15.9116,224.688,158.268,382.956
16.0114,179.926,163.572,343.498
16.1112,397.898,490.65,888.548
16.212,273.579,226.988,500.566
16.3118,234.867,184.132,418.999
16.4126,102.042,91.0118,193.054
16.5125,264.454,256.299,520.753
16.6122,222.843,158.624,381.468
