Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
6.5508e-05,295.63,247.059,542.689
0.10073,67.8086,65.7274,133.536
0.2013,1245.96,935.156,2181.12
0.300789,115.114,74.1088,189.222
0.401304,971.091,830.662,1801.75
0.501786,322.95,241.92,564.87
0.601303,368.431,307.338,675.769
0.700794,322.905,249.783,572.688
0.801284,290.138,226.644,516.783
0.901777,442.239,358.943,801.182
1.00125,445.75,271.736,717.486
1.10065,295.701,231.049,526.75
1.20109,326.164,260.748,586.911
1.30155,313.347,253.551,566.899
1.40203,310.396,243.522,553.917
1.50155,283.4,222.831,506.23
1.601,344.036,281.375,625.411
1.70147,283.596,226.346,509.941
1.80194,283.692,221.861,505.553
1.90144,433.406,361.988,795.394
2.00091,287.264,228.934,516.198
2.10138,276.934,217.857,494.79
2.20185,312.01,254.982,566.991
2.30135,295.749,239.438,535.186
2.40081,277.068,217.392,494.46
2.50129,276.904,217.184,494.088
2.60175,326.456,264.833,591.288
2.70122,281.822,222.667,504.489
2.80068,278.093,218.931,497.025
2.90105,374.228,315.294,689.522
3.00141,288.324,230.113,518.437
3.10193,279.172,219.169,498.342
3.20144,315.993,257.204,573.196
3.30093,294.258,237,531.258
3.4014,289.567,227.191,516.758
3.50182,287.923,225.738,513.661
3.60227,335.424,270.428,605.852
3.70179,279.267,220.464,499.731
3.80226,285.894,221.328,507.222
3.90263,359.681,302.713,662.394
4.003,278.743,220.707,499.45
4.10349,314.927,230.624,545.551
4.203,318.314,256.565,574.879
4.30349,289.953,233.717,523.67
4.40398,276.417,217.418,493.834
4.50352,289.588,229.453,519.041
4.603,300.669,245.502,546.171
4.70353,277.997,219.14,497.137
4.80401,273.136,213.601,486.737
4.9034,374.267,316.637,690.905
5.00278,284.975,226.256,511.231
5.10327,276.415,216.556,492.971
5.20376,310.97,255.036,566.006
5.30423,302.854,238.064,540.918
5.40361,337.346,257.587,594.933
5.50297,291.155,232.511,523.667
5.60349,324.613,261.837,586.45
5.70398,282.204,223.142,505.346
5.80444,276.947,216.67,493.617
5.90389,441.131,369.108,810.239
6.00427,310.006,243.154,553.16
6.10473,284.402,223.174,507.576
6.20518,325.869,262.312,588.181
6.30565,285.388,229.012,514.4
6.40512,274.794,215.596,490.39
6.50563,285.474,225.022,510.496
6.60609,328.095,270.604,598.699
6.70656,279.009,219.272,498.281
6.80603,273.427,215.724,489.151
6.90641,355.949,304.005,659.954
7.00678,280.383,222.029,502.413
7.10731,275.692,216.684,492.376
7.20777,309.709,248.574,558.284
7.30725,305.787,243.919,549.706
7.40773,282.892,222.948,505.841
7.50827,289.995,228.785,518.78
7.60777,314.522,256.725,571.248
7.70725,291.525,228.383,519.908
7.80777,278.712,218.787,497.499
7.90812,350.739,297.299,648.037
8.00854,278.652,220.138,498.79
8.10804,276.79,217.839,494.629
8.20755,308.107,247.59,555.697
8.30803,307.69,243.522,551.212
8.40854,284.229,224.516,508.746
8.50803,296.266,236.914,533.18
8.60851,320.051,264.988,585.039
8.70898,278.802,220.156,498.958
8.80946,274.978,215.978,490.956
8.90881,351.712,300.744,652.456
9.00816,278.608,221.484,500.092
9.10862,276.986,217.829,494.815
9.20865,546.114,403.863,949.977
9.30862,1084.49,679.576,1764.07
9.40882,586.25,400.981,987.23
9.5083,581.612,373.176,954.788
9.60778,900.083,461.34,1361.42
9.70796,541.045,367.676,908.721
9.80819,670.273,639.752,1310.03
9.90859,725.822,532.919,1258.74
10.009,323.324,253.176,576.5
10.1095,293.584,227.986,521.57
10.2089,395.335,290.342,685.677
10.3084,301.622,237.242,538.864
10.4089,313.24,244.57,557.811
10.5094,344.979,263.786,608.765
10.6089,328.588,260.949,589.536
10.7084,343.43,253.549,596.979
10.8089,291.215,229.129,520.344
10.9094,423.948,352.701,776.649
11.0088,351.8,267.217,619.017
11.1091,324.188,246.41,570.597
11.2096,344.98,271.368,616.348
11.31,313.277,250.616,563.893
11.4105,309.075,240.137,549.212
11.51,322.727,250.623,573.35
11.6094,294.629,237.768,532.397
11.7099,288.783,226.594,515.377
11.8104,279.718,220.1,499.818
11.9098,376.646,316.06,692.707
12.0091,286.099,226.92,513.02
12.1096,282.14,220.481,502.621
12.2101,353.687,274.055,627.742
12.3106,283.821,225.611,509.432
12.41,280.544,219.565,500.11
12.5095,315.29,250.339,565.629
12.61,290.087,232.83,522.917
12.7104,276.001,216.996,492.996
12.811,288.896,225.212,514.108
12.9105,391.249,322.154,713.403
13.011,281.004,220.365,501.37
13.1115,282.835,223.776,506.611
13.211,319.68,258.555,578.235
13.3104,281.568,224.851,506.419
13.4109,277.551,218.16,495.711
13.5115,327.024,259.014,586.038
13.611,287.873,230.748,518.621
13.7105,280.62,222.891,503.511
13.811,286.967,223.483,510.45
13.9114,381.507,328.822,710.329
14.0107,281.897,224.613,506.51
14.1102,273.366,214.264,487.629
14.2107,314.108,252.131,566.239
14.3112,306.243,234.434,540.676
14.4117,277.684,218.211,495.896
14.5111,305.356,245.065,550.421
14.6116,291.576,235.949,527.526
14.7121,276.457,216.619,493.076
