Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
5.5841e-05,659.825,428.293,1088.12
0.100647,401.258,228.389,629.647
0.200249,362.733,208.475,571.208
0.300746,372.456,207.956,580.413
0.401154,323.747,186.372,510.12
0.501798,362.735,225.088,587.823
0.601414,491.816,246.734,738.55
0.701979,384.191,238.57,622.762
0.80156,273.714,164.809,438.523
0.9011,529.16,333.895,863.055
1.00163,870.606,397.471,1268.08
1.10118,426.893,327.766,754.659
1.20073,445.212,295.347,740.559
1.30127,482.088,323.443,805.531
1.4018,587.067,442.579,1029.65
1.50137,1725.32,1404.23,3129.55
1.60196,293.823,150.49,444.312
1.70248,1607.38,1266.9,2874.28
1.80207,2005.81,1698.21,3704.02
1.90266,1853.81,1595.71,3449.52
2.00326,2326.86,1784.66,4111.52
2.10283,1320.12,1029.79,2349.92
2.2034,472.413,357.38,829.794
2.304,108.035,87.3222,195.357
2.40364,182.852,150.161,333.014
2.50422,197.382,166.553,363.935
2.60382,1495.91,574.761,2070.67
2.70331,150.599,76.6502,227.249
2.8038,103.094,72.1837,175.278
2.90434,134.927,101.525,236.452
3.00383,3920.87,3060.88,6981.75
3.10452,469.608,413.995,883.603
3.20512,224.812,177.718,402.53
3.30473,118.452,77.2915,195.743
3.40529,99.7933,87.9526,187.746
3.50492,95.4983,80.0647,175.563
3.60451,87.5821,76.9133,164.495
3.70502,124.312,104.327,228.639
3.80457,96.1636,84.4664,180.63
3.90416,1632.91,673.673,2306.58
4.00472,268.521,147.638,416.159
4.10424,117.937,86.3722,204.309
4.2037,96.0384,63.6026,159.641
4.30433,76.9728,64.2675,141.24
4.40484,321.606,175.348,496.954
4.50439,60.24,55.2858,115.526
4.60479,114.649,80.3776,195.027
4.70542,79.415,64.4403,143.855
4.8049,97.5011,76.886,174.387
4.90442,123.937,114.986,238.923
5.00475,106.456,84.3731,190.829
5.10531,90.6157,83.3658,173.981
5.20482,78.5028,69.1691,147.672
5.30434,59.2269,57.8944,117.121
5.40477,187.03,120.653,307.683
5.50522,102.354,83.0099,185.364
5.60477,60.2395,64.0653,124.305
5.70452,208.478,129.279,337.757
5.80509,98.688,72.3955,171.084
5.90457,113.243,97.0989,210.342
6.00511,82.8013,73.1117,155.913
6.10568,1973.87,732.58,2706.45
6.20531,96.8249,67.0352,163.86
6.30492,126.886,68.2906,195.177
6.40551,128.875,78.6534,207.528
6.50488,88.656,56.6349,145.291
6.60536,57.6301,45.1187,102.749
6.70588,234.723,203.704,438.427
6.80639,76.0883,62.2323,138.321
6.90592,110.617,105.382,215.999
7.00547,111.668,63.6646,175.332
7.10603,151.302,84.2195,235.521
7.20562,59.9324,51.0726,111.005
7.30518,87.9347,67.6595,155.594
7.40578,96.4166,70.496,166.913
7.50535,67.7555,50.7014,118.457
7.6049,56.9949,51.8704,108.865
7.70549,96.1331,73.7427,169.876
7.80495,2025.73,661.922,2687.66
7.90836,251.859,129.011,380.87
8.00494,126.109,81.3683,207.478
8.10554,140.095,84.2214,224.317
8.20492,88.8058,69.2237,158.029
8.30565,102.214,69.1347,171.348
8.40625,135.672,98.9542,234.626
8.50581,81.6269,62.4902,144.117
8.60614,65.1264,52.2266,117.353
8.70667,94.1299,73.7869,167.917
8.80722,112.095,84.4006,196.495
8.90665,169.713,135.913,305.626
9.00707,64.6381,61.1834,125.821
9.10765,114.867,91.3594,206.227
9.20818,82.3021,71.7101,154.012
9.30783,54.809,49.6685,104.477
9.40813,95.207,77.3837,172.591
9.50868,174.596,116.192,290.788
9.60818,91.8129,74.4301,166.243
9.70762,48.2451,44.199,92.4442
9.80818,93.5302,74.5907,168.121
9.90868,185.075,131.699,316.774
10.0083,135.407,101.636,237.043
10.1079,94.7413,74.9149,169.656
10.2084,2655.6,901.892,3557.49
10.3078,215.571,107.263,322.834
10.4085,79.3203,54.2906,133.611
10.5091,94.8301,61.9936,156.824
10.6085,105.427,67.5594,172.987
10.7081,68.9075,52.8909,121.798
10.8086,73.1034,62.8781,135.981
10.9091,145.964,126.245,272.209
11.0084,112.539,85.3523,197.891
11.109,46.7251,41.2262,87.9514
11.2095,110.911,82.4307,193.341
11.31,110.156,82.9363,193.092
11.4094,100.052,83.3715,183.424
11.51,57.3165,58.8518,116.168
11.6105,126.595,91.2653,217.86
11.711,121.379,94.9478,216.326
11.8104,78.8518,71.9501,150.802
11.9109,61.977,66.8192,128.796
12.0114,80.9126,67.3965,148.309
12.112,89.8157,79.8682,169.684
12.2115,64.0186,60.1645,124.183
12.3121,41.7901,42.8934,84.6835
12.4127,86.9536,70.521,157.475
12.5122,82.2349,73.4976,155.732
12.6128,81.8624,75.4131,157.276
12.7132,54.3283,50.0992,104.428
12.8127,52.3281,52.4205,104.749
12.9123,126.767,115.064,241.832
13.0142,107.474,93.408,200.882
13.1128,81.529,68.6886,150.218
13.2132,77.303,67.8246,145.128
13.3137,122.121,99.5738,221.695
13.4132,167.075,134.236,301.31
13.5137,44.0397,43.8854,87.9251
13.6142,110.91,96.3622,207.272
13.7148,137.012,120.687,257.699
13.8145,42.2189,44.7814,87.0003
