Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.1001734733581543,56.94,53.59,53.39,55.67
0.3121623992919922,56.84,53.19,53.38,55.67
0.5028061866760254,56.86,53.34,53.38,55.73
0.7174911499023438,56.84,53.48,53.29,55.67
0.8968048095703125,56.84,53.5,53.29,55.77
1.0796709060668945,56.84,53.5,53.49,55.67
1.304398775100708,56.94,53.59,53.29,56.06
1.5012798309326172,56.84,53.48,53.4,55.67
1.6808996200561523,57.33,54.18,53.87,55.96
1.9447178840637207,74.26,53.48,53.38,55.67
2.2004451751708984,77.79,68.16,53.58,55.96
2.409085750579834,77.67,73.46,73.57,55.66
2.614368438720703,78.56,73.65,73.26,75.0
2.81007981300354,79.42,73.55,73.07,74.52
3.0022287368774414,79.46,73.46,73.37,74.52
3.2128725051879883,78.15,76.41,73.18,74.52
3.385176420211792,78.06,76.39,73.18,74.61
3.5854902267456055,77.77,73.65,74.55,74.61
3.806562900543213,77.86,73.55,73.67,74.42
4.020305395126343,77.86,73.26,73.47,76.78
4.230654954910278,78.47,73.36,73.18,77.08
4.40184760093689,77.86,73.75,73.86,74.61
4.610549449920654,78.15,73.55,73.26,74.81
4.798180818557739,78.26,73.46,73.17,75.0
5.005848407745361,78.17,73.46,73.26,74.81
5.196927785873413,79.15,73.26,73.18,74.9
5.40318489074707,77.88,73.55,73.37,74.52
5.605798006057739,77.97,73.55,73.18,74.61
5.814039945602417,78.46,73.85,73.18,75.39
6.006093978881836,78.25,73.46,73.18,74.42
6.191982269287109,78.06,73.85,73.37,74.52
6.359746694564819,78.15,74.33,73.47,74.61
6.541071176528931,78.15,73.46,73.67,74.44
6.749666213989258,78.15,73.55,73.47,74.52
6.955931901931763,78.07,73.65,73.36,74.42
7.144310235977173,77.96,73.75,73.37,74.61
7.332935810089111,78.06,73.65,73.57,74.63
7.545934200286865,78.07,73.46,73.08,74.63
7.734295606613159,78.07,73.55,73.47,74.45
7.944449424743652,77.97,73.55,73.67,74.71
8.133694887161255,78.04,73.36,73.18,74.61
8.321447849273682,88.21,77.25,73.37,74.52
8.537606477737427,85.51,79.44,73.37,74.71
8.738407373428345,80.89,85.33,73.57,74.52
8.950925827026367,83.21,78.3,73.36,74.71
9.144667863845825,80.21,83.94,73.86,74.52
9.357271432876587,84.73,79.56,73.47,74.71
9.543084859848022,87.05,83.3,73.47,74.61
9.737920761108398,84.74,80.1,73.47,74.71
9.933638095855713,78.26,73.65,73.57,74.71
10.147595405578613,78.86,73.75,73.37,74.9
10.318504810333252,78.46,73.75,73.47,74.71
10.506591320037842,79.93,74.25,73.47,74.81
10.70731806755066,78.36,73.75,73.37,74.61
10.894255876541138,78.17,73.75,73.37,74.73
11.099554777145386,78.76,73.65,73.47,74.81
11.314090013504028,78.56,73.55,73.37,75.0
11.521292209625244,78.17,73.65,73.37,74.73
11.703244686126709,78.36,73.85,73.66,74.81
11.872384071350098,78.18,73.75,73.57,74.63
12.060729742050171,78.39,73.85,74.05,74.81
12.246440887451172,78.49,73.65,73.37,74.61
12.414439916610718,78.67,73.65,73.37,74.94
12.62366533279419,78.46,73.75,73.37,74.66
12.80739951133728,78.47,73.85,73.37,74.61
13.009753704071045,96.14,91.43,73.37,74.71
13.207776546478271,80.98,73.94,73.47,74.61
13.400203227996826,78.38,73.94,73.28,74.72
13.610651016235352,78.47,73.75,73.47,75.2
13.815931558609009,78.56,73.94,73.37,74.71
14.001611948013306,78.25,74.05,74.05,74.63
14.188903570175171,78.56,73.75,73.67,74.71
14.374477624893188,78.47,73.75,73.47,74.81
14.565277099609375,78.57,73.75,73.57,74.52
14.765550374984741,78.37,73.65,73.37,74.83
14.969959020614624,78.57,73.75,73.37,74.53
15.155641317367554,78.96,73.65,73.47,75.1
15.338553428649902,78.75,73.55,73.47,74.9
15.525275230407715,78.36,73.94,73.47,74.71
15.68966007232666,78.57,73.85,74.55,74.71
15.861286640167236,78.47,73.75,73.57,74.9
16.066845417022705,78.75,73.75,73.47,74.81
16.23811388015747,78.57,74.15,73.57,74.71
16.4055597782135,78.46,73.85,73.57,75.0
16.589288234710693,78.37,73.94,73.37,74.71
16.793747901916504,78.56,73.85,73.55,74.81
17.002468824386597,78.56,73.85,73.96,74.71
17.18710994720459,78.57,73.65,73.37,74.71
17.37814235687256,78.67,73.85,73.28,74.81
17.56555962562561,78.67,73.85,73.37,75.69
17.731691360473633,78.57,73.75,73.47,74.83
17.915010452270508,78.67,74.23,73.47,74.95
18.120228052139282,78.47,74.05,73.67,74.73
18.302921772003174,78.56,73.94,73.76,74.71
18.485423803329468,78.47,73.65,74.46,74.82
18.672138452529907,78.67,73.75,73.47,75.11
18.84516215324402,78.76,74.04,73.47,75.1
19.047979831695557,78.76,73.65,73.37,75.0
19.253024578094482,78.86,73.85,73.47,75.0
19.45439624786377,78.57,73.85,73.57,74.9
19.638386249542236,78.37,73.75,73.47,74.92
19.8210391998291,78.67,74.15,73.67,74.74
20.030418872833252,78.49,74.25,74.46,74.86
20.222132921218872,78.76,73.94,73.76,74.86
20.392521381378174,78.57,73.75,73.47,74.94
20.573364973068237,78.99,73.94,73.57,75.03
20.758484601974487,78.59,73.85,73.57,76.1
20.948833227157593,78.67,74.34,73.37,74.71
21.130486965179443,78.57,74.15,73.67,74.9
21.314767837524414,78.76,73.94,73.67,74.73
21.52051019668579,78.57,73.94,73.57,74.92
21.72663927078247,78.67,74.04,73.57,75.02
21.934152126312256,78.57,74.65,73.66,74.81
22.122197151184082,78.75,73.85,73.97,74.9
22.31229591369629,78.57,73.75,73.76,74.71
22.512169122695923,78.76,73.75,73.57,75.0
22.69763469696045,78.85,73.85,73.57,74.92
22.865554809570312,78.67,74.14,73.57,74.82
23.034530878067017,78.86,74.15,74.26,75.01
23.226680040359497,78.76,73.75,73.57,74.84
23.416743755340576,79.26,73.85,73.67,74.92
23.586451292037964,78.67,73.94,73.76,75.03
23.796823263168335,78.96,73.75,73.67,75.79
23.981501579284668,78.96,73.94,73.67,75.02
24.1722092628479,78.67,74.04,73.55,75.0
24.361072540283203,78.65,73.75,73.47,74.9
24.568843603134155,79.07,73.94,73.76,75.0
24.780741214752197,78.86,74.04,73.67,75.2
24.97171115875244,78.97,74.04,73.67,75.29
25.182865858078003,79.07,73.85,73.76,75.1
25.37617063522339,78.97,73.94,73.67,75.1
25.57815909385681,78.65,74.15,73.67,74.71
25.74472427368164,78.86,73.85,74.07,75.2
25.931529760360718,78.57,74.14,73.67,74.71
26.141016244888306,78.85,74.04,73.86,75.0
26.327675342559814,79.05,74.14,73.47,74.9
26.49361538887024,78.93,74.05,73.75,75.1
26.67988419532776,78.94,73.85,73.67,74.81
26.860406160354614,78.86,74.15,73.76,74.9
27.041109323501587,78.86,74.05,73.97,74.9
27.22276258468628,78.85,74.25,73.86,75.1
