Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10020756721496582,54.4,55.48,54.84,55.12
0.3121628761291504,54.3,55.39,54.84,55.13
0.5125036239624023,54.3,55.48,54.74,55.13
0.7163200378417969,54.4,55.48,54.94,55.13
0.897329568862915,54.4,55.48,54.76,55.23
1.096635341644287,54.5,55.48,54.84,55.12
1.2801480293273926,54.4,55.48,54.74,55.23
1.461705207824707,54.3,55.58,54.84,55.12
1.6485178470611572,54.4,55.39,54.94,55.13
1.8289339542388916,54.4,55.39,54.84,55.22
2.009526014328003,54.4,55.48,54.76,55.23
2.1908156871795654,54.4,55.4,54.84,55.22
2.379274606704712,54.4,55.48,54.74,55.12
2.582228422164917,54.5,55.49,54.84,55.12
2.7851548194885254,54.4,55.48,54.84,55.22
2.965473175048828,54.4,55.39,54.84,55.23
3.1464784145355225,54.3,55.48,54.84,55.12
3.3298861980438232,54.5,55.39,54.84,55.22
3.5088956356048584,54.4,55.48,54.74,55.33
3.6934657096862793,54.4,55.48,54.84,55.13
3.8734195232391357,54.3,55.48,54.74,55.13
4.0754289627075195,54.4,55.48,54.84,55.13
4.257097005844116,54.3,55.58,54.74,55.13
4.442495584487915,54.3,55.68,54.84,55.13
4.628808975219727,54.4,55.39,54.74,55.13
4.810753583908081,54.3,55.39,54.84,55.31
4.991473197937012,54.4,55.49,54.84,55.12
5.175124406814575,54.4,55.39,54.84,55.13
5.360464572906494,54.3,55.48,54.84,55.12
5.5411412715911865,54.4,55.48,54.84,55.31
5.724904298782349,54.4,55.48,54.84,55.12
5.903817176818848,54.4,55.39,54.74,55.23
6.103490591049194,54.4,55.48,54.84,55.23
6.2866857051849365,54.3,55.48,54.84,55.23
6.466212272644043,54.4,55.48,54.84,55.04
6.6534647941589355,54.3,55.49,54.74,55.12
6.834911346435547,54.4,55.48,54.84,55.12
7.016267538070679,54.3,55.29,54.76,55.13
7.196678876876831,54.4,55.4,54.84,55.13
7.38350510597229,54.3,55.39,54.76,55.12
7.605994701385498,54.4,55.48,54.84,55.13
7.788910388946533,54.3,55.39,54.74,55.23
7.969469785690308,54.4,55.58,54.84,55.13
8.148821830749512,54.4,55.48,54.84,55.22
8.332842588424683,54.4,55.39,54.84,55.13
8.513478517532349,54.3,55.39,54.65,55.13
8.696939945220947,54.3,55.48,54.84,55.23
8.876462697982788,54.3,55.39,54.84,55.02
9.05650281906128,54.4,55.39,54.85,55.12
9.238149404525757,54.4,55.48,54.74,55.13
9.419134378433228,54.4,55.29,54.76,55.12
9.623007535934448,54.3,55.39,54.84,55.12
9.804622173309326,54.4,55.39,54.74,55.22
10.00188946723938,54.3,55.49,54.84,55.04
10.182838201522827,54.3,55.39,54.84,55.23
10.365980625152588,54.3,55.29,54.74,55.12
10.547674894332886,54.4,55.48,54.84,55.22
10.730997323989868,54.3,55.39,54.84,55.04
10.911969661712646,54.3,55.39,54.84,55.23
11.092329978942871,54.3,55.48,54.84,55.13
11.293172121047974,54.3,55.39,54.74,55.22
11.490082263946533,54.3,55.48,54.84,55.12
11.673745155334473,54.3,55.4,54.84,55.31
11.853076696395874,54.3,55.48,54.74,55.22
12.03320837020874,54.3,55.39,54.76,55.12
12.213738918304443,54.3,55.48,54.84,55.02
12.397071123123169,54.3,55.4,54.65,55.12
12.598432540893555,54.21,55.3,54.74,55.13
12.778370380401611,54.21,55.29,54.74,55.04
12.977152585983276,54.3,55.39,54.84,55.04
13.157413959503174,54.21,55.4,54.84,55.13
13.341063737869263,54.3,55.29,54.85,55.02
13.520658254623413,54.21,55.48,54.74,55.23
13.70488452911377,54.3,55.3,54.74,55.12
13.884475708007812,54.3,55.29,54.76,55.22
14.065422296524048,54.3,55.29,54.85,55.22
14.266735792160034,54.3,55.39,54.84,55.13
14.450352668762207,54.21,55.29,54.76,55.13
14.656805276870728,54.3,55.29,54.84,55.31
14.84069275856018,54.3,55.39,54.84,55.12
15.021993398666382,54.3,55.48,54.84,55.13
15.20296835899353,54.3,55.3,54.84,55.13
15.38625717163086,54.21,55.4,54.76,55.13
15.587979793548584,54.3,55.29,54.84,55.12
15.769345998764038,54.3,55.29,54.76,55.12
15.949450016021729,54.21,55.29,54.76,55.04
16.12894868850708,54.3,55.4,54.76,55.04
16.31130313873291,54.3,55.29,54.65,55.04
16.492316007614136,54.4,55.29,54.84,55.33
16.67590594291687,54.3,55.39,54.74,55.02
16.85499358177185,54.3,55.3,54.74,55.13
17.03510022163391,54.21,55.29,54.65,55.22
17.239964962005615,54.21,55.39,54.84,55.04
17.42142415046692,54.21,55.29,54.76,55.04
17.62187647819519,54.21,55.3,54.74,55.13
17.802138328552246,54.21,55.48,54.66,55.13
