Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.1002054214477539,90.12,54.79,53.95,54.54
0.31173038482666016,90.61,54.78,53.96,54.53
0.5134530067443848,90.91,54.56,53.95,54.53
0.696108341217041,90.02,54.69,53.85,54.43
0.897423267364502,90.21,54.69,54.05,54.44
1.081094741821289,134.59,54.68,53.95,54.44
1.263744592666626,90.02,54.63,53.85,54.43
1.4473662376403809,89.82,54.69,54.05,54.45
1.626363754272461,89.92,54.79,53.85,54.44
1.8072521686553955,90.81,54.74,54.05,54.43
1.9909508228302002,99.77,54.59,53.87,54.44
2.1765403747558594,90.02,54.68,54.15,54.44
2.363091230392456,89.75,54.69,53.96,54.44
2.544671058654785,89.73,54.79,53.95,54.44
2.7253193855285645,204.36,54.68,53.94,54.44
2.9089138507843018,89.92,54.69,53.96,54.44
3.0912580490112305,90.91,54.6,53.96,54.44
3.274217367172241,101.13,54.69,53.96,54.44
3.4597907066345215,176.06,54.58,53.95,54.44
3.6431071758270264,89.46,54.69,53.87,54.44
3.823723554611206,90.12,54.79,54.06,54.44
4.010762929916382,90.12,54.68,53.95,54.44
4.194228172302246,91.41,54.68,53.95,54.43
4.39543080329895,89.53,54.59,53.95,54.44
4.576679944992065,89.63,54.69,53.96,54.44
4.756566762924194,91.98,54.68,53.95,54.44
4.940082311630249,120.04,54.59,53.85,54.44
5.128805160522461,90.41,54.69,53.96,54.44
5.3117475509643555,89.65,54.68,53.95,54.43
5.512857437133789,89.85,54.69,53.95,54.44
5.698880672454834,89.36,54.67,53.95,54.44
5.8810646533966064,89.36,54.68,53.87,54.43
6.064513921737671,89.46,54.69,53.96,54.44
6.246337652206421,89.24,54.69,53.96,54.44
6.4325597286224365,89.94,54.67,53.95,54.44
6.614455223083496,89.16,54.69,53.87,54.44
6.796176433563232,89.36,54.68,53.85,54.44
6.979903697967529,89.24,54.58,53.95,54.44
7.187194585800171,89.55,54.69,53.96,54.44
7.3879454135894775,90.81,54.69,53.96,54.44
7.5701069831848145,89.36,54.79,53.96,54.44
