Time (s),DRAM Power (W),IPC
156.1400,64.73,2.18
156.9863,63.21,2.34
157.7573,57.14,2.24
158.5323,57.54,2.16
159.3000,57.75,2.25
160.0759,57.91,2.26
160.8384,56.80,2.48
161.7128,65.12,2.54
162.5743,64.09,2.35
163.4301,63.47,2.19
164.1990,57.40,0.90
165.0880,71.32,2.16
165.9240,65.85,1.70
166.7739,65.15,1.98
167.6155,64.98,0.40
168.4756,68.87,0.60
169.3432,68.27,1.25
170.2124,68.58,1.31
170.9782,58.51,1.56
171.8616,67.47,1.82
172.7063,64.97,1.49
173.5569,65.95,0.37
174.3505,63.01,1.83
175.1164,59.23,1.19
176.0733,70.68,0.51
176.9350,66.78,0.53
177.7306,61.83,0.67
178.6005,66.84,1.71
179.4852,65.27,1.42
180.2840,54.92,1.44
181.2122,61.35,1.37
182.0881,57.05,1.39
182.7041,44.81,1.26
183.5637,62.85,1.30
184.4386,69.28,0.68
185.3217,69.01,0.21
186.1853,68.17,1.31
186.9634,59.68,1.52
187.8319,66.41,1.57
188.7105,67.57,1.75
189.5800,66.98,1.66
190.3550,59.48,0.79
191.2351,68.62,0.51
192.0854,68.88,0.51
192.8529,61.86,0.56
193.7217,68.61,1.16
194.4249,54.86,0.80
195.2869,67.97,0.97
196.1447,67.21,1.09
197.0328,70.36,0.65
197.8204,61.36,0.44
198.7051,69.05,1.00
199.5549,66.17,0.59
200.3390,60.74,1.16
201.2242,68.03,1.04
202.0965,67.68,0.65
202.9698,68.17,0.49
203.7292,58.75,0.68
204.6105,68.23,1.25
205.4802,67.37,0.39
206.2593,60.93,1.02
207.1544,71.17,1.40
208.0121,68.21,0.95
208.8803,67.35,0.41
209.7752,69.90,1.50
210.6247,65.86,0.46
211.5081,68.63,0.97
212.3592,66.72,0.59
213.1397,60.32,0.59
214.0358,69.42,0.68
214.9026,67.33,0.96
215.7753,67.91,0.65
216.5692,61.37,0.49
217.4518,68.78,0.48
218.3076,67.16,0.53
219.0865,60.52,0.64
219.9947,70.13,0.73
220.8600,67.79,0.67
221.7125,66.04,0.51
222.6037,69.02,0.75
223.4664,67.07,0.48
224.2407,59.59,0.64
225.1170,68.48,0.72
225.9693,66.48,0.74
226.8219,65.90,0.44
227.5895,59.26,0.50
228.4638,67.69,0.85
229.3251,66.05,0.64
230.1145,58.55,0.75
230.9831,64.36,0.85
231.8392,63.62,0.79
232.7319,66.12,0.70
233.5005,57.15,0.73
234.3835,65.71,0.75
235.2569,64.85,0.65
236.0308,57.68,0.72
236.7920,56.50,0.71
237.5786,58.33,0.71
238.3461,56.93,0.70
239.2547,68.42,3.29
240.1130,65.55,2.61
240.9537,62.78,0.78
241.8234,65.96,1.12
242.6796,65.93,0.67
243.4516,59.54,1.17
244.3240,66.88,0.55
245.2014,68.58,0.87
246.0571,66.20,0.80
246.8180,58.28,0.76
247.7136,67.92,0.81
248.5870,66.85,0.97
249.4372,64.92,0.82
250.2077,57.92,0.81
250.9688,57.18,0.75
251.8803,68.80,1.04
252.7348,64.13,0.85
253.6168,65.99,1.04
254.4695,63.86,0.89
255.2479,58.18,0.80
256.1123,64.58,1.05
256.9650,64.04,0.85
257.7553,59.08,0.90
258.6324,65.49,1.05
259.5009,65.09,1.09
260.3701,65.06,0.85
261.1528,58.50,0.88
262.0223,64.93,1.05
262.8952,65.13,0.85
263.6714,57.71,0.95
264.5572,66.12,1.14
265.4256,64.60,1.11
266.2958,64.82,0.86
267.1011,59.90,0.92
267.9778,65.35,1.12
268.8436,64.84,0.88
269.6135,57.86,0.93
270.3842,57.71,0.90
271.1543,57.65,0.90
271.9302,58.03,0.94
272.7213,59.21,0.92
273.4906,57.21,0.91
274.2781,58.61,0.89
275.0490,57.38,0.93
275.8022,56.19,0.92
276.5805,57.83,0.92
277.3459,57.08,0.96
278.1113,57.05,1.06
278.9969,66.74,1.10
279.8507,63.86,1.13
280.6985,63.42,0.95
281.4674,57.34,0.95
282.3425,65.19,1.11
283.2210,65.64,0.90
283.9962,57.87,0.95
284.7643,57.44,0.93
285.5481,58.79,0.97
286.3223,57.75,0.94
287.0966,58.07,0.94
287.8514,56.42,0.92
288.6582,60.17,0.96
289.4303,57.89,0.94
290.2120,58.27,0.95
290.9854,57.47,0.98
291.7721,58.51,0.93
292.5341,56.85,0.94
293.3288,59.17,0.95
294.0977,57.46,0.96
294.8479,55.98,0.93
295.6296,58.22,0.99
296.4209,58.86,0.90
297.2981,65.50,1.13
298.1594,64.26,1.23
298.9296,57.67,0.97
299.8149,66.15,1.16
300.6831,64.68,1.16
301.5411,64.16,0.91
302.3317,58.93,0.98
303.2148,65.93,1.14
304.0666,63.74,0.93
304.8545,58.71,0.94
305.6259,57.53,0.97
306.3904,57.03,0.94
307.1859,59.55,0.96
307.9703,58.43,0.92
308.8447,65.08,1.17
309.7001,63.99,0.96
310.4724,57.47,0.91
311.2434,57.42,0.92
312.0148,57.53,0.92
312.8187,60.01,0.96
313.5844,56.82,0.90
314.3667,58.41,0.95
315.1535,58.54,0.90
315.9378,58.31,0.94
316.7132,57.53,0.94
317.5095,59.50,0.94
318.2904,58.25,0.90
319.0843,59.26,0.94
319.8642,58.42,0.91
320.6489,58.31,0.94
321.4406,58.84,0.94
322.2322,58.88,0.93
322.9962,57.01,0.92
323.7831,58.57,0.96
324.5636,58.23,0.94
325.3438,58.11,0.92
326.1137,57.26,0.91
326.8996,58.39,0.94
327.6702,57.49,0.95
328.4346,57.02,0.92
329.2286,59.67,0.96
330.1040,65.51,1.16
330.9491,62.93,1.12
331.8089,64.07,0.92
332.5962,58.51,0.95
333.4986,67.17,1.12
334.3806,65.71,0.91
335.1999,61.02,0.97
335.9625,56.84,0.92
336.7459,58.22,0.96
337.5357,58.89,0.93
338.3192,58.79,0.92
339.0875,57.73,0.91
339.8892,59.94,0.97
340.6675,58.12,0.83
341.5502,65.84,1.08
342.3955,63.27,0.88
343.1681,57.60,0.91
344.0407,65.16,1.11
344.9039,64.07,1.03
345.7843,65.76,0.94
346.5922,60.34,0.92
347.4653,65.35,1.05
348.3320,64.58,0.93
349.1168,58.86,0.95
349.8853,57.43,0.90
350.6538,57.55,0.92
351.4288,58.06,0.90
352.2117,58.57,0.93
352.9819,57.65,0.93
353.7462,57.00,0.88
354.5224,58.09,0.97
355.4010,65.75,1.15
356.2662,64.63,1.13
357.1217,64.09,0.85
357.9110,58.85,0.94
358.7936,65.67,1.17
359.6770,66.46,0.93
360.4708,59.29,0.95
361.2409,57.26,0.93
362.0159,57.70,0.94
362.8182,59.84,0.89
363.5988,58.30,0.89
364.4927,66.81,1.11
365.3602,64.63,0.90
366.1395,57.88,0.91
366.9051,57.11,0.97
367.7738,64.69,1.10
368.6288,63.75,1.08
369.4956,65.16,0.92
370.2699,57.87,0.93
371.1396,65.04,1.09
372.0194,65.57,0.89
372.8002,58.31,0.96
373.6049,59.91,0.91
374.3753,57.51,0.92
375.1628,58.80,0.95
375.9418,58.32,1.02
376.8247,66.26,1.16
377.6983,65.43,1.15
378.5735,66.12,0.90
379.3505,58.35,0.94
380.2358,66.04,1.12
381.1048,64.84,0.97
381.8776,57.66,0.95
382.6527,57.62,0.88
383.5226,64.70,1.15
384.3914,65.17,0.98
385.1674,57.76,0.90
385.9321,56.76,0.88
386.7006,57.12,0.94
387.5884,66.26,1.16
388.4521,64.48,1.08
389.3292,65.58,0.92
390.1211,59.11,0.89
390.9934,65.17,1.08
391.8553,64.27,0.91
392.6285,57.87,0.93
393.4201,59.21,0.96
394.3202,67.93,1.12
395.1832,64.86,1.09
396.0281,63.41,0.94
396.9064,65.58,1.16
397.7571,63.54,0.98
398.5192,56.97,0.95
399.3082,59.26,0.96
400.0857,58.15,0.99
400.9464,64.52,1.13
401.8172,65.13,1.12
402.6859,65.44,0.94
403.4681,58.62,0.96
404.3467,65.67,1.13
405.2060,64.28,0.94
405.9882,58.58,0.92
406.7662,58.02,0.97
407.5393,57.90,0.93
408.3127,58.23,0.89
409.2147,68.12,1.12
410.0949,66.30,1.15
410.9675,65.71,0.93
411.7360,57.73,0.90
412.6224,66.50,1.15
413.5036,66.25,0.97
414.2855,58.59,0.89
415.0709,58.69,0.97
415.9279,64.13,1.17
416.7873,64.07,1.14
417.6446,64.13,0.98
418.4304,58.77,0.96
419.3081,66.38,1.14
420.1780,65.54,0.93
420.9549,58.32,0.94
421.7362,58.57,0.90
422.6141,66.03,1.15
423.4609,63.66,1.00
424.2352,58.06,0.91
424.9984,57.07,0.93
425.7905,59.86,0.96
426.6870,67.74,1.12
427.5482,64.69,1.14
428.4069,64.77,0.89
429.1905,59.49,0.90
430.0753,66.57,1.11
430.9394,65.21,0.92
431.7248,59.20,0.97
432.6038,66.09,1.12
433.4778,65.62,1.10
434.3430,65.26,0.97
435.1124,58.06,0.98
435.9812,65.82,1.11
436.8168,62.90,0.94
437.5949,58.50,0.88
438.4647,65.73,1.12
439.3280,65.39,0.89
440.0955,57.66,0.87
440.8665,57.73,0.92
441.6491,58.85,1.03
442.5266,65.81,1.07
443.3978,65.69,1.08
444.2619,65.12,0.84
445.0279,57.73,0.95
445.9027,65.83,1.11
446.7713,65.28,0.84
447.5461,58.23,0.86
448.4171,65.58,1.13
449.2816,65.40,0.96
450.0428,57.15,0.93
450.9295,66.61,1.06
451.7969,65.38,1.08
452.6549,64.65,0.98
453.4284,58.11,0.91
454.3115,66.18,1.11
455.1645,63.84,0.94
455.9432,58.39,0.91
456.7141,57.89,0.88
457.4919,58.34,0.96
458.3878,67.59,1.15
459.2571,65.76,1.10
460.1116,64.22,0.95
460.8696,56.92,0.89
461.7461,65.87,1.11
462.5997,64.10,0.89
463.3666,57.56,0.86
464.1480,58.44,0.89
464.9272,58.24,0.97
465.8148,66.40,1.10
466.6824,65.11,1.07
467.5588,66.12,0.83
468.3494,59.43,0.97
469.2274,66.44,1.07
470.0883,64.74,0.95
470.8530,57.34,0.84
471.7345,66.39,1.12
472.6112,66.04,0.90
473.3853,57.99,0.87
474.1838,59.78,0.88
474.9543,57.39,0.86
475.7233,57.12,0.95
476.6255,67.42,1.11
477.4960,65.14,1.12
478.3710,65.46,0.85
479.1647,59.65,0.89
480.0572,66.66,1.12
480.9306,65.24,0.94
481.7040,57.93,0.93
482.4986,59.34,0.94
483.3863,66.17,1.14
484.2423,64.06,1.12
485.0991,64.15,0.90
485.8525,56.46,0.87
486.7557,67.73,1.12
487.6435,66.63,0.92
488.4115,57.50,0.94
489.2975,66.66,1.06
490.1593,64.57,1.05
491.0337,65.62,0.82
491.8313,59.79,0.94
492.7225,66.79,1.12
493.5875,64.87,0.91
494.3753,59.03,0.88
495.2477,65.29,1.13
496.1131,64.80,0.92
496.8884,57.99,0.89
497.6667,57.94,0.87
498.4358,57.36,0.92
499.2269,59.49,0.93
500.1134,66.41,1.09
500.9694,64.21,1.14
501.8357,64.88,0.97
502.6406,60.25,0.93
503.5257,66.17,1.07
504.4030,65.89,0.88
505.1860,58.60,0.88
506.0586,65.24,1.07
506.9246,64.92,0.83
507.7144,59.23,0.89
508.4831,57.94,0.78
509.3823,67.88,1.05
510.2763,67.11,0.94
511.0428,57.67,0.87
511.9231,66.15,1.13
512.8001,65.62,1.05
513.6740,65.51,0.93
514.4532,58.45,0.88
515.3329,65.95,1.12
516.2101,65.85,0.81
517.0110,60.07,0.94
517.8824,65.22,1.12
518.7573,65.62,1.09
519.6555,67.56,0.83
520.4544,59.79,0.98
521.3267,65.50,1.23
522.1860,65.85,0.82
522.9579,60.02,0.87
523.8460,68.54,1.29
524.7165,66.90,2.10
525.6175,63.20,1.42
526.5204,59.54,1.80
527.4062,57.58,1.90
528.3007,59.64,1.87
529.1237,55.51,1.80
529.9278,53.05,1.92
530.8411,56.31,1.89
531.7134,51.82,1.88
532.4636,56.39,1.93
533.3440,68.30,1.31
534.2419,72.13,1.36
535.1023,68.71,1.44
535.9465,68.09,2.38
536.8374,70.47,1.64
537.7055,69.61,1.78
538.3614,52.80,1.03
539.2496,70.98,1.84
540.1030,69.29,1.15
540.8689,59.11,1.52
541.7424,68.55,1.47
542.6024,67.27,1.65
543.4713,67.25,1.36
544.2609,61.04,0.96
545.1325,66.74,1.46
545.9768,66.07,1.50
546.7577,62.25,1.97
547.6475,69.97,2.14
548.5131,66.65,2.04
549.4084,70.34,1.65
550.1876,61.52,0.89
551.0582,71.62,1.89
551.9433,70.21,1.66
552.7430,62.41,1.65
553.6204,67.53,1.79
554.4874,66.65,1.82
555.3506,66.33,1.73
556.1317,74.07,1.74
556.9673,80.21,2.00
557.7883,78.18,2.14
558.6456,71.89,1.80
559.5380,68.38,2.10
560.3970,65.29,1.81
561.0863,61.35,1.73
561.9473,68.35,1.79
562.8073,67.44,2.23
563.6149,61.68,1.94
564.3467,56.42,1.61
565.1771,69.45,1.96
566.0294,66.65,1.96
566.9305,69.37,1.94
567.5507,54.97,1.50
568.4327,69.06,1.88
569.3173,67.86,1.33
570.0932,60.33,1.83
570.9965,58.88,2.09
571.7215,57.82,1.84
572.3804,45.79,1.86
573.1610,43.37,2.07
573.9439,51.86,2.02
574.8474,63.74,2.29
575.7320,63.78,1.33
576.5852,70.33,1.08
577.4932,61.91,1.57
578.3922,57.54,1.21
579.2741,62.47,1.64
580.1734,57.35,1.29
581.0772,53.81,1.71
581.9579,57.35,1.96
582.8426,57.03,1.68
583.7374,57.56,2.08
584.5699,53.90,1.63
585.4805,51.22,1.66
586.2481,42.71,1.56
587.0547,51.32,1.46
587.9551,63.58,1.59
588.8509,51.38,1.83
589.7304,58.73,1.55
590.6624,59.74,1.79
591.5469,60.81,1.54
592.3274,67.68,1.74
593.2224,78.74,1.99
594.1243,60.60,1.87
595.0403,66.31,1.53
595.9497,54.09,2.02
596.6985,56.38,1.81
597.5715,56.22,1.60
598.4617,50.90,1.54
599.2160,51.48,1.51
600.1099,51.05,1.61
600.9406,47.74,1.78
601.8562,62.66,1.91
602.7505,62.02,1.74
603.6300,56.13,1.65
604.5391,51.84,1.84
605.4338,50.72,1.61
606.3212,57.14,1.83
607.2404,57.77,1.68
608.1254,50.29,1.58
609.0507,52.99,1.76
609.9489,51.04,1.66
610.8206,49.42,1.78
611.6105,47.84,1.65
612.5252,63.26,1.65
613.4157,55.41,1.31
614.3442,58.68,1.75
615.2496,51.36,1.54
616.1395,50.46,1.74
617.0293,50.99,1.71
617.9352,52.34,1.86
618.7447,47.02,1.77
619.6371,52.26,1.50
620.4434,46.90,1.40
621.3444,52.34,1.75
622.2342,51.75,1.63
623.0245,45.80,1.81
623.9290,53.05,1.57
624.8107,58.26,1.75
625.6935,59.41,1.97
626.5816,52.96,1.88
627.4763,57.59,2.00
628.3652,68.21,1.61
629.2313,66.49,1.74
630.0819,63.83,1.84
630.9649,64.86,1.94
631.8413,66.55,1.79
632.6170,58.15,1.90
633.4101,60.86,1.88
634.1808,58.66,1.79
634.9577,58.56,1.60
635.8537,60.97,1.86
636.7174,56.25,1.61
637.5075,50.33,1.51
638.3975,56.35,1.93
639.2671,54.88,1.38
640.1305,66.15,2.02
641.0139,67.31,1.89
641.9008,60.30,1.83
642.7808,63.94,1.54
643.6514,63.51,1.80
644.4254,61.01,1.84
645.2136,56.35,1.43
646.1103,61.82,1.75
646.9697,56.53,1.82
647.7191,49.73,1.96
648.5950,55.40,1.92
649.4707,55.06,2.13
650.3585,58.58,1.73
651.2571,55.65,1.75
652.0451,47.36,1.59
652.9435,51.23,1.76
653.8230,49.53,1.77
654.6967,49.45,1.73
655.5044,45.79,1.52
656.3940,49.35,1.52
657.2699,48.71,1.40
658.0711,55.78,1.14
658.9973,54.80,0.65
659.8754,53.77,1.08
660.6569,60.88,0.29
661.5487,70.91,0.55
662.4175,68.97,0.88
663.2908,69.31,0.75
664.0545,60.44,0.88
664.9398,68.42,0.63
665.8136,69.19,0.82
666.6756,67.91,1.13
667.4433,59.21,0.91
668.3224,68.04,0.71
669.1957,68.56,0.74
670.0674,67.62,0.74
670.8438,60.32,0.96
671.7216,68.12,0.77
672.6067,69.52,0.93
673.4652,66.81,1.35
674.2536,60.65,0.77
675.0111,58.58,0.66
675.9100,70.21,0.69
676.7684,67.59,0.69
677.5503,60.51,0.33
678.4306,69.27,0.71
679.2953,68.58,0.41
680.0751,60.41,0.69
680.9470,67.41,0.75
681.8068,66.22,0.41
682.6674,66.67,0.70
683.4511,60.59,0.40
684.3293,68.69,0.68
685.1832,67.13,0.56
685.9394,58.81,0.71
686.8469,69.93,0.60
687.7087,67.52,0.50
688.5545,65.92,0.53
689.4338,68.29,0.73
690.2860,66.45,0.65
691.0580,59.86,0.37
691.9362,68.62,0.80
692.8035,67.47,0.60
693.5772,59.51,0.45
694.4661,68.68,0.51
695.3372,68.14,0.74
696.1893,64.29,0.71
697.0513,65.03,0.82
697.9167,64.87,0.70
698.6896,57.80,0.71
699.4652,58.31,0.74
700.3222,64.23,0.81
701.1806,64.25,0.82
702.0481,64.92,0.72
702.8175,57.50,0.69
703.6915,65.48,0.75
704.5611,65.30,0.71
705.3407,58.43,0.71
706.1187,59.19,2.73
706.9800,65.02,2.94
707.8302,63.71,0.89
708.6697,63.96,0.79
709.4366,59.00,0.90
710.3218,68.89,1.32
711.1678,65.08,0.58
712.0155,66.83,0.87
712.8774,66.68,0.66
713.6687,60.54,0.80
714.5450,66.64,0.70
715.4024,65.89,1.01
716.2548,65.23,0.83
717.0206,57.43,0.74
717.7883,57.64,0.80
718.6927,67.96,1.02
719.5352,63.67,0.99
720.2861,56.58,0.96
721.1509,65.35,1.00
721.9996,63.85,0.83
722.8726,65.62,1.00
723.7294,64.47,0.83
724.5103,58.47,0.88
725.3833,65.36,1.00
726.2672,66.60,0.96
727.1245,64.58,0.83
727.8843,57.12,0.83
728.7803,67.19,1.03
729.6350,64.45,0.81
730.4011,57.66,0.84
731.1720,58.18,0.83
731.9404,57.66,0.84
732.7181,58.32,0.89
733.5818,64.87,1.05
734.4491,65.16,1.04
735.3331,66.27,0.78
736.1038,58.22,0.85
736.9697,65.14,1.07
737.8359,64.97,0.87
738.6110,58.32,0.79
739.5097,68.08,1.09
740.3679,64.53,0.85
741.1421,58.20,0.81
741.9320,59.35,0.88
742.8010,65.12,1.08
743.6645,64.76,1.08
744.5341,65.30,0.84
745.3230,59.45,0.92
746.1930,65.35,1.10
747.0320,62.96,0.87
747.8098,58.34,0.86
748.6999,67.06,1.11
749.5609,65.03,0.89
750.3256,57.41,0.82
751.1024,58.46,0.89
751.8682,57.45,0.89
752.6511,58.68,0.82
753.4221,58.01,0.90
754.1939,57.88,0.82
754.9670,57.89,0.91
755.8355,64.98,1.15
756.6892,64.01,1.14
757.5467,64.17,0.90
758.3429,59.58,0.92
759.2403,67.25,1.12
760.0714,62.00,0.94
760.8515,58.36,0.85
761.7439,66.71,1.10
762.5993,64.31,0.86
763.3836,58.87,0.88
764.1569,57.88,0.80
765.0459,67.11,1.09
765.9125,65.54,0.86
766.7134,59.95,0.89
767.5914,65.74,1.12
768.4626,65.85,1.10
769.3276,65.01,0.85
770.1065,58.49,0.92
770.9911,66.54,1.12
771.8755,66.35,0.87
772.6824,60.41,0.93
773.4551,57.77,0.89
774.2467,59.16,0.85
775.1143,64.86,1.09
775.9576,63.08,0.88
776.7313,57.92,0.91
777.6186,66.38,1.08
778.5007,66.11,1.09
779.3590,65.01,0.89
780.1331,58.35,0.90
780.9910,64.56,1.15
781.8464,64.02,0.93
782.6214,58.35,0.90
783.3987,58.22,0.90
784.1893,59.32,0.89
784.9708,58.53,0.92
785.7411,58.02,0.93
786.5181,58.48,0.87
787.2944,58.04,0.90
788.0745,58.30,1.14
788.9571,66.18,1.12
789.8265,65.54,1.10
790.6991,65.44,0.86
791.4896,59.28,0.93
792.3661,65.65,1.13
793.2306,64.75,0.88
794.0165,58.92,0.92
794.7937,58.12,0.92
795.5610,57.40,0.88
796.4794,68.67,1.15
797.3337,63.95,0.88
798.1071,57.86,1.21
799.0029,67.38,1.04
799.8690,65.08,1.05
800.7248,64.67,0.87
801.4919,57.85,0.89
802.3620,65.34,1.07
803.2166,64.06,0.89
803.9865,57.76,0.86
804.7712,58.82,0.95
805.6500,65.80,1.03
806.5213,65.44,1.03
807.3772,64.20,0.90
808.1558,58.36,1.11
809.0172,65.35,1.01
809.8756,64.92,0.96
810.7577,66.37,0.79
811.5540,59.96,0.90
812.4454,67.05,0.99
813.3205,65.93,0.82
814.1069,59.33,0.85
814.9750,65.57,1.04
815.8357,64.83,0.84
816.6203,58.96,0.78
817.4982,66.06,1.02
818.3592,64.77,0.87
819.1415,59.06,0.79
819.9075,57.68,0.85
820.7859,66.62,1.05
821.6445,64.59,1.00
822.5086,64.90,0.81
823.2801,57.96,0.88
824.1821,67.83,1.00
825.0413,64.71,0.76
825.8261,58.97,0.86
826.5973,57.90,0.80
827.4810,66.44,1.00
828.3452,65.45,0.71
829.1217,58.96,0.81
829.8859,57.79,0.79
830.6901,60.60,0.82
831.4706,58.75,0.86
832.3566,66.70,0.99
833.2226,65.63,1.01
834.0937,65.77,0.83
834.8703,58.40,0.84
835.7439,65.73,1.06
836.5995,64.37,0.89
837.3890,59.37,0.83
838.1619,58.31,1.20
839.0344,65.87,1.01
839.9008,65.27,1.04
840.7684,65.27,0.75
841.5503,58.77,0.89
842.4356,66.60,1.02
843.3268,67.28,0.79
844.0934,57.81,0.86
844.8613,57.75,0.80
845.7507,67.13,1.05
846.6011,64.07,0.90
847.3705,57.73,0.84
848.2748,67.86,1.04
849.1342,65.21,1.08
849.9880,64.38,0.93
850.8719,66.42,1.07
851.7193,63.59,0.92
852.4918,58.28,0.82
853.3870,67.59,1.15
854.2488,65.01,0.84
854.9935,55.91,0.82
855.7716,58.37,0.84
856.5420,58.17,0.90
857.4167,65.68,1.08
858.2762,64.38,1.04
859.1367,64.70,0.86
859.9043,57.48,0.91
860.7942,66.72,1.08
861.6715,65.76,0.82
862.4511,58.36,0.85
863.3329,66.45,1.04
864.1882,64.37,0.88
864.9571,57.75,0.84
865.7443,58.96,0.90
866.5209,58.32,0.93
867.3954,65.62,1.07
868.2659,65.29,1.10
869.1338,65.30,0.88
869.9137,58.28,0.95
870.7862,65.43,1.07
871.6691,66.25,0.83
872.4557,59.09,0.90
873.3315,66.05,1.05
874.1792,63.71,0.82
874.9454,57.36,0.83
875.8345,66.47,1.07
876.7172,66.41,0.85
877.4877,57.76,0.85
878.2777,59.48,0.89
879.1458,65.34,1.09
879.9923,63.50,1.11
880.8622,65.18,0.93
881.6334,57.96,0.87
882.5169,66.27,1.06
883.3967,66.32,0.89
884.1795,58.84,0.90
884.9410,57.05,0.88
885.7140,58.11,0.87
886.4799,57.60,0.85
887.2811,60.49,0.90
888.0659,59.06,1.12
888.9514,66.89,1.11
889.8119,64.61,1.14
890.6705,64.37,0.92
891.4516,58.66,0.87
892.3268,65.72,1.07
893.1794,64.05,0.97
893.9673,59.04,0.97
894.8451,65.84,1.10
895.7088,64.81,1.11
896.5713,65.10,0.96
