Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.0,173.46,173.64,144.83,146.24
0.1952214241027832,185.63,214.58,131.89,130.23
0.3855583667755269,158.04,186.52,142.15,125.32
0.5803859233856201,173.71,189.67,157.94,183.76
0.7695825099945068,91.0,93.29,174.42,203.12
0.9625535011291646,124.08,120.67,196.96,149.94
1.155799388885498,143.68,138.12,201.28,171.52
1.3485915660858012,107.31,143.52,205.28,76.72
1.5469369888305664,129.15,134.05,118.93,95.77
1.739949703216567,126.45,125.98,127.75,122.14
1.9295043945312358,142.0,149.65,101.28,88.58
2.1255877017974854,78.46,89.12,108.73,127.7
2.3175034523010254,190.44,196.12,142.3,131.89
2.512129545211806,169.53,152.8,89.1,84.94
2.7019567489624023,126.38,136.76,131.11,152.52
2.896054744720459,202.23,145.07,77.63,78.09
3.0886099338531636,130.53,133.45,178.78,147.6
3.2773444652557373,77.98,78.89,89.62,137.19
3.4742913246154785,185.31,156.47,82.43,151.83
3.660400867462158,92.76,101.23,124.96,118.27
3.858776330947876,145.12,187.3,92.13,87.41
4.05057430267334,94.12,88.38,120.14,140.9
4.243745803833008,132.53,133.48,147.36,129.88
4.436394691467285,192.92,207.9,135.46,126.68
4.627559661865249,177.83,173.42,91.5,91.15
4.817365646362305,123.39,123.66,146.55,145.07
5.0047309398651265,107.58,113.2,201.87,152.87
5.198965787887559,131.22,127.65,172.1,150.7
5.389764785766602,135.36,130.87,186.78,205.85
5.583442687988281,126.81,121.7,140.33,169.53
5.771711111068726,78.16,78.99,152.86,150.94
5.971767187118516,166.37,153.95,92.4,135.96
6.163244724273682,176.97,160.83,117.84,142.65
6.3505513668060445,118.78,124.36,151.59,136.25
6.54718279838562,102.32,213.39,156.7,77.55
6.735067605972276,131.07,119.38,164.98,118.87
6.928859710693359,144.8,176.18,149.29,144.13
7.122791051864624,87.76,84.92,155.08,180.97
7.312877416610718,85.08,86.91,88.92,111.58
7.507235050201402,149.7,117.44,105.96,106.38
7.698074579238877,157.64,186.34,128.32,131.92
