Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.1002042293548584,57.17,57.86,57.21,57.28
0.3033936023712158,57.17,57.76,57.21,57.28
0.5270404815673828,57.17,57.86,57.19,57.38
0.7272446155548096,57.17,57.76,57.21,57.28
0.909743070602417,57.17,57.76,57.21,57.18
1.0900897979736328,57.07,57.96,57.21,57.18
1.2901694774627686,57.17,57.76,57.3,57.28
1.4771137237548828,56.97,57.76,57.29,57.28
1.6798748970031738,57.17,57.76,57.3,57.18
1.8609893321990967,57.07,57.76,57.3,57.08
2.041983127593994,57.07,57.76,57.11,57.28
2.222930431365967,56.97,57.86,57.29,57.28
2.4049291610717773,57.07,57.76,57.11,57.18
2.6083571910858154,56.97,57.76,57.21,57.28
2.7899374961853027,57.17,57.86,57.11,57.18
2.9706735610961914,57.07,57.96,57.11,57.28
3.1501262187957764,57.07,57.67,57.1,57.18
3.3327555656433105,56.97,57.86,57.21,57.18
3.533721446990967,57.07,57.76,57.11,57.18
3.755920171737671,56.97,57.76,57.21,57.08
3.936108112335205,56.97,57.67,57.11,57.28
4.137490510940552,56.88,57.76,57.11,57.18
4.337713241577148,57.07,57.67,57.0,57.18
4.538519620895386,56.97,57.76,57.21,57.18
4.7198686599731445,56.88,57.67,57.0,57.08
4.918426513671875,56.97,57.76,57.19,57.18
5.098693370819092,56.97,57.76,57.1,57.08
5.279400825500488,56.88,57.76,57.11,57.18
5.461063385009766,57.07,57.76,57.11,57.18
5.661815881729126,56.88,57.67,57.21,56.99
5.846333026885986,56.88,57.67,57.0,57.1
6.026273727416992,56.97,57.67,57.11,57.08
6.206125259399414,56.97,57.67,57.01,57.08
6.406283140182495,56.88,57.67,57.1,57.1
6.62716269493103,56.97,57.57,57.0,57.08
6.828995943069458,56.97,57.67,57.0,57.08
7.00881028175354,57.07,57.67,57.0,57.08
7.189263343811035,56.88,57.86,57.21,57.08
7.370620250701904,56.97,57.76,57.0,57.08
7.572057723999023,56.87,57.67,57.1,56.99
7.772919416427612,56.97,57.76,57.1,57.18
7.953051805496216,56.88,57.57,56.99,56.99
8.132843017578125,56.88,57.47,56.9,57.08
