Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.0,77.57,111.72,275.25,91.94
0.1979312896726242,110.54,109.77,110.29,108.88
0.38629627227783203,78.32,294.84,113.51,109.39
0.5799050331115723,109.39,87.38,109.03,108.38
0.771784782409668,296.72,118.89,300.97,254.5
0.9620060920715332,121.88,109.61,80.55,106.49
1.15067720413208,112.56,188.34,112.5,110.42
1.338169336319197,275.76,119.58,290.6,299.02
1.5338633060455322,99.0,88.64,101.51,158.73
1.7211573123931885,111.29,124.47,112.01,110.72
1.9107563495635986,98.68,197.51,263.29,135.5
2.100850105285417,111.31,106.24,111.91,109.84
2.289699077606201,294.21,113.99,251.68,141.0
2.4765360355377197,80.8,284.01,144.27,115.63
2.674234628677368,111.1,112.64,110.0,85.7
2.8634490966796875,125.13,304.06,128.41,112.61
3.0566093921661377,78.35,122.23,134.6,277.1
3.2490580081939697,150.77,111.64,112.9,110.37
3.4418160915374756,116.22,225.51,113.59,109.93
3.632989883422624,220.84,162.66,277.32,299.77
3.8253729343414307,161.88,111.93,93.26,110.63
4.0165324211120605,258.93,137.64,299.24,301.27
4.203943490981828,119.44,111.52,111.67,130.38
4.395803928375244,111.58,94.48,110.48,109.76
4.583913326263428,265.92,137.76,294.23,303.93
4.77547025680542,100.79,110.46,87.16,80.35
4.964098930358887,122.82,302.05,118.82,110.53
5.156759262085188,82.51,80.97,151.12,102.41
5.344969987869263,111.58,117.12,112.01,110.89
5.531687259674072,167.9,299.77,147.78,114.43
5.720320224761963,111.29,97.37,103.72,83.84
5.911557674407959,124.58,111.93,120.27,112.59
6.0995228290560135,78.46,289.12,175.64,280.36
6.291525840759277,109.88,110.47,109.83,88.34
6.483582973480225,215.7,286.19,166.58,132.37
6.675844669341814,121.83,97.54,97.91,109.95
6.863341569900513,110.66,133.11,110.4,109.37
7.0530455112457275,78.64,99.81,113.25,271.87
7.251157760620117,109.88,110.47,109.79,97.6
7.4387204647061935,297.04,250.7,268.07,112.51
7.6311023235321045,110.18,104.69,110.01,110.15
7.81902003288269,134.35,208.55,244.43,287.15
8.01451063156128,134.56,129.12,82.42,115.7
8.203521966934204,113.92,110.18,113.3,110.82
8.388025283813477,288.48,120.3,281.52,268.61
8.575763463973999,101.17,89.23,124.71,127.01
8.763973712921143,110.56,117.34,110.21,110.23
8.95624327659607,112.64,140.13,215.73,288.03
9.15422010421753,109.88,110.67,110.68,110.13
9.341193199157715,80.72,268.63,116.08,105.82
9.535993576049805,110.27,101.12,109.93,110.05
9.724684000015259,283.01,131.64,286.54,305.26
9.914062738418806,110.76,128.84,97.95,109.23
10.109793663024902,126.46,286.57,123.51,112.61
10.301621198654402,85.18,96.15,86.57,135.22
10.501431941986084,111.58,112.63,112.21,111.8
10.688176393508911,301.67,170.83,264.79,175.99
10.876542806625366,87.39,118.72,143.43,133.97
11.068266153335571,111.99,112.83,104.49,118.73
11.251408100128401,79.78,295.14,98.52,236.02
11.44041919708252,110.27,92.4,110.02,87.38
11.631354570388794,188.69,111.45,165.67,117.98
11.82231616973877,99.4,119.86,92.94,135.04
12.017935752868652,111.06,121.83,110.48,110.63
12.206148147583008,220.94,143.65,274.92,288.33
12.404115200042725,110.37,110.96,99.09,83.36
12.594587326049805,149.9,291.62,132.44,116.91
12.785820007324219,95.27,85.07,139.78,115.65
12.97288918495201,110.66,112.24,110.31,148.76
13.164038896560669,128.43,226.71,292.04,148.31
13.357758522033691,112.37,82.19,112.7,108.47
13.548716068267822,160.07,111.74,139.81,116.29
13.740312814712524,79.49,275.16,106.22,117.86
13.932016611099243,111.61,122.7,110.98,89.43
14.124735116958618,232.97,268.7,171.36,123.08
14.313441514968872,108.99,95.05,118.92,136.46
14.499993085861206,111.01,118.4,110.58,110.94
14.692450046539307,79.35,100.95,106.0,279.57
14.885859012603987,110.86,111.16,110.41,99.45
15.076476097106934,285.45,117.08,286.73,144.06
15.272997617721558,111.06,111.95,110.68,110.82
15.459208726882935,225.37,158.84,276.37,298.48
15.649356842041016,110.47,97.05,94.07,94.64
15.836127281189192,278.11,102.48,299.51,268.28
16.02799367904663,136.68,111.16,84.37,130.16
16.218126535415422,117.02,296.94,114.51,109.93
16.414018154144287,81.46,119.7,141.4,126.08
16.608137130737305,112.36,113.22,102.79,100.9
16.792884349822998,126.71,284.27,118.7,113.58
16.994204998016357,202.36,149.58,275.36,299.59
17.185583114623796,177.7,110.39,112.21,112.59
17.37759256362915,264.15,130.02,271.24,289.86
17.56505250930786,141.67,214.25,123.32,139.07
17.756317377090227,112.86,115.6,112.51,110.82
17.948276042938232,280.13,263.02,232.49,147.49
18.135300397872925,83.62,102.29,119.48,151.56
18.32573938369751,111.04,110.26,110.78,110.92
18.515324115753174,301.16,238.72,290.21,157.24
18.7062931060791,174.42,108.48,110.68,119.86
18.89991092681862,112.48,142.26,111.59,279.08
19.089041233062744,107.91,122.5,98.56,109.56
19.2817165851593,123.91,111.55,114.12,112.8
19.47203254699707,82.5,288.52,148.67,117.0
19.664954662322998,111.14,87.21,110.7,111.01
19.850792407989502,256.9,112.55,300.2,210.29
20.042591333389282,102.88,87.89,110.22,141.1
20.233798503875732,112.96,115.37,112.9,99.81
20.424940824508667,149.57,311.13,124.95,116.0
20.612871885299683,96.0,144.81,198.33,272.74
20.81114935874939,110.93,111.64,93.86,112.65
21.0003328323362,80.14,307.89,111.17,247.53
21.19234800338745,111.06,82.45,111.56,103.97
21.37949895858742,283.1,113.51,208.1,135.13
21.57589101791382,152.14,119.61,103.73,134.52
21.7642791271212,112.41,139.99,111.94,111.61
21.95594573020935,80.03,116.79,212.98,277.8
22.148667097091675,111.01,111.25,111.09,90.18
22.336934328079224,159.07,294.66,129.2,116.01
22.528791904449463,91.68,84.27,158.5,133.54
22.71803092956543,112.86,113.91,103.64,120.71
22.904119253158797,81.3,312.82,122.26,246.59
23.091447830200195,108.48,150.89,87.2,126.89
23.279965877533186,137.07,113.72,116.37,114.05
23.46747922897339,95.77,96.08,265.35,283.85
23.668549060821533,111.14,111.93,103.72,86.58
23.859123468399048,218.91,302.38,142.88,118.54
24.04975128173828,106.0,87.44,114.38,133.74
24.238775730133057,111.83,119.67,111.16,111.61
24.429742574692,204.7,126.33,287.14,282.45
24.626781463623047,111.44,111.74,91.27,111.01
24.817666053771973,80.72,318.62,108.5,246.19
25.013055562973022,111.24,108.63,111.2,105.83
25.20631766319275,298.88,112.83,174.23,130.74
25.392765045166016,82.81,305.79,130.63,259.76
25.583038091659546,107.74,114.38,110.27,87.96
25.776089429855347,116.09,149.05,114.38,113.05
25.961132049560547,266.48,146.36,306.86,211.32
26.152599334716797,98.74,124.54,124.93,149.03
26.34287929534912,113.15,114.18,105.92,124.08
26.52935528755188,130.42,304.78,182.29,272.29
26.720940589904785,121.13,149.17,116.99,108.12
26.909308671951294,117.21,111.95,111.59,111.32
27.099337339401245,81.27,300.98,114.79,250.49
27.292315006256104,111.63,112.33,111.49,104.45
27.483590126037598,248.61,304.91,149.89,121.69
27.67371129989624,117.48,87.74,128.2,139.07
27.86136794090271,111.9,113.59,111.75,110.65
28.053062915802002,259.85,111.31,288.86,309.02
28.250651597976685,106.5,111.75,102.88,81.88
28.441130876541138,125.06,296.77,115.7,283.11
28.637868881225586,83.17,105.89,107.8,88.33
28.82722234725952,142.76,112.63,121.63,115.8
29.01620888710022,95.29,170.25,257.43,307.48
29.204383373260498,123.98,114.08,100.32,132.71
29.391906261444092,114.71,128.44,112.61,113.03
29.5787193775177,282.83,192.89,271.55,240.29
29.76967477798462,147.43,112.82,82.05,121.91
29.95655918121338,114.19,131.79,112.45,310.29
30.147541046142805,80.72,146.44,98.7,82.61
30.335169315338135,150.24,112.33,130.74,117.96
30.527857780456543,131.29,124.13,105.53,117.26
30.719923973083496,198.66,110.66,138.75,118.26
30.919238090515137,110.37,99.5,98.98,138.77
31.112530946731567,112.33,121.93,110.19,111.91
31.29988670349121,145.79,115.96,277.62,306.18
31.493253707885742,155.16,106.65,121.86,135.06
31.679795742034912,114.7,120.23,112.7,113.16
31.866775274276733,280.77,260.98,263.32,162.15
32.0580780506134,91.21,123.64,113.7,110.44
32.25402784347534,113.74,114.2,141.57,122.9
32.44073987007141,82.54,246.66,199.65,280.64
32.62860727310181,113.58,136.32,82.91,114.84
32.818557024002075,118.35,133.02,114.56,113.83
33.00524020195007,274.16,191.62,292.21,227.62
33.19715714454651,150.85,112.63,90.2,125.6
33.38594603538513,116.83,143.3,113.09,112.5
33.577167987823486,82.1,99.58,118.65,187.42
33.771305561065674,112.0,112.72,112.04,116.89
33.96418261528015,307.11,280.67,142.68,162.85
34.157597064971924,112.39,96.69,112.06,112.01
34.34693956375122,253.98,127.29,307.62,284.7
34.54167914390541,111.23,131.72,84.57,119.89
34.7299325466156,123.84,178.93,114.37,113.33
34.91643929481506,259.1,123.13,299.58,283.67
