System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
02:10:13.408,0.0,1.13,0.0,0.0,2.93,12.32,3.0,0.02,0.2
02:10:13.508,0.0,1.0,0.0,0.0,5.89,26.41,2.74,0.02,0.16
02:10:13.608,0.0,1.0,0.0,0.0,5.32,25.85,2.52,0.01,0.09
02:10:13.708,0.0,1.0,0.0,0.0,5.87,23.53,2.6,0.01,0.11
02:10:13.809,0.0,1.0,0.0,0.0,5.44,24.82,2.54,0.01,0.07
02:10:13.908,0.05,1.79,0.01,0.03,658.81,18.23,6.81,0.56,1.36
02:10:14.021,0.62,3.08,0.06,0.29,7773.69,27.49,17.34,1.13,1.86
02:10:14.109,0.7,3.3,0.07,0.35,8748.35,27.61,21.12,1.17,2.41
02:10:14.208,0.7,3.3,0.07,0.35,8693.79,27.63,20.77,1.15,2.4
02:10:14.309,0.7,3.3,0.07,0.35,8770.47,27.63,20.97,1.16,2.4
02:10:14.409,0.7,3.3,0.08,0.36,8771.82,27.64,21.0,1.16,2.4
02:10:14.510,0.7,3.3,0.08,0.36,8788.35,27.65,21.02,1.15,2.4
02:10:14.609,0.7,3.3,0.08,0.35,8679.42,27.64,21.02,1.17,2.4
02:10:14.709,0.7,3.3,0.09,0.36,8694.45,27.63,20.83,1.15,2.4
02:10:14.809,0.7,3.3,0.08,0.35,8787.14,27.65,21.02,1.15,2.4
02:10:14.910,0.7,3.3,0.08,0.36,8782.96,27.63,21.04,1.15,2.4
02:10:15.009,0.7,3.3,0.08,0.36,8682.89,27.63,20.84,1.15,2.4
02:10:15.110,0.7,3.3,0.08,0.35,8769.6,27.64,21.03,1.16,2.4
02:10:15.210,0.7,3.3,0.09,0.37,8777.93,27.62,21.17,1.17,2.4
02:10:15.311,0.7,3.3,0.09,0.35,8774.38,27.65,21.07,1.15,2.4
02:10:15.411,0.7,3.3,0.08,0.35,8775.18,27.65,21.16,1.15,2.4
02:10:15.510,0.7,3.3,0.09,0.36,8684.09,27.64,20.83,1.14,2.4
02:10:15.610,0.7,3.3,0.08,0.35,8682.69,27.65,20.84,1.13,2.4
02:10:15.710,0.7,3.3,0.08,0.36,8770.55,27.64,21.05,1.15,2.4
02:10:15.811,0.7,3.3,0.08,0.36,8786.3,27.65,21.06,1.15,2.4
02:10:15.911,0.7,3.3,0.09,0.37,8771.85,27.64,21.07,1.16,2.4
02:10:16.011,0.7,3.3,0.08,0.36,8695.29,27.64,20.84,1.14,2.4
02:10:16.111,0.7,3.3,0.08,0.36,8773.9,27.65,21.28,1.16,2.4
02:10:16.212,0.7,3.3,0.08,0.36,8777.6,27.63,21.05,1.15,2.4
02:10:16.312,0.7,3.3,0.08,0.36,8773.9,27.64,21.07,1.15,2.4
02:10:16.411,0.7,3.3,0.08,0.35,8686.95,27.64,20.84,1.14,2.4
02:10:16.511,0.7,3.3,0.08,0.36,8685.2,27.64,20.87,1.14,2.4
02:10:16.611,0.7,3.3,0.08,0.35,8773.08,27.65,21.06,1.16,2.4
02:10:16.712,0.7,3.3,0.08,0.35,8782.85,27.65,21.06,1.15,2.4
02:10:16.812,0.7,3.3,0.08,0.35,8776.82,27.66,21.06,1.15,2.4
02:10:16.912,0.7,3.3,0.09,0.36,8700.82,27.65,21.0,1.14,2.4
02:10:17.012,0.7,3.3,0.08,0.35,8776.21,27.66,21.16,1.15,2.4
02:10:17.113,0.7,3.3,0.08,0.37,8780.1,27.63,21.07,1.15,2.4
02:10:17.213,0.7,3.3,0.08,0.37,8780.47,27.64,21.06,1.15,2.4
02:10:17.313,0.7,3.3,0.08,0.36,8683.66,27.64,20.85,1.14,2.4
02:10:17.412,0.7,3.3,0.08,0.36,8680.72,27.63,20.86,1.14,2.4
02:10:17.512,0.7,3.3,0.09,0.37,8768.77,27.63,21.08,1.15,2.4
02:10:17.613,0.7,3.3,0.08,0.37,8773.08,27.64,21.09,1.15,2.4
02:10:17.713,0.7,3.3,0.08,0.36,8779.26,27.63,21.17,1.16,2.4
02:10:17.813,0.7,3.3,0.08,0.36,8680.84,27.63,20.95,1.15,2.4
02:10:17.912,0.7,3.3,0.09,0.37,8683.52,27.63,20.87,1.15,2.4
02:10:18.013,0.7,3.3,0.08,0.37,8770.39,27.64,21.09,1.16,2.4
02:10:18.113,0.7,3.3,0.08,0.36,8783.62,27.64,21.08,1.16,2.4
02:10:18.214,0.7,3.3,0.08,0.36,8772.93,27.65,21.09,1.17,2.4
02:10:18.313,0.7,3.3,0.08,0.36,8692.33,27.64,20.87,1.15,2.4
02:10:18.414,0.7,3.3,0.08,0.36,8770.3,27.63,21.08,1.17,2.4
02:10:18.514,0.7,3.3,0.09,0.36,8765.0,27.64,21.3,1.18,2.4
02:10:18.614,0.7,3.3,0.08,0.36,8786.64,27.65,21.09,1.16,2.4
02:10:18.714,0.7,3.3,0.08,0.36,8680.37,27.63,20.89,1.16,2.4
02:10:18.813,0.7,3.3,0.09,0.37,8686.95,27.62,20.86,1.16,2.4
02:10:18.914,0.7,3.3,0.09,0.36,8794.64,27.67,21.09,1.16,2.4
02:10:19.014,0.7,3.3,0.08,0.36,8769.42,27.64,21.09,1.17,2.4
02:10:19.115,0.7,3.3,0.08,0.35,8772.06,27.65,21.11,1.16,2.4
02:10:19.214,0.7,3.3,0.08,0.35,8697.46,27.65,20.98,1.16,2.4
02:10:19.315,0.7,3.3,0.09,0.36,8766.49,27.63,21.18,1.17,2.4
02:10:19.415,0.7,3.3,0.08,0.35,8783.53,27.64,21.07,1.17,2.4
02:10:19.516,0.68,3.3,0.08,0.34,8457.24,26.65,20.91,1.15,2.4
02:10:19.616,0.11,3.04,0.19,0.99,1331.08,6.56,16.29,1.32,2.4
02:10:19.717,0.08,3.3,0.38,2.05,1045.02,3.28,20.81,1.69,2.41
02:10:19.816,0.08,3.3,0.38,2.05,1035.64,3.28,20.59,1.67,2.39
02:10:19.917,0.08,3.3,0.38,2.06,1033.28,3.28,20.42,1.66,2.41
02:10:20.018,0.08,3.3,0.39,2.08,1056.35,3.31,20.83,1.69,2.4
02:10:20.118,0.08,3.3,0.38,2.06,1036.69,3.28,20.62,1.68,2.4
02:10:20.218,0.08,3.3,0.38,2.05,1036.06,3.27,20.53,1.66,2.4
02:10:20.318,0.08,3.3,0.38,2.05,1037.3,3.28,20.52,1.66,2.4
02:10:20.418,0.08,3.3,0.38,2.05,1037.07,3.28,20.62,1.67,2.39
02:10:20.518,0.09,3.3,0.38,2.06,1068.95,3.38,20.6,1.66,2.4
02:10:20.618,0.49,2.89,7.25,1.27,6068.76,29.09,18.77,2.23,2.27
02:10:20.718,0.6,3.04,9.7,0.1,7498.27,37.19,18.45,2.49,2.13
02:10:20.817,0.17,2.74,3.28,2.07,2149.58,16.42,14.91,2.13,2.4
02:10:20.918,0.31,3.3,6.36,4.74,3908.2,12.29,21.54,3.35,2.4
02:10:21.018,0.31,3.3,6.27,4.69,3884.14,12.32,21.33,3.31,2.4
02:10:21.118,0.31,3.3,6.33,4.73,3908.16,12.29,21.46,3.33,2.4
02:10:21.219,0.31,3.3,6.35,4.74,3907.82,12.3,21.46,3.33,2.4
02:10:21.319,0.31,3.3,6.26,4.67,3875.33,12.3,21.44,3.33,2.4
02:10:21.419,0.16,3.04,3.24,2.56,2037.03,8.07,19.32,2.26,2.39
02:10:21.519,0.2,3.28,5.02,3.3,2484.13,7.94,22.19,2.72,2.25
02:10:21.620,0.21,3.3,5.31,3.23,2579.44,8.13,22.96,2.81,2.27
02:10:21.719,0.21,3.3,5.34,3.15,2602.84,8.27,22.59,2.78,2.26
02:10:21.820,0.22,3.3,5.29,2.88,2749.11,8.65,22.91,2.77,2.24
02:10:21.920,1.01,2.96,16.6,0.36,12469.8,44.34,22.58,3.45,2.06
02:10:22.020,0.25,2.89,4.72,2.88,3142.75,13.16,17.68,2.56,2.31
02:10:22.121,0.29,3.3,5.95,4.44,3678.01,11.57,21.13,3.21,2.4
02:10:22.221,0.29,3.3,5.91,4.41,3640.91,11.57,20.9,3.18,2.4
02:10:22.321,0.29,3.3,5.96,4.44,3675.88,11.57,21.41,3.24,2.4
02:10:22.422,0.29,3.3,5.95,4.44,3677.89,11.57,21.22,3.2,2.4
02:10:22.521,0.29,3.3,5.91,4.41,3651.12,11.57,21.08,3.17,2.4
02:10:22.622,0.12,2.94,2.45,2.26,1457.37,8.88,15.66,2.03,2.4
02:10:22.722,0.18,3.29,4.96,4.21,2238.09,7.13,22.37,2.92,2.32
02:10:22.823,0.18,3.3,5.04,3.97,2294.63,7.22,22.68,2.93,2.29
02:10:22.923,0.19,3.3,5.16,4.01,2319.19,7.36,22.46,2.92,2.3
02:10:23.023,0.18,3.3,5.02,4.4,2227.02,7.07,22.73,2.99,2.33
02:10:23.123,0.26,3.27,5.98,4.26,3191.94,10.22,22.36,2.99,2.32
02:10:23.222,0.94,3.0,15.39,0.08,11665.79,41.16,21.81,3.25,2.0
02:10:23.323,0.11,2.35,2.05,1.38,1332.08,15.75,12.44,1.57,2.33
02:10:23.422,0.29,3.3,5.88,4.39,3624.61,11.5,20.92,3.16,2.4
02:10:23.522,0.29,3.3,5.88,4.39,3618.27,11.49,20.94,3.17,2.4
02:10:23.622,0.29,3.3,5.94,4.43,3654.8,11.5,21.32,3.24,2.4
02:10:23.722,0.29,3.3,5.88,4.38,3617.77,11.5,20.93,3.17,2.4
02:10:23.823,0.29,3.3,5.94,4.43,3651.85,11.5,21.18,3.2,2.4
02:10:23.923,0.24,3.3,5.14,4.39,2953.5,9.29,21.31,3.01,2.39
02:10:24.023,0.18,3.3,4.92,4.25,2217.29,7.06,22.4,2.96,2.29
02:10:24.124,0.18,3.3,4.95,4.05,2220.62,6.99,22.38,2.89,2.29
02:10:24.223,0.19,3.3,5.13,4.1,2304.67,7.32,22.48,2.94,2.3
02:10:24.324,0.18,3.3,5.06,4.28,2290.1,7.21,22.94,3.0,2.31
02:10:24.424,0.33,3.22,7.09,3.73,4147.21,13.5,22.33,3.03,2.3
02:10:24.525,0.83,3.03,13.72,0.08,10445.96,39.67,20.93,3.0,2.02
02:10:24.624,0.09,2.34,1.54,0.83,1063.54,19.56,11.49,1.27,2.34
02:10:24.724,0.29,3.26,5.83,4.44,3588.55,11.63,20.8,3.17,2.4
02:10:24.824,0.29,3.3,5.93,4.54,3646.27,11.48,21.11,3.2,2.4
02:10:24.924,0.29,3.3,5.87,4.49,3611.51,11.48,20.81,3.17,2.4
02:10:25.023,0.29,3.3,5.87,4.49,3611.47,11.48,21.15,3.19,2.4
02:10:25.124,0.29,3.3,5.93,4.54,3648.23,11.48,21.26,3.24,2.4
02:10:25.223,0.23,3.3,4.34,3.35,2892.29,10.07,19.86,2.66,2.4
02:10:25.324,0.03,2.23,0.85,1.04,409.26,11.3,11.07,1.22,2.37
02:10:25.423,0.18,3.18,4.9,4.18,2231.49,7.3,22.01,2.87,2.34
02:10:25.524,0.18,3.3,5.03,4.0,2254.82,7.1,22.61,2.92,2.28
02:10:25.624,0.19,3.3,5.08,4.05,2310.26,7.34,22.45,2.9,2.3
02:10:25.724,0.18,3.3,4.94,4.27,2229.72,7.08,22.56,2.93,2.32
02:10:25.824,0.18,3.3,4.8,4.55,2191.14,6.95,22.33,2.93,2.32
02:10:25.923,1.01,2.96,16.56,0.67,12512.58,44.38,22.51,3.51,2.02
02:10:26.024,0.06,3.14,0.86,0.25,806.3,15.4,11.58,1.02,2.31
02:10:26.124,0.29,3.16,5.84,4.35,3593.78,11.86,20.61,3.19,2.4
02:10:26.225,0.29,3.3,5.94,4.43,3659.36,11.49,21.12,3.2,2.4
02:10:26.324,0.29,3.3,5.88,4.39,3619.24,11.5,20.92,3.17,2.4
02:10:26.425,0.29,3.3,5.94,4.43,3661.02,11.52,21.15,3.21,2.4
02:10:26.526,0.29,3.3,5.91,4.41,3658.26,11.51,21.42,3.23,2.4
02:10:26.625,0.27,3.3,5.24,3.91,3330.72,10.59,20.6,2.97,2.4
02:10:26.726,0.14,3.08,3.81,3.78,1706.6,7.3,19.41,2.6,2.39
02:10:26.825,0.17,3.3,4.78,4.01,2098.57,6.67,21.83,2.83,2.29
02:10:26.925,0.19,3.3,5.09,3.84,2317.05,7.37,22.69,2.89,2.31
02:10:27.026,0.18,3.3,5.11,4.25,2293.46,7.22,22.65,2.97,2.31
02:10:27.126,0.18,3.3,4.97,4.44,2260.15,7.16,22.74,3.0,2.3
02:10:27.226,0.66,3.08,11.62,2.09,8189.04,27.9,22.39,3.19,2.21
02:10:27.327,0.46,3.07,7.42,0.05,5731.73,35.36,16.25,2.09,2.14
02:10:27.426,0.22,2.74,4.34,3.11,2697.87,13.44,16.75,2.53,2.39
02:10:27.526,0.29,3.3,5.89,4.4,3634.92,11.52,21.03,3.19,2.4
02:10:27.626,0.29,3.3,5.86,4.37,3616.52,11.49,21.05,3.19,2.4
02:10:27.726,0.29,3.3,5.91,4.41,3651.32,11.49,21.14,3.2,2.4
02:10:27.826,0.29,3.3,5.85,4.37,3615.93,11.49,20.9,3.17,2.4
02:10:27.925,0.29,3.3,5.85,4.37,3615.17,11.49,21.04,3.18,2.4
02:10:28.026,0.08,3.32,1.42,1.07,1002.01,8.49,13.42,1.46,2.38
02:10:28.126,0.15,2.76,4.02,3.85,1807.7,8.28,18.67,2.58,2.37
02:10:28.227,0.17,3.3,4.83,3.97,2179.82,6.86,22.4,2.88,2.28
02:10:28.326,0.19,3.3,5.07,4.05,2311.84,7.35,22.51,2.91,2.31
02:10:28.427,0.18,3.3,5.0,4.27,2279.42,7.18,22.91,2.98,2.31
02:10:28.527,0.18,3.3,4.89,4.42,2226.46,7.07,22.4,2.94,2.31
02:10:28.627,0.76,3.0,13.17,1.74,9426.59,33.02,22.43,3.32,2.21
02:10:28.727,0.35,3.1,5.55,0.03,4341.55,32.59,14.63,1.68,2.17
02:10:28.827,0.2,2.81,4.0,2.9,2503.74,13.13,16.54,2.41,2.38
02:10:28.927,0.29,3.3,5.91,4.41,3648.74,11.48,21.03,3.19,2.4
02:10:29.027,0.29,3.3,5.87,4.38,3613.05,11.48,21.04,3.16,2.4
02:10:29.127,0.29,3.3,5.93,4.43,3650.65,11.48,21.12,3.2,2.4
02:10:29.228,0.29,3.3,5.93,4.42,3647.06,11.48,21.34,3.24,2.4
02:10:29.327,0.29,3.3,5.87,4.38,3611.11,11.48,20.92,3.18,2.4
02:10:29.428,0.17,3.2,4.03,3.69,2161.49,7.87,19.96,2.64,2.4
02:10:29.528,0.18,3.3,4.85,4.17,2179.7,6.93,22.25,2.91,2.29
02:10:29.627,0.18,3.3,4.96,3.87,2230.46,7.09,22.34,2.86,2.3
02:10:29.728,0.18,3.3,5.17,4.45,2246.92,7.06,22.73,3.04,2.31
02:10:29.828,0.18,3.3,4.92,4.38,2230.38,7.08,22.52,2.96,2.31
02:10:29.929,0.45,3.19,8.81,3.31,5623.06,18.33,22.83,3.17,2.27
02:10:30.029,0.72,3.04,11.7,0.06,8918.91,38.9,19.09,2.68,2.04
02:10:30.129,0.24,2.88,4.8,3.52,2969.88,12.75,17.9,2.74,2.39
02:10:30.228,0.29,3.3,5.88,4.39,3624.62,11.5,21.05,3.2,2.4
02:10:30.328,0.29,3.3,5.88,4.39,3618.76,11.5,20.92,3.18,2.4
02:10:30.429,0.29,3.3,5.94,4.43,3654.02,11.5,21.22,3.23,2.4
02:10:30.528,0.29,3.3,5.88,4.39,3617.87,11.5,20.9,3.19,2.4
02:10:30.628,0.29,3.3,5.88,4.39,3617.88,11.5,21.04,3.21,2.4
