Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10018229484558105,125.85,53.27,53.0,54.11
0.2977786064147949,110.53,53.28,53.0,54.4
0.5003211498260498,99.83,53.29,53.0,54.01
0.7191734313964844,94.05,53.19,52.81,54.11
0.9364757537841797,91.19,53.28,52.81,54.01
1.1308841705322266,144.43,53.36,52.9,54.21
1.352173089981079,128.91,53.38,52.9,54.11
1.5329620838165283,108.47,53.29,52.79,54.31
1.7128887176513672,98.95,53.39,53.0,54.11
1.8917090892791748,93.75,53.29,52.81,54.4
2.0697672367095947,91.68,53.19,52.81,54.1
2.245985269546509,89.6,53.35,52.9,54.31
2.4242634773254395,137.92,53.17,52.9,54.21
2.6010286808013916,114.93,53.28,53.0,54.21
2.8004982471466064,102.76,53.29,52.9,54.11
2.9795873165130615,149.65,53.36,53.0,54.31
3.1799466609954834,231.95,53.43,52.9,54.21
3.3697845935821533,149.07,53.27,52.9,54.31
3.5673749446868896,137.88,53.36,52.9,54.31
3.7479026317596436,110.28,53.16,52.9,54.01
3.925157308578491,141.97,53.27,52.9,54.31
4.103297472000122,121.21,53.28,52.9,54.11
4.286726474761963,109.44,53.38,52.71,54.4
4.467696905136108,104.24,53.19,52.81,54.11
4.646892070770264,97.49,53.39,52.81,54.21
4.8344316482543945,123.93,53.27,52.9,54.11
5.013799667358398,109.84,53.39,52.81,54.31
5.191139459609985,104.34,53.38,52.9,54.21
5.364537715911865,97.86,53.19,52.81,54.11
5.556528329849243,93.55,53.29,52.9,54.31
5.73908805847168,91.67,53.29,52.81,54.1
5.935182809829712,90.01,53.38,53.0,54.31
6.116968870162964,102.34,53.26,52.9,54.21
6.293880462646484,142.07,53.27,52.81,54.31
6.474440097808838,129.39,53.36,52.9,54.31
6.652271747589111,87.47,53.19,52.9,54.01
6.8322155475616455,102.76,53.29,52.89,54.31
7.008001327514648,97.2,53.19,52.81,54.11
7.186006307601929,94.63,53.19,52.9,54.21
7.358543634414673,91.58,53.29,52.9,54.11
7.5517799854278564,89.61,53.18,53.0,54.31
7.730405807495117,88.53,53.29,52.8,54.11
7.910879373550415,97.49,53.19,52.9,54.31
8.08957028388977,94.13,53.29,52.81,54.1
8.284576654434204,91.87,53.39,52.81,54.11
8.46672010421753,89.89,53.29,52.81,54.31
8.645195722579956,111.65,53.26,53.0,54.11
8.824781656265259,93.45,53.19,52.9,54.01
9.026266813278198,91.29,53.29,53.0,54.1
9.201343059539795,90.01,53.19,52.9,54.11
9.377835035324097,110.03,53.35,52.9,54.31
9.556634902954102,142.38,53.27,52.81,54.11
9.779252290725708,141.45,53.16,52.81,54.4
9.974014520645142,133.51,53.27,52.71,54.01
10.147720575332642,115.12,53.27,52.9,54.31
10.36535120010376,106.22,53.39,52.9,54.11
10.543568849563599,98.85,53.19,52.9,54.31
10.734386205673218,143.36,53.36,52.81,54.21
10.915841102600098,131.72,53.27,52.9,54.31
