Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.0,163.75,140.13,136.15,95.52
0.1991434097290039,130.43,152.4,145.36,213.23
0.3993518352508403,98.39,130.76,127.2,153.59
0.6003584861755229,148.31,111.42,107.55,141.17
0.8030347824096822,150.75,184.87,164.08,131.63
1.0030734539031982,135.12,151.58,184.08,199.98
1.203972339630127,127.22,143.01,140.52,113.54
1.4058310985565186,169.49,145.45,123.35,98.74
1.607487916946397,109.46,174.44,190.72,139.12
1.8065664768218994,132.2,115.27,152.23,170.87
2.003190279006958,118.42,94.57,140.14,118.72
2.208331346511841,207.75,140.99,130.66,103.24
2.4062001705169678,116.75,153.24,184.22,175.99
2.6020922660827637,110.22,142.02,133.11,114.06
2.8113818168639995,199.1,138.54,133.71,93.47
3.0108034610748433,117.6,148.53,162.71,187.81
3.2132508754730225,98.84,138.96,121.55,110.72
3.4143664836883687,127.37,111.91,95.8,145.14
3.615157127380357,170.19,223.31,129.47,118.86
3.813697099685683,127.96,136.62,139.08,191.29
4.013712644577026,103.79,136.38,124.59,121.82
4.213474988937378,196.89,130.03,119.14,147.05
4.413354873657227,141.21,212.09,213.71,126.66
4.606619119644165,130.49,143.7,170.39,207.49
4.803308963775649,123.25,89.53,88.02,124.75
5.001963376998901,184.64,141.08,132.97,97.29
5.2035791873931885,152.65,196.41,166.6,137.06
5.404142379760742,138.84,121.9,131.23,163.51
5.599361896514878,134.64,141.6,141.04,119.99
5.7981791496276855,163.0,142.32,115.36,112.46
5.990901708602905,120.51,130.34,172.64,201.35
6.193820953369141,125.28,142.66,128.84,136.03
6.398434877395644,204.49,116.25,99.57,129.68
6.594786643981919,114.09,208.01,208.09,132.11
6.788938045501723,120.22,140.92,185.46,215.23
6.991380929946899,119.93,91.57,120.68,150.16
7.184002876281738,190.25,152.83,135.94,97.6
7.38368034362793,111.08,147.08,218.56,148.58
7.585972785949707,96.7,128.29,123.55,153.13
7.786742925643921,178.98,130.87,99.07,115.22
7.980936527252197,114.23,169.96,143.03,99.6
8.181304693222046,92.12,123.22,122.7,214.95
8.381323099136367,204.53,116.74,108.03,117.89
8.583139896392822,120.01,196.77,142.04,98.36
8.782516241073608,120.5,119.96,148.87,149.68
8.98064017295836,131.93,140.76,132.33,149.55
9.17659473419188,173.27,134.48,118.54,132.42
9.376725673675523,126.38,167.69,125.84,119.59
9.576784849166884,98.06,117.36,146.96,174.81
9.773298501968384,172.76,98.61,137.97,120.36
9.975554943084717,133.52,149.87,116.96,98.26
10.179825067520142,121.5,147.99,160.02,179.32
10.364974737167358,110.76,130.84,121.01,144.45
10.569407939910889,180.56,102.18,90.56,127.37
10.764075756072998,170.94,208.44,140.09,113.49
10.962610244750977,122.48,146.18,144.88,191.76
11.161905288696289,98.75,132.94,123.21,153.67
11.356640100479126,143.1,108.21,97.4,137.0
11.560136318206787,166.43,212.69,137.52,120.53
11.75591516494751,127.31,116.38,148.02,179.57
11.95131802558899,121.35,105.77,137.81,116.19
12.152673482894869,132.7,143.25,123.36,107.68
12.346461057662964,117.66,119.24,153.26,216.64
12.542020559310913,102.81,117.35,133.03,129.8
12.73929214477539,189.93,134.99,114.33,92.77
12.935994386672974,117.44,196.64,171.9,164.48
13.139018058776855,91.23,131.58,119.35,146.44
13.340343475341797,131.02,105.47,92.34,127.8
13.539396524429321,141.57,204.38,190.99,110.71
13.732884407043429,117.59,123.9,117.03,174.49
13.936001777648926,125.18,97.15,90.96,142.97
14.122859477996826,143.04,185.1,205.24,134.23
14.321941614151001,136.13,154.89,145.63,168.15
14.52577829360962,122.43,97.0,94.02,125.46
14.712918996810913,164.06,207.03,139.28,132.04
14.91176462173462,121.27,105.42,134.72,142.7
15.110471725463867,123.73,104.96,102.56,111.98
15.312020540237427,132.79,213.51,212.09,92.0
15.507664442062378,120.14,151.18,208.17,162.08
15.698137521743774,99.32,131.77,147.35,161.94
15.892659187316895,127.31,103.27,97.02,139.08
16.094998598098755,124.04,220.68,155.24,137.3
16.297694444656372,123.11,142.08,114.32,143.32
16.492588758468656,105.21,116.3,103.72,133.15
16.69646978378296,129.49,148.05,158.16,123.55
16.880430698394775,92.77,137.82,124.7,144.81
17.0750629901886,185.74,113.36,95.09,147.06
17.275660753250122,151.54,209.52,147.6,125.13
17.47383952140808,136.91,120.93,111.01,176.6
17.671926975250244,110.92,98.0,120.72,115.84
17.877257823944092,174.24,181.95,127.0,103.15
18.07619881629944,95.03,139.41,123.13,134.66
18.27658557891843,157.41,136.69,119.7,93.79
18.464760303497314,114.54,151.43,189.07,179.48
18.65745449066162,106.34,109.04,122.5,116.52
18.859912395477295,132.38,148.77,110.48,90.53
19.06063246726987,128.41,119.75,126.23,189.9
19.261480569839478,130.02,99.39,129.57,119.65
19.46143364906311,201.99,151.01,111.09,99.02
19.66238045692444,124.5,127.66,141.74,190.03
19.859135150909424,103.98,98.02,139.5,112.52
20.057898998260498,160.58,192.32,148.44,105.17
20.25183629989624,128.55,134.98,162.53,204.29
20.451785802841187,119.04,101.37,135.27,119.75
20.65069580078125,206.15,155.1,117.6,101.64
20.844639778137207,127.31,153.91,148.26,206.38
21.0546715259552,102.41,127.55,133.9,120.28
21.249568700790405,120.63,130.71,101.33,128.62
21.45049858093259,125.2,174.83,164.84,123.5
21.64747381210327,97.71,119.71,137.01,198.68
21.845093488693237,132.78,105.54,105.22,119.97
22.04499077796936,143.46,199.74,209.07,93.56
22.24560046195984,125.21,120.35,121.37,174.9
22.443880558013916,121.8,108.72,95.93,132.53
22.637322664260864,149.88,123.4,134.01,97.55
22.840518712997437,127.04,116.54,124.69,205.37
23.044123649597168,113.91,99.48,93.42,126.07
23.239765167236328,137.62,204.08,215.96,96.1
23.44452977180481,129.08,147.78,164.58,138.64
23.645749807357788,113.58,117.95,125.21,152.9
23.84339141845703,185.37,111.68,109.91,137.73
24.04019045829773,127.14,183.04,185.73,140.47
24.23814582824707,109.99,118.96,139.53,148.04
24.43184781074524,187.99,100.64,96.73,128.48
24.63090682029724,167.3,140.63,116.24,95.89
24.837509632110596,117.08,200.53,169.71,133.51
25.03748106956482,124.92,116.09,123.72,152.34
25.233078956604004,124.99,98.29,117.11,116.63
25.429163694381714,179.24,186.54,133.67,109.29
25.627613067626953,131.21,155.94,186.02,184.74
25.82063341140747,101.96,135.04,124.78,137.6
26.017531156539917,159.68,148.57,111.88,90.92
26.2160861492157,131.29,111.95,120.99,168.39
26.41340470314026,124.24,150.0,143.17,92.75
26.612162828445435,125.02,141.51,167.08,213.88
26.807894468307495,112.76,102.25,125.14,121.73
27.00613498687744,120.58,147.02,170.33,140.77
27.201221227645874,126.12,112.36,126.44,126.21
27.400522708892822,145.92,173.83,158.79,116.57
27.59876823425293,126.57,122.0,149.21,122.14
27.800337553024292,118.66,117.02,103.8,136.67
27.996269941329956,157.21,161.79,128.8,122.89
28.189340114593506,96.47,119.38,119.93,153.27
28.387842655181885,187.75,122.27,106.36,129.89
28.582299947738647,154.12,204.01,163.79,144.52
28.7788987159729,100.3,97.56,88.52,220.21
28.975024223327637,146.35,187.17,117.75,111.81
29.17574977874756,123.28,144.51,180.18,155.25
29.378597736358643,107.88,112.3,127.6,142.72
29.58164620399475,200.91,141.7,126.28,135.93
29.780553817749023,116.27,152.77,159.29,113.69
29.984769105911255,100.05,130.24,120.95,174.89
30.18079447746277,122.01,104.73,94.27,122.33
30.37659239768982,165.28,138.54,197.82,102.63
30.577359914779663,128.24,182.73,152.9,152.84
30.780949592590332,104.91,119.42,138.88,160.27
30.979422092437744,125.17,123.09,96.72,116.93
31.175153732299805,216.13,129.68,111.59,143.12
31.375900506973267,124.76,219.47,147.02,120.69
31.584166288375854,91.5,128.68,119.38,209.92
31.784467697143555,110.33,94.92,122.05,148.6
31.983595371246338,166.36,171.35,117.25,146.89
32.18213486671448,120.99,155.4,200.32,129.9
32.38871645927429,98.09,137.85,128.42,170.79
32.585319757461576,213.24,127.27,114.71,126.01
32.786683082580566,145.73,210.45,217.87,114.45
32.99040699005127,131.09,128.61,144.28,178.97
33.19106674194336,115.49,140.47,126.34,152.56
33.387046098709106,153.92,94.43,121.75,118.11
33.58427023887634,147.67,129.35,125.56,98.07
33.78603553771973,126.27,179.02,175.58,150.76
33.98573660850525,116.21,123.2,115.98,142.63
34.18569898605347,131.22,105.8,99.35,132.52
34.381432056427,168.96,141.24,112.73,94.33
34.58295965194702,121.53,185.05,195.95,134.94
34.78065228462219,157.94,93.36,125.35,114.48
34.97727394104004,184.86,161.74,130.28,102.44
35.182623624801636,115.84,178.07,185.5,153.8
35.38075518608093,134.88,95.89,109.55,117.92
35.576735496520996,111.79,146.85,108.89,115.05
35.77179956436157,91.41,121.68,119.25,110.8
35.96844434738159,208.63,136.23,121.35,107.54
36.17140436172485,149.37,178.47,190.48,153.52
36.36661124229431,130.74,122.71,140.56,190.08
36.56311798095703,107.63,97.12,90.39,121.71
36.76932692527771,209.55,151.38,102.05,113.68
36.97013783454895,139.45,119.82,128.23,190.94
37.17117166519165,108.11,122.71,136.63,116.85
37.36987519264221,213.47,134.98,119.21,100.54
37.56943964958191,163.01,198.7,143.32,140.99
37.7574577331543,118.94,125.14,121.24,144.72
37.95489573478699,132.32,105.18,92.7,125.49
38.15505790710449,192.53,170.06,114.86,105.76
38.35281157493591,125.76,149.56,154.39,210.37
38.54936671257019,106.0,147.21,129.29,151.98
38.75133824348447,136.58,125.76,113.51,135.8
38.94612002372742,150.46,203.5,211.64,120.37
39.15093016624451,124.87,120.37,120.09,177.97
39.35145688056946,118.78,96.48,108.03,118.52
39.57057285308838,197.54,145.71,92.63,154.35
39.76484417915344,143.85,123.56,130.62,187.97
39.96486783027649,114.82,145.01,139.72,118.44
40.17096185684204,146.95,133.42,104.78,111.6
40.355191707611084,161.17,202.43,155.23,129.81
40.55345821380615,135.57,129.1,140.93,187.81
40.753775119781494,109.33,96.18,121.61,115.23
40.95095086097717,205.8,163.29,123.0,97.09
41.148762702941895,125.45,123.83,156.36,185.29
41.35131621360779,93.7,126.18,118.92,151.35
41.554704666137695,100.52,111.73,104.98,114.64
41.75072622299194,153.71,189.66,165.39,127.44
41.94892740249634,134.79,121.4,122.22,162.99
42.15339636802673,107.61,93.36,126.88,129.18
42.345059871673584,212.36,153.14,124.81,104.99
42.551060914993286,120.85,123.66,173.83,199.36
42.74752855300903,107.0,138.15,138.54,154.34
42.9467670917511,189.03,147.05,135.49,100.85
43.14804291725159,150.55,171.56,213.55,117.47
43.34521770477295,140.95,118.42,124.25,203.69
43.54464030265808,132.85,97.83,102.43,152.96
43.74041748046875,188.83,161.25,141.3,145.93
43.93594980239868,116.32,182.14,156.25,121.44
44.13968372344971,137.48,125.43,130.77,200.37
44.34126830101013,112.39,94.59,129.07,154.0
44.53835988044739,173.78,126.17,116.15,124.22
44.73619627952576,174.01,218.1,174.47,103.6
44.94282150268555,119.59,120.54,137.18,192.86
45.14652490615845,138.76,106.44,121.6,133.85
45.34525537490845,165.89,191.62,143.46,146.94
45.5424530506134,119.69,217.8,123.51,121.56
45.743680238723755,101.68,120.81,127.44,161.95
45.94456100463867,143.48,125.71,143.54,111.03
46.1449670791626,127.0,227.55,132.88,147.68
