Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10020685195922852,55.17,53.31,53.21,54.31
0.30171895027160645,55.16,53.51,53.42,54.31
0.5226576328277588,55.0,53.47,53.17,54.31
0.7400274276733398,55.17,53.5,53.42,54.31
0.9204919338226318,55.16,53.41,53.31,54.31
1.1011016368865967,55.17,53.5,53.11,54.6
1.281890630722046,55.07,53.4,53.42,54.31
1.4639513492584229,55.07,53.5,53.11,54.7
1.645153522491455,55.17,53.51,53.32,54.4
1.8263754844665527,55.46,53.51,53.21,54.6
2.0142807960510254,55.26,54.08,53.51,54.31
2.281339645385742,72.32,53.39,53.21,54.31
2.5401957035064697,76.53,64.43,53.11,54.4
2.757725715637207,77.03,73.18,73.88,54.19
2.9608118534088135,77.32,73.28,73.09,74.46
3.1573987007141113,80.27,72.97,72.51,73.86
3.3330636024475098,79.87,72.99,72.52,73.97
3.526888608932495,78.88,73.38,72.51,73.97
3.708902597427368,77.12,76.02,72.62,73.97
3.9021365642547607,77.32,76.81,72.81,74.16
4.077197074890137,77.12,75.63,73.2,74.66
4.275555610656738,77.32,73.17,75.65,74.07
4.477910041809082,77.4,72.99,75.23,74.16
4.665957927703857,77.22,73.18,72.89,76.13
4.8614654541015625,77.61,73.08,72.6,77.02
5.03307032585144,77.4,72.99,72.7,76.33
5.227587699890137,77.12,72.99,72.89,73.86
5.419647216796875,77.4,73.18,72.7,74.16
5.612031936645508,77.49,73.28,72.6,74.16
5.786053419113159,77.41,73.18,72.81,74.26
5.9753217697143555,77.69,73.18,72.51,73.87
6.150827884674072,77.5,73.18,72.71,73.97
6.326446771621704,77.49,73.38,72.49,74.07
6.519688367843628,77.41,73.18,72.71,74.36
6.6938793659210205,77.3,73.08,72.81,74.66
6.869937896728516,77.42,72.99,72.89,74.16
7.060929775238037,77.59,72.99,72.71,73.97
7.236656904220581,77.41,73.67,72.79,74.07
7.413750648498535,77.61,78.89,72.62,74.76
7.60585618019104,77.4,73.57,72.7,73.76
7.821669578552246,77.61,74.44,72.7,74.26
7.997024774551392,77.51,73.28,72.91,74.07
8.168695211410522,77.71,73.18,72.71,73.97
8.341013431549072,77.59,73.57,72.6,74.07
8.518416166305542,77.61,73.28,72.71,74.16
8.711400032043457,77.51,73.28,73.01,74.16
8.884623050689697,78.01,73.18,72.71,74.07
9.061399221420288,77.71,73.08,72.68,74.16
9.231740236282349,77.61,73.47,72.7,74.07
9.408199071884155,77.71,73.18,72.71,74.26
9.583857774734497,77.51,73.18,72.91,74.16
9.773946046829224,79.09,73.08,72.7,74.07
9.964617252349854,80.99,78.69,72.87,74.16
10.134868383407593,82.93,75.79,72.79,75.05
10.310640811920166,79.36,74.82,72.99,74.26
10.482089757919312,83.87,83.62,72.89,73.87
10.651976346969604,81.98,80.34,72.78,74.16
10.841812133789062,85.26,74.65,72.78,74.07
11.031942129135132,78.2,78.02,72.81,74.26
11.224685907363892,86.88,83.6,72.97,74.16
11.39858078956604,89.12,83.12,73.96,74.16
11.575344800949097,79.76,79.28,72.81,74.26
11.755344152450562,82.0,80.31,72.88,74.07
11.931737422943115,89.48,75.61,72.89,74.46
12.119935274124146,77.8,73.18,72.99,74.46
12.304837942123413,77.8,73.08,73.29,74.26
12.496797561645508,77.99,73.28,72.89,74.16
12.687447786331177,78.49,73.38,72.79,74.16
12.88358736038208,77.71,74.25,73.37,75.16
13.048810005187988,77.91,73.26,72.89,74.95
13.22034215927124,77.79,73.18,72.91,74.26
13.393223524093628,77.91,73.18,72.81,73.97
13.566585063934326,77.9,73.28,72.81,74.16
13.752387762069702,77.59,73.55,72.78,74.16
13.942798137664795,77.8,73.38,72.81,74.16
14.14946699142456,77.99,73.38,72.99,74.55
14.318745613098145,78.11,73.28,72.92,74.07
14.490164756774902,77.9,73.28,72.79,74.16
14.657618522644043,77.99,73.47,72.91,74.26
14.831209182739258,77.9,73.28,72.78,74.26
15.014067649841309,77.9,73.36,72.89,75.15
15.229021072387695,77.91,73.67,72.79,74.07
15.441607475280762,77.7,73.28,73.1,74.26
15.615062475204468,78.01,73.47,72.92,73.97
15.801411628723145,78.2,73.28,73.97,74.16
15.996195077896118,96.29,90.7,74.16,74.24
16.19745373725891,81.21,89.85,72.91,74.34
16.39978313446045,78.09,73.28,72.81,74.16
16.575006008148193,77.9,73.37,72.89,74.26
16.74641227722168,78.01,73.37,73.01,74.26
16.92013454437256,77.91,73.47,73.07,74.16
17.109801292419434,78.12,73.36,72.9,74.26
17.284085512161255,77.79,73.18,72.89,74.16
17.467988967895508,77.9,73.28,72.89,74.55
17.64016103744507,77.91,73.38,72.97,74.26
17.810497999191284,79.07,73.47,72.79,74.16
17.986618280410767,77.71,73.57,72.89,74.36
18.153193950653076,78.01,73.38,73.21,74.16
18.324499130249023,78.19,73.28,72.87,74.26
18.495293378829956,77.9,73.18,72.81,74.36
18.68616223335266,78.01,73.47,72.91,74.07
18.85400104522705,77.89,73.38,72.99,74.26
19.027040719985962,78.09,73.28,72.91,74.07
19.19732141494751,79.07,73.38,72.89,74.36
19.393043279647827,78.01,73.47,72.89,73.97
19.588896989822388,77.8,73.47,72.79,74.26
19.760236978530884,78.11,73.28,73.17,74.16
19.931183099746704,77.69,73.38,72.78,74.36
20.124650239944458,78.18,73.46,72.97,74.26
20.314327239990234,78.07,73.26,72.88,74.16
20.500319957733154,77.79,73.67,72.7,74.16
20.674461841583252,78.01,73.67,72.89,74.46
20.862054347991943,78.02,73.46,73.02,74.16
21.031492710113525,78.3,73.47,73.97,74.26
21.21933364868164,78.09,73.47,72.87,74.26
21.38747501373291,77.79,73.46,73.01,74.16
21.55766987800598,78.09,73.36,73.01,74.36
21.72719931602478,79.17,73.38,72.87,74.36
21.89978528022766,78.01,73.67,72.87,74.36
22.068785905838013,78.01,73.57,72.79,74.95
22.260249614715576,77.71,73.55,73.2,74.16
22.43642234802246,78.2,73.38,72.78,74.36
22.6058611869812,78.22,73.65,72.89,74.36
22.776865482330322,77.71,73.37,72.98,74.26
22.94792675971985,78.31,73.38,72.91,74.26
23.120476484298706,77.99,73.38,72.31,74.36
23.30932378768921,77.91,73.57,72.41,74.16
23.501981735229492,78.01,73.67,72.2,74.26
23.690694570541382,77.89,74.34,72.6,74.56
23.862416744232178,78.32,73.47,72.31,74.26
24.033203601837158,78.09,73.28,72.41,74.26
24.20655131340027,77.99,73.67,72.31,74.46
24.379759550094604,77.4,73.57,72.41,74.65
24.572005033493042,77.51,73.57,72.6,74.36
24.742926597595215,77.49,73.55,72.41,74.46
24.917375802993774,77.41,73.47,72.39,74.36
25.0865159034729,77.59,73.57,72.49,74.65
25.253971099853516,77.49,73.47,72.41,74.26
25.429383754730225,77.61,73.47,72.41,74.36
25.619168758392334,77.61,73.76,72.41,74.36
25.79068374633789,77.41,73.57,72.31,74.55
25.961223602294922,77.8,73.28,72.41,74.26
26.129495859146118,77.61,73.37,72.41,74.36
26.299740076065063,77.4,73.96,72.41,74.36
26.491300344467163,77.51,73.67,72.78,74.47
26.660966634750366,77.9,73.57,72.31,74.46
26.831236362457275,77.9,73.65,72.62,74.36
27.03351140022278,77.51,73.57,72.31,74.36
27.203526258468628,77.61,75.14,72.49,74.56
27.378220558166504,77.61,73.67,72.51,74.36
27.547840118408203,78.01,73.57,72.41,74.46
27.73635983467102,77.61,73.47,72.29,74.46
27.906702518463135,77.71,73.67,72.58,74.76
28.077739238739014,77.9,73.57,72.87,74.36
28.247735738754272,77.61,73.57,72.87,74.36
28.420631647109985,77.61,73.47,72.6,74.55
28.589668035507202,77.61,73.38,73.18,75.15
28.76532506942749,77.8,73.57,73.0,74.37
28.935237884521484,77.51,73.76,73.01,74.46
29.108521461486816,77.61,73.67,72.99,74.76
29.279229640960693,77.4,73.47,73.47,74.65
29.470100164413452,77.61,73.47,72.98,74.26
29.63783621788025,77.59,73.86,72.89,74.55
29.806674242019653,77.4,73.57,72.99,74.36
29.980480909347534,77.9,73.57,73.01,74.55
30.151684522628784,77.59,73.55,73.1,74.36
30.34224581718445,77.61,73.67,72.91,74.66
30.53430199623108,77.4,73.67,72.81,74.46
30.72370457649231,77.61,73.75,72.89,74.46
30.908082246780396,77.41,73.67,73.07,74.65
31.09380841255188,77.61,73.57,72.97,74.95
31.286657571792603,77.69,73.57,73.57,74.76
31.495851516723633,77.51,73.37,73.1,74.66
31.68717908859253,77.71,74.57,73.09,74.86
31.89892601966858,77.4,73.57,72.99,74.36
32.06832528114319,77.32,73.67,73.01,74.56
32.23990082740784,77.61,73.76,72.89,74.65
32.431485652923584,77.49,73.94,73.02,74.46
32.61411643028259,77.61,73.86,73.28,74.56
32.78388285636902,77.71,73.55,73.09,74.55
32.95379614830017,77.71,73.65,72.99,74.46
33.14195919036865,77.51,73.76,73.09,74.65
33.3306679725647,77.69,74.25,73.1,74.47
33.52070379257202,77.61,73.57,73.28,74.65
33.69111251831055,77.71,73.67,73.2,74.46
33.87853002548218,77.51,73.57,73.07,74.46
34.04901099205017,77.61,73.67,72.79,74.65
34.21856665611267,77.51,73.55,73.28,74.55
34.3906455039978,77.69,73.57,73.0,74.56
34.57963800430298,78.3,73.67,73.67,74.55
34.77164649963379,77.51,73.76,73.07,74.36
34.94149327278137,77.69,74.75,72.97,74.95
35.11480379104614,77.41,73.57,73.1,75.45
35.29082417488098,78.01,73.47,73.2,74.65
35.48317217826843,77.82,73.67,72.92,74.46
35.66586422920227,77.71,74.07,73.09,74.46
35.834766149520874,77.71,73.75,72.87,74.36
36.0426299571991,77.51,74.05,73.09,74.57
36.23576045036316,77.71,73.75,72.99,74.65
36.428471326828,77.49,73.67,73.37,74.56
36.59764266014099,77.9,73.67,73.0,74.55
36.769373655319214,77.8,74.07,73.1,74.56
36.93854355812073,77.59,73.67,72.97,74.66
37.12247443199158,77.71,73.46,73.18,75.05
37.31429982185364,78.09,73.57,73.18,74.65
37.49012017250061,77.61,73.67,73.09,74.66
37.65837621688843,77.61,73.86,72.99,74.65
37.8321897983551,77.71,73.76,73.2,74.55
38.00751972198486,77.61,73.86,72.98,74.76
38.18045234680176,77.51,73.97,73.07,74.55
38.3501296043396,77.8,73.67,73.67,74.95
38.51890563964844,77.99,73.75,73.1,74.66
38.68982815742493,77.61,73.67,72.88,74.55
38.85934138298035,77.51,74.34,73.09,74.86
39.02991795539856,77.82,73.57,73.1,74.55
39.20068836212158,77.51,73.57,73.39,74.76
39.41240859031677,77.91,73.67,72.87,74.66
39.582579612731934,77.8,73.86,73.07,74.66
39.754355669021606,77.51,73.75,73.08,74.86
39.92484927177429,78.11,73.57,73.47,74.66
40.09328842163086,77.79,73.67,72.98,74.76
40.265923261642456,77.5,74.36,73.09,74.86
40.436915159225464,77.71,73.76,73.18,74.76
40.6105580329895,78.51,73.76,72.97,74.76
40.79897475242615,77.71,73.57,72.99,74.65
40.969637393951416,77.59,75.04,72.97,75.15
41.14318919181824,77.71,73.76,73.41,75.25
41.317519187927246,77.79,73.67,73.76,74.76
41.532480239868164,77.8,73.67,73.37,74.95
41.716907024383545,78.01,73.76,72.91,74.76
41.88723301887512,77.71,73.97,73.2,74.76
42.058260440826416,77.71,73.76,73.0,74.95
42.22880291938782,77.99,73.86,73.01,74.66
42.400883436203,77.79,73.76,73.1,74.75
42.57146644592285,77.8,75.23,72.97,74.76
42.74702286720276,77.79,73.18,73.39,74.95
42.933571338653564,77.9,73.18,72.99,74.76
43.101117849349976,77.91,73.28,73.07,74.66
43.27120900154114,77.71,73.28,73.28,74.76
43.4456524848938,77.8,73.18,73.29,74.76
43.63811278343201,77.59,73.18,73.18,74.86
43.824307441711426,78.78,73.18,73.2,74.36
43.99908661842346,77.99,73.07,73.31,74.76
44.21265244483948,77.8,73.18,73.1,74.76
44.40754461288452,77.8,73.28,73.08,74.76
44.57595705986023,77.91,73.18,73.09,74.76
44.76095509529114,77.71,73.08,73.37,74.86
44.93154430389404,78.01,73.18,73.07,74.76
45.10576128959656,77.71,73.28,73.21,74.86
45.29231357574463,77.79,73.28,72.99,74.66
45.48682951927185,77.8,73.16,73.08,74.95
45.67164325714111,77.9,73.08,73.17,74.86
45.843945026397705,77.89,73.18,73.29,74.95
46.01413130760193,77.71,73.28,72.97,74.66
46.18497681617737,77.91,73.08,73.28,74.86
46.35779142379761,78.09,73.17,73.29,74.86
46.52987885475159,77.88,73.18,73.18,74.66
46.704684257507324,77.79,73.28,73.09,74.76
46.891666650772095,77.88,73.28,73.17,74.76
47.09830355644226,77.91,73.08,72.97,74.86
47.30881071090698,77.59,73.57,73.29,74.86
47.480138540267944,77.9,73.18,73.2,74.86
47.65044021606445,78.2,73.18,73.2,74.86
47.82212853431702,77.61,73.36,73.1,74.86
47.99113392829895,77.8,73.38,73.18,74.95
48.16599178314209,78.39,73.18,73.37,74.86
48.33472180366516,78.09,73.28,73.18,74.66
48.52507662773132,79.48,73.38,73.18,74.95
48.72111916542053,77.89,73.28,73.1,74.76
48.893770694732666,77.8,73.28,73.39,75.15
49.06276750564575,78.31,73.28,73.2,74.86
49.23402953147888,77.99,73.38,73.17,74.95
49.40992069244385,77.99,73.37,73.2,74.95
49.5776743888855,77.89,72.99,73.28,74.86
49.75128364562988,78.22,73.18,73.31,74.86
49.93750333786011,78.2,73.28,73.0,74.66
50.12651491165161,77.99,73.67,72.89,74.86
50.2987494468689,77.9,73.57,72.68,74.86
50.48923444747925,77.9,73.55,72.68,75.24
50.67600059509277,77.86,73.16,72.88,74.84
50.86024355888367,78.67,73.26,72.68,74.86
51.02549648284912,77.88,73.07,72.47,74.84
51.216391801834106,77.86,73.26,72.68,74.95
51.3852276802063,77.86,73.16,72.88,74.94
51.55811095237732,77.97,73.26,72.68,74.63
51.72522783279419,77.67,73.36,72.68,74.74
51.89401292800903,77.97,73.07,72.97,75.51
52.061628103256226,78.86,73.16,72.68,74.74
52.230525970458984,77.97,74.15,72.68,74.84
52.4027156829834,77.97,73.26,73.07,75.03
52.577481508255005,78.38,73.26,72.47,74.84
52.74466347694397,77.86,73.07,72.78,74.86
52.93337035179138,77.97,73.36,72.68,75.03
53.101630210876465,77.77,73.26,72.78,75.63
53.29108691215515,77.97,73.26,72.97,75.03
53.474055767059326,78.17,73.36,72.78,74.74
53.64061737060547,77.86,73.65,72.78,74.94
53.81240701675415,77.86,73.26,72.88,74.94
53.98040962219238,77.88,73.26,72.87,74.94
54.16713070869446,77.97,73.26,72.78,74.84
54.340737104415894,77.97,74.15,72.78,75.05
54.512934923172,78.08,73.36,72.78,74.82
54.680739879608154,78.18,73.16,72.78,74.92
54.84822607040405,78.18,73.07,72.78,74.94
55.05491280555725,77.97,73.26,72.88,74.94
55.22563624382019,77.97,73.75,72.87,75.23
55.39672660827637,78.28,73.26,72.97,74.74
55.567288398742676,77.86,73.07,72.78,74.84
55.73466658592224,78.08,73.36,72.88,74.63
55.9040584564209,77.97,73.26,72.97,75.03
56.07757234573364,77.97,73.36,72.68,74.84
56.2467885017395,77.97,74.04,72.97,75.34
56.42228651046753,77.97,73.26,72.78,74.94
56.58954334259033,78.38,73.36,72.78,74.94
56.764045000076294,77.77,73.26,72.68,75.03
56.93743968009949,77.97,73.36,72.78,74.94
57.11028599739075,78.28,73.26,72.97,74.94
57.27951264381409,78.18,73.26,72.68,74.94
57.47076487541199,77.97,73.46,72.78,74.94
57.64074420928955,77.97,73.36,72.78,75.05
57.81113576889038,78.47,73.16,73.07,74.86
57.98144745826721,77.97,73.36,72.78,74.95
58.15463614463806,77.77,73.46,72.68,74.84
58.32462501525879,78.08,73.75,72.58,74.94
58.51651048660278,78.47,73.46,72.97,74.84
58.68571662902832,78.17,73.26,72.88,74.84
58.856425285339355,77.86,73.55,72.78,74.92
59.0281777381897,77.97,73.46,73.28,75.13
59.19822406768799,77.97,73.46,72.88,74.94
59.37200593948364,77.88,73.26,72.78,74.46
59.53950214385986,78.18,73.36,72.98,74.55
59.710689306259155,78.07,74.34,72.97,74.44
59.91783833503723,78.47,73.36,72.78,74.36
60.086161613464355,78.07,73.36,72.78,74.26
60.255194664001465,78.07,73.75,72.78,74.54
60.427260398864746,78.08,73.36,72.87,74.36
60.5986442565918,78.67,73.16,73.07,74.44
60.78699827194214,78.07,73.26,72.88,74.36
60.95731973648071,78.07,73.55,72.88,74.56
61.131964921951294,77.86,73.36,73.17,75.03
61.31908106803894,77.97,73.65,72.78,74.74
61.531394243240356,77.97,73.26,73.07,74.54
61.71510553359985,78.07,73.36,72.97,74.46
61.90185880661011,78.07,73.36,72.78,74.36
62.07257699966431,78.07,73.26,72.78,74.34
62.261801958084106,78.18,73.46,72.88,74.36
62.45520567893982,77.97,73.46,72.78,74.65
62.62502360343933,78.57,73.46,72.97,74.34
62.79512643814087,77.97,73.16,72.87,74.47
62.96601366996765,78.17,73.55,72.88,74.44
63.135709285736084,78.47,73.26,72.97,74.26
63.30815005302429,78.38,73.26,73.57,74.44
63.4943060874939,78.17,73.26,73.07,74.46
63.67822980880737,78.18,73.75,72.87,74.45
63.85372614860535,78.07,73.55,72.87,74.74
64.0220193862915,78.28,73.26,73.08,74.26
64.210866689682,78.17,73.36,72.97,74.54
64.38205575942993,77.97,73.65,72.87,74.46
64.55253386497498,78.28,73.46,72.97,74.55
64.76351618766785,78.07,73.46,72.87,74.26
64.94995951652527,78.28,73.46,72.97,74.44
65.11991763114929,78.28,73.36,72.97,74.46
65.29107522964478,78.38,73.46,72.78,74.37
65.49768018722534,78.07,73.46,72.97,74.34
65.68772721290588,78.17,73.46,72.88,74.36
65.87920117378235,78.08,73.65,72.87,74.54
66.0535717010498,78.17,73.36,72.98,75.34
66.24510073661804,78.38,73.36,73.07,74.55
66.41475653648376,78.18,73.36,72.68,74.46
66.5881290435791,78.28,73.65,72.97,74.46
66.75882267951965,78.18,73.36,73.18,74.66
66.93087124824524,78.57,73.55,73.17,74.66
67.11651706695557,78.28,73.26,72.78,74.46
67.28680300712585,78.18,73.46,72.97,74.54
67.49544048309326,78.57,73.46,72.97,74.63
67.70301103591919,78.28,73.55,72.97,74.55
67.87704610824585,78.08,73.26,73.07,74.64
68.0451991558075,78.47,73.46,72.98,74.55
68.21879363059998,78.18,73.46,72.97,74.44
68.39087891578674,78.28,73.85,72.87,74.54
68.57548213005066,78.28,73.55,73.07,74.44
68.76179146766663,78.67,73.55,72.97,74.47
68.93010210990906,78.28,73.26,72.78,74.54
69.0988404750824,78.28,73.55,73.17,74.34
69.26510310173035,78.38,73.46,73.18,74.63
69.43921852111816,79.17,73.55,73.08,74.44
69.60954189300537,78.18,73.75,72.97,74.44
69.77712845802307,79.36,73.65,73.18,74.74
69.9673981666565,78.08,73.55,72.97,74.44
70.17603635787964,78.38,73.65,72.97,74.54
70.3834023475647,78.18,73.85,72.98,74.64
70.57158184051514,78.18,73.94,73.18,75.23
70.7680151462555,78.32,73.42,73.06,74.5
70.97548365592957,78.32,73.46,73.08,74.92
71.17131996154785,78.37,73.26,73.18,74.76
