Time (s),DRAM Power (W),IPC
0.0000,0.00,0.53
0.2261,19.86,1.21
0.4421,18.18,1.39
0.6549,18.04,1.15
0.8780,18.70,1.10
1.1042,18.90,0.86
1.3358,19.28,1.12
1.5659,19.12,1.41
1.7899,18.70,0.80
2.0186,19.07,1.01
2.2474,19.09,0.98
2.4743,18.84,0.93
2.7009,18.98,1.08
2.9323,19.30,1.23
3.1637,19.27,0.93
3.3913,19.03,0.89
3.6186,18.93,0.95
3.8473,18.99,1.49
4.0860,20.03,0.78
4.3152,19.16,1.19
4.5484,19.41,1.20
4.7740,18.84,0.75
5.0041,19.11,1.21
5.2341,19.13,1.14
5.4675,19.39,1.12
5.6988,19.26,0.91
5.9296,19.26,1.00
6.1561,18.99,1.25
6.3875,19.32,0.86
6.6182,19.37,1.05
6.8485,19.29,1.11
7.0731,18.86,0.73
7.3032,19.29,0.88
7.5367,19.56,1.16
7.7686,19.49,1.19
7.9992,19.25,0.85
8.2291,19.25,1.28
8.4604,19.28,1.32
8.6929,19.36,0.81
8.9238,19.37,0.95
9.1558,19.40,1.20
9.3828,18.91,1.15
9.6124,19.16,0.82
9.8471,19.48,0.83
10.0804,19.39,0.95
10.3078,18.85,1.06
10.5410,19.47,1.54
10.7739,19.43,1.15
11.0075,19.35,1.00
11.2419,19.43,1.34
11.4757,19.42,1.49
11.7049,19.10,0.75
11.9357,19.21,1.04
12.1676,19.33,1.34
12.4015,19.39,0.97
12.6342,19.39,0.87
12.8676,19.42,1.28
13.1000,19.32,1.15
13.3265,18.81,1.00
13.5576,19.24,1.01
13.7866,19.05,1.19
14.0200,19.40,0.89
14.2466,18.82,1.00
14.4768,19.11,1.21
14.7079,19.20,1.03
14.9347,18.77,1.21
15.1675,19.26,0.96
15.3993,19.09,0.96
15.6295,19.04,0.34
15.8605,19.10,1.30
16.0887,18.85,1.21
16.3231,19.47,0.98
16.5566,19.37,0.95
16.7868,19.08,0.84
17.0150,19.06,1.18
17.2458,19.17,1.52
17.4796,19.40,0.75
17.7123,19.38,0.80
17.9459,19.35,1.15
18.1778,19.21,0.96
18.4073,19.02,1.04
18.6392,19.14,1.12
18.8705,19.13,1.00
19.1016,19.13,1.00
19.3336,19.19,1.07
19.5616,18.88,1.12
19.7919,19.24,1.19
20.0250,19.34,0.73
20.2555,19.10,1.35
20.4863,19.10,1.02
20.7185,19.27,1.26
20.9476,18.96,1.22
21.1788,19.12,0.89
21.4106,19.22,0.87
21.6392,18.97,0.33
21.8719,19.36,1.08
22.1043,19.20,1.38
22.3396,19.58,0.92
22.5712,19.24,0.90
22.8043,19.43,1.05
23.0408,19.69,1.07
23.2750,19.43,1.04
23.5046,19.09,1.11
23.7359,19.30,1.24
23.9653,19.17,1.29
24.1937,19.06,1.37
24.4293,19.64,0.88
24.6599,19.24,1.01
24.8918,19.30,1.19
25.1217,19.19,0.83
25.3438,18.52,1.03
25.5755,19.23,1.09
25.8092,19.41,0.98
26.0390,19.17,0.86
26.2722,19.26,0.85
26.5031,19.10,1.18
26.7302,18.88,0.82
26.9606,19.14,1.08
27.1944,19.41,1.18
27.4269,19.39,0.95
27.6587,19.29,0.72
27.8921,19.41,1.07
28.1238,19.29,1.21
28.3552,19.21,0.77
28.5844,19.12,0.88
28.8136,19.03,1.16
29.0439,19.20,1.03
29.2754,19.26,0.86
29.5078,19.28,0.79
29.7400,19.28,1.12
29.9747,19.55,1.16
30.2056,19.21,1.13
30.4362,19.16,0.83
30.6648,19.06,0.99
30.8977,19.37,1.01
31.1285,19.16,0.82
31.3614,19.35,1.25
31.5854,18.66,1.07
31.8152,19.18,1.15
32.0473,19.40,0.99
32.2746,18.89,1.02
32.5034,19.17,0.87
32.7342,19.18,0.82
32.9668,19.41,1.14
33.2011,19.41,1.02
33.4321,19.15,0.97
33.6585,18.84,1.19
33.8865,19.05,1.02
34.1206,19.54,0.96
34.3499,19.03,1.03
34.5836,19.48,1.16
34.8150,19.29,0.91
35.0467,19.24,0.94
35.2773,19.18,1.22
35.5078,19.12,0.98
35.7411,19.39,0.97
35.9781,19.59,1.04
36.2111,19.48,0.85
36.4452,19.45,1.38
36.6763,19.35,1.24
36.9089,19.35,1.11
37.1406,19.17,0.99
37.3699,19.08,1.08
37.6023,19.36,0.99
37.8333,19.13,1.27
38.0780,20.44,1.06
38.3094,19.34,1.23
38.4597,12.45,1.32
38.6100,12.54,1.01
38.8418,19.28,0.99
38.9921,12.50,0.89
39.2195,18.95,1.32
39.4452,18.83,1.31
39.6755,19.16,1.38
39.9066,19.23,0.95
40.1391,19.35,1.10
40.3704,19.30,1.51
40.6024,19.34,1.12
40.8293,18.89,0.91
41.0602,19.25,0.91
41.2927,19.37,0.97
41.5272,19.61,0.83
41.7593,19.39,1.26
41.9900,19.28,0.94
42.2229,19.41,0.94
42.4551,19.30,1.08
42.6852,19.18,1.32
42.9181,19.36,0.80
43.1496,19.21,0.86
43.3831,19.46,1.43
43.6151,19.28,0.92
43.8478,19.35,0.86
44.0785,19.22,1.29
44.3105,19.20,1.03
44.5407,19.17,0.88
44.7736,19.31,1.32
45.0065,19.36,0.88
45.2391,19.28,1.01
45.4711,19.28,1.54
45.7079,19.58,0.87
45.9405,19.37,0.82
46.1707,19.16,1.18
46.4060,19.52,0.94
46.6349,18.95,1.13
46.8665,19.25,1.17
47.0986,19.30,1.14
47.3282,19.07,0.83
47.5619,19.47,1.26
47.7968,19.65,0.97
48.0290,19.32,0.94
48.2561,18.84,0.82
48.4899,19.43,1.38
48.7229,19.44,0.92
48.9562,19.53,1.00
49.1883,19.35,1.38
49.4188,19.27,0.96
49.6498,19.27,1.00
49.8783,18.95,1.14
50.1140,19.51,1.02
50.3466,19.31,1.24
50.5763,19.04,0.88
50.8067,19.18,1.02
51.0366,19.10,0.96
51.2676,19.15,1.28
51.4982,19.13,1.16
51.7331,19.56,0.94
51.9663,19.35,1.44
52.1991,19.37,1.27
52.4297,19.16,0.90
52.6627,19.46,0.99
52.8954,19.35,1.25
53.1279,19.32,0.93
53.3577,19.04,1.02
53.5908,19.37,1.07
53.8235,19.22,1.16
54.0566,19.27,0.98
54.2884,19.32,1.19
54.5176,18.98,1.09
54.7466,19.03,0.92
54.9800,19.38,1.44
55.2113,19.22,1.03
55.4434,19.33,0.80
55.6799,19.72,1.29
55.9123,19.33,1.01
56.1426,19.05,1.03
56.3728,19.15,1.17
56.6046,19.21,0.90
56.8375,19.45,1.00
57.0705,19.36,1.24
57.3056,19.55,1.35
57.5390,19.46,0.94
57.7713,19.40,1.09
57.9984,18.91,1.29
58.2278,19.02,1.21
58.4602,19.31,0.82
58.6869,18.78,1.08
58.9177,19.12,1.04
59.1506,19.26,1.19
59.3822,19.25,1.04
59.6165,19.40,1.23
59.8473,19.13,0.98
60.0799,19.12,0.81
60.3138,19.40,0.95
