System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:07:14.486,0.0,1.04,0.0,0.0,2.92,13.38,3.89,0.23,0.62
20:07:14.586,0.0,1.0,0.0,0.0,5.92,25.76,2.44,0.13,0.18
20:07:14.687,0.0,1.0,0.0,0.0,5.84,23.65,2.51,0.13,0.22
20:07:14.787,0.0,1.0,0.0,0.0,5.51,24.35,2.2,0.12,0.09
20:07:14.887,0.0,1.0,0.0,0.0,5.35,24.72,2.14,0.11,0.08
20:07:15.000,0.01,1.9,0.01,0.02,188.98,5.22,6.52,0.71,1.26
20:07:15.087,0.31,2.97,0.91,0.57,3776.81,13.82,16.95,1.53,1.9
20:07:15.188,0.76,2.85,2.91,1.41,9579.29,35.09,22.4,2.08,2.41
20:07:15.287,0.73,2.83,2.69,1.38,9075.17,33.65,21.66,2.01,2.39
20:07:15.388,0.76,2.86,2.87,1.39,9519.87,34.73,22.45,2.07,2.4
20:07:15.488,0.71,2.88,2.76,1.46,8849.68,32.35,22.12,2.04,2.4
20:07:15.589,0.75,2.88,2.66,1.49,9373.61,33.94,22.47,2.05,2.4
20:07:15.688,0.72,2.88,2.61,1.46,8952.87,32.75,21.87,2.01,2.4
20:07:15.789,0.76,2.84,2.92,1.44,9521.76,34.94,22.41,2.09,2.4
20:07:15.888,0.75,2.86,2.85,1.46,9252.53,34.0,22.14,2.05,2.4
20:07:15.988,0.75,2.87,3.01,1.48,9248.42,33.93,22.43,2.1,2.4
20:07:16.088,0.72,2.88,2.66,1.48,8983.57,32.78,22.07,2.03,2.4
20:07:16.188,0.73,2.86,2.61,1.47,9006.61,33.21,21.84,2.02,2.4
20:07:16.288,0.75,2.86,2.58,1.47,9432.2,34.32,22.4,2.04,2.4
20:07:16.388,0.72,2.85,2.62,1.46,8901.36,32.84,22.1,2.06,2.4
20:07:16.489,0.76,2.86,2.97,1.43,9533.68,34.69,22.55,2.09,2.4
20:07:16.589,0.73,2.85,2.71,1.4,9108.53,33.48,22.1,2.03,2.4
20:07:16.689,0.77,2.85,2.92,1.4,9597.12,35.47,22.2,2.05,2.4
20:07:16.788,0.73,2.9,2.67,1.53,9114.93,33.01,22.36,2.05,2.4
20:07:16.888,0.71,2.89,2.84,1.57,8806.52,32.07,22.25,2.08,2.4
20:07:16.987,0.65,2.92,2.31,1.26,8114.74,29.27,21.7,1.95,2.4
20:07:17.088,0.69,2.89,2.81,1.33,8652.55,31.26,22.19,2.03,2.4
20:07:17.188,0.67,2.87,2.55,1.35,8449.7,30.71,21.89,2.0,2.4
20:07:17.288,0.74,2.84,3.04,1.46,9136.07,33.93,22.09,2.07,2.4
20:07:17.389,0.73,2.84,2.63,1.56,9133.45,33.52,22.22,2.04,2.4
20:07:17.488,0.73,2.84,2.65,1.52,9042.67,33.53,22.02,2.02,2.4
20:07:17.589,0.78,2.86,2.93,1.39,9701.84,35.44,22.49,2.08,2.4
20:07:17.690,0.75,2.85,2.91,1.43,9419.39,34.46,22.37,2.07,2.4
20:07:17.789,0.78,2.84,3.04,1.45,9696.45,35.94,22.48,2.09,2.4
20:07:17.889,0.74,2.85,2.84,1.5,9204.97,33.84,22.15,2.07,2.39
20:07:17.990,0.75,2.84,2.83,1.46,9440.88,34.6,22.44,2.08,2.4
20:07:18.091,0.72,2.86,2.72,1.5,9011.34,32.89,22.16,2.06,2.4
20:07:18.190,0.74,2.85,2.88,1.5,9223.99,34.13,22.22,2.08,2.41
20:07:18.290,0.74,2.85,2.95,1.48,9261.63,34.09,22.4,2.09,2.4
20:07:18.390,0.74,2.88,2.83,1.47,9225.53,33.69,22.19,2.04,2.4
20:07:18.490,0.76,2.83,2.88,1.46,9509.9,35.11,22.26,2.09,2.4
20:07:18.590,0.74,2.85,2.74,1.52,9156.85,33.92,22.07,2.06,2.4
20:07:18.691,0.77,2.88,2.68,1.57,9647.25,34.81,22.83,2.09,2.4
20:07:18.791,0.72,2.85,2.87,1.55,9055.03,33.23,22.4,2.11,2.4
20:07:18.891,0.78,2.85,2.94,1.44,9612.67,35.57,22.24,2.1,2.4
20:07:18.991,0.73,2.85,2.81,1.47,9175.08,33.62,22.25,2.09,2.4
20:07:19.091,0.74,2.85,2.87,1.46,9213.89,33.99,22.09,2.05,2.4
20:07:19.191,0.74,2.85,2.85,1.58,9217.44,33.98,22.39,2.1,2.4
20:07:19.291,0.73,2.87,2.74,1.55,9104.01,33.21,22.3,2.07,2.39
20:07:19.392,0.75,2.83,2.92,1.45,9395.43,34.6,22.19,2.08,2.4
