System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:00:57.192,0.0,1.14,0.0,0.0,2.82,12.82,3.19,0.21,0.35
20:00:57.292,0.0,1.0,0.0,0.0,5.92,22.98,2.79,0.19,0.3
20:00:57.392,0.0,1.0,0.0,0.0,5.33,24.22,2.13,0.09,0.08
20:00:57.493,0.0,1.0,0.0,0.0,5.54,24.29,2.23,0.1,0.08
20:00:57.593,0.0,1.0,0.0,0.0,6.02,23.42,2.13,0.13,0.07
20:00:57.704,0.01,1.47,0.01,0.02,151.92,7.3,5.87,0.93,1.11
20:00:57.794,0.04,1.47,0.16,0.83,460.58,3.58,11.16,1.6,1.99
20:00:57.895,0.04,1.67,0.16,0.91,551.93,3.54,11.44,1.61,1.99
20:00:57.994,0.23,1.63,1.94,2.04,2874.18,18.51,11.42,2.13,1.66
20:00:58.094,0.25,1.55,4.02,1.89,3071.06,20.81,11.35,2.51,1.38
20:00:58.194,0.28,1.64,5.25,1.02,3450.23,22.1,11.25,2.57,1.22
20:00:58.295,0.32,1.43,6.66,2.81,4049.67,29.44,11.53,3.13,1.26
20:00:58.396,0.36,1.44,7.83,2.2,4536.37,33.03,11.41,3.29,1.09
20:00:58.495,0.29,1.53,4.8,4.19,3561.89,24.5,11.25,3.14,1.14
20:00:58.595,0.35,1.54,6.91,2.44,4304.58,29.4,11.39,3.15,1.18
20:00:58.695,0.34,1.5,7.1,2.65,4208.78,29.43,11.37,3.24,1.12
20:00:58.795,0.36,1.42,7.81,2.16,4531.94,33.36,11.28,3.26,1.1
20:00:58.895,0.34,1.44,7.74,1.93,4217.02,30.79,11.3,3.19,1.14
20:00:58.994,0.32,1.42,7.4,2.71,4032.67,29.85,11.27,3.26,1.18
20:00:59.095,0.38,1.24,8.22,2.15,4735.54,39.95,11.43,3.34,1.2
20:00:59.194,0.33,1.23,7.14,2.84,4138.09,35.48,11.23,3.19,1.28
20:00:59.295,0.37,1.43,8.08,2.07,4612.29,33.83,11.44,3.34,1.1
20:00:59.393,0.32,1.47,7.8,1.76,4018.17,28.83,11.09,3.19,1.11
20:00:59.494,0.36,1.28,7.74,3.05,4473.31,36.54,11.47,3.38,1.21
20:00:59.594,0.36,1.44,7.86,2.15,4556.45,33.05,11.39,3.29,1.09
20:00:59.694,0.32,1.16,6.87,2.73,4008.66,36.3,11.26,3.14,1.33
20:00:59.794,0.35,1.26,7.64,1.94,4323.83,35.86,11.39,3.16,1.27
20:00:59.894,0.36,1.33,8.42,1.99,4464.03,35.34,11.4,3.33,1.17
20:00:59.996,0.35,1.33,7.56,2.96,4414.21,34.47,11.47,3.36,1.16
20:01:00.096,0.37,1.42,7.91,2.22,4572.77,33.51,11.45,3.32,1.09
20:01:00.196,0.32,1.19,6.97,2.37,4008.55,35.41,11.24,3.09,1.34
20:01:00.296,0.39,1.08,8.71,2.54,4853.11,46.61,11.42,3.44,1.23
20:01:00.396,0.34,1.46,8.09,1.91,4272.09,30.62,11.38,3.28,1.11
20:01:00.497,0.34,1.4,7.16,2.87,4208.46,31.56,11.36,3.27,1.16
20:01:00.597,0.36,1.27,7.83,2.2,4550.68,37.37,11.37,3.26,1.2
20:01:00.697,0.31,1.29,6.83,1.93,3901.9,31.97,11.09,3.0,1.28
20:01:00.797,0.33,1.1,7.35,2.59,4086.78,38.79,11.55,3.19,1.45
20:01:00.898,0.37,1.33,8.19,2.08,4647.03,36.39,11.46,3.34,1.15
20:01:00.998,0.33,1.39,7.12,2.82,4131.48,31.07,11.34,3.23,1.18
20:01:01.097,0.37,1.3,7.82,2.07,4581.06,36.97,11.25,3.26,1.15
20:01:01.199,0.32,1.35,7.71,1.94,3966.99,30.7,11.44,3.2,1.23
20:01:01.298,0.35,1.15,7.64,2.78,4358.75,39.53,11.36,3.27,1.29
20:01:01.399,0.37,1.29,8.05,2.17,4647.73,37.59,11.46,3.3,1.18
20:01:01.499,0.32,1.36,6.93,2.78,4038.89,30.98,11.38,3.2,1.22
20:01:01.599,0.37,1.42,8.1,2.02,4571.98,33.61,11.28,3.29,1.1
20:01:01.699,0.33,1.46,7.98,1.84,4154.29,29.74,11.35,3.26,1.11
20:01:01.799,0.29,1.29,5.63,2.61,3572.48,28.98,11.4,2.88,1.43
20:01:01.900,0.36,1.31,7.55,2.15,4445.87,35.51,11.32,3.21,1.17
20:01:02.000,0.34,1.33,7.64,1.92,4212.22,33.1,11.38,3.17,1.23
20:01:02.100,0.33,1.31,7.63,2.8,4154.73,33.37,11.45,3.31,1.23
20:01:02.201,0.38,1.25,8.25,2.1,4712.41,39.2,11.36,3.33,1.18
20:01:02.301,0.33,1.14,6.98,2.8,4060.0,37.21,11.37,3.14,1.34
20:01:02.400,0.38,1.33,8.02,2.09,4646.85,36.99,11.28,3.09,1.15
20:01:02.500,0.32,1.36,7.67,1.82,3974.93,30.6,11.26,2.98,1.19
20:01:02.600,0.35,1.13,7.64,2.91,4365.37,40.56,11.44,3.14,1.31
20:01:02.701,0.37,1.32,7.94,2.17,4596.29,36.5,11.45,3.12,1.17
20:01:02.801,0.13,1.69,2.54,0.74,1569.54,13.37,10.72,1.71,1.63
20:01:02.901,0.34,0.91,7.36,2.83,4271.13,49.21,11.58,3.05,1.54
20:01:03.001,0.36,1.26,7.71,2.22,4474.88,37.63,11.29,3.09,1.2
20:01:03.102,0.33,1.32,7.34,1.93,4143.94,32.88,11.37,2.95,1.26
20:01:03.202,0.35,1.11,7.95,2.88,4324.75,40.61,11.33,3.15,1.29
20:01:03.302,0.37,1.31,8.13,2.09,4583.65,36.67,11.36,3.13,1.16
20:01:03.402,0.32,1.37,6.92,2.78,4020.32,30.62,11.47,3.03,1.23
20:01:03.502,0.36,1.31,7.69,2.1,4503.23,35.97,11.25,3.07,1.17
20:01:03.603,0.31,1.38,7.6,1.9,3927.56,29.67,11.34,2.99,1.21
20:01:03.703,0.35,0.97,7.66,2.81,4385.67,47.19,11.49,3.11,1.4
20:01:03.803,0.33,1.42,6.75,1.98,4100.89,30.56,11.34,2.83,1.18
20:01:03.902,0.21,1.38,4.15,0.8,2588.01,36.22,9.88,1.88,1.55
20:01:04.002,0.04,2.77,0.1,0.08,560.83,69.13,10.19,0.83,2.34
