System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:18:16.712,0.0,1.13,0.0,0.0,3.0,12.25,3.12,0.03,0.26
20:18:16.812,0.0,1.0,0.0,0.0,5.95,26.27,2.67,0.01,0.16
20:18:16.912,0.0,1.0,0.0,0.0,5.43,25.69,2.66,0.01,0.11
20:18:17.013,0.0,1.0,0.0,0.0,5.36,25.44,2.53,0.01,0.08
20:18:17.113,0.0,1.0,0.0,0.0,7.02,23.5,2.77,0.02,0.16
20:18:17.213,0.02,1.95,0.03,0.24,297.68,7.19,7.2,0.54,1.43
20:18:17.325,0.08,3.03,0.3,1.78,956.85,3.63,18.73,1.5,2.31
20:18:17.414,0.08,3.3,0.35,2.0,1056.79,3.48,20.49,1.6,2.41
20:18:17.514,0.08,3.3,0.34,1.98,1055.49,3.43,20.49,1.6,2.39
20:18:17.614,0.08,3.3,0.34,1.98,1056.0,3.46,20.42,1.59,2.41
20:18:17.714,0.09,3.3,0.28,1.88,1102.01,4.25,19.18,1.53,2.39
20:18:17.814,0.07,3.0,0.26,1.55,848.35,3.39,17.74,1.39,2.38
20:18:17.914,0.08,3.3,0.34,1.96,1050.25,3.32,20.44,1.58,2.41
20:18:18.014,0.08,3.3,0.34,1.96,1049.8,3.31,20.54,1.58,2.4
20:18:18.114,0.08,3.3,0.34,1.96,1049.28,3.31,20.43,1.58,2.39
20:18:18.214,0.08,3.3,0.34,1.96,1047.4,3.31,20.6,1.59,2.41
20:18:18.315,0.63,3.3,6.18,6.84,7908.62,24.95,23.25,3.21,2.38
20:18:18.414,1.27,2.97,10.9,3.33,15715.65,55.8,24.02,3.26,2.26
20:18:18.513,0.25,3.26,4.59,8.85,3109.68,10.06,23.53,3.41,2.37
20:18:18.614,0.57,3.24,10.06,1.75,7098.78,22.85,24.05,2.79,2.31
20:18:18.714,0.39,2.9,6.7,1.88,4808.56,17.32,21.07,2.44,2.4
20:18:18.813,0.39,2.9,6.71,1.84,4818.96,17.37,21.06,2.43,2.39
20:18:18.914,0.39,2.9,6.78,1.87,4861.79,17.38,21.19,2.45,2.4
20:18:19.014,0.39,2.9,6.7,1.83,4807.88,17.37,21.04,2.44,2.4
20:18:19.114,0.42,2.98,7.49,1.95,5310.09,18.65,21.66,2.53,2.4
20:18:19.214,0.79,3.2,16.42,0.93,9848.09,32.24,24.81,3.52,2.14
20:18:19.314,0.37,3.21,6.82,2.25,4585.11,14.93,22.27,2.44,2.29
20:18:19.415,0.59,3.25,9.89,4.14,7482.0,23.87,24.04,3.17,2.28
20:18:19.515,0.48,3.3,10.12,8.19,5918.3,18.87,23.86,3.84,2.39
20:18:19.616,0.56,3.29,13.75,3.82,7037.41,22.27,24.52,3.7,2.26
