CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,905.02,795.21,10.22
105,240,918.23,803.28,10.36
105,220,957.1,840.23,10.81
105,200,909.63,796.98,10.29
105,180,899.54,796.17,10.18
105,160,938.9,827.07,10.63
105,140,950.59,839.87,10.74
105,120,950.7,838.22,10.75
105,100,957.21,833.13,10.78
100,260,873.87,792.06,10.35
100,240,860.26,788.84,10.19
100,220,875.64,796.93,10.4
100,200,895.06,831.62,10.62
100,180,845.54,777.03,10.01
100,160,867.34,787.78,10.29
100,140,859.47,787.76,10.17
100,120,837.38,764.34,9.92
100,100,851.19,762.91,10.1
95,260,820.45,800.0,10.2
95,240,850.65,822.77,10.58
95,220,813.49,785.78,10.1
95,200,834.46,812.6,10.36
95,180,847.41,818.71,10.57
95,160,838.43,800.37,10.42
95,140,998.07,957.5,12.28
95,120,823.48,791.22,10.27
95,100,839.82,798.27,10.54
90,260,871.59,880.45,11.32
90,240,858.41,872.28,11.19
90,220,851.54,869.49,11.06
90,200,864.45,860.84,11.24
90,180,821.17,833.44,10.66
90,160,867.75,878.33,11.29
90,140,896.92,910.16,11.68
90,120,894.34,897.23,11.62
90,100,837.66,825.3,10.89
85,260,848.26,912.5,11.64
85,240,840.69,901.77,11.48
85,220,818.76,870.44,11.21
85,200,842.02,879.98,11.54
85,180,856.95,919.72,11.74
85,160,858.96,912.18,11.76
85,140,878.78,926.86,12.02
85,120,831.27,884.27,11.37
85,100,876.64,927.71,12.02
80,260,921.63,1065.42,13.65
80,240,875.26,985.42,12.81
80,220,896.98,1018.14,13.26
80,200,880.58,1005.15,12.92
80,180,892.5,1026.64,13.12
80,160,939.56,1077.96,13.86
80,140,880.66,1000.4,12.94
80,120,921.0,999.78,13.17
80,100,838.97,941.67,12.25
75,260,868.18,1032.89,13.44
75,240,881.91,1053.18,13.7
75,220,844.81,952.47,12.53
75,200,907.84,1094.24,14.1
75,180,948.89,1154.45,14.96
75,160,897.11,1076.56,13.91
75,140,881.0,1056.55,13.72
75,120,898.21,1064.95,14.02
75,100,857.66,1003.43,13.22
70,260,928.41,1171.62,15.28
70,240,917.15,1150.4,15.08
70,220,942.0,1193.64,15.54
70,200,918.25,1161.31,15.12
70,180,907.4,1145.46,14.9
70,160,905.96,1145.0,14.9
70,140,932.32,1180.21,15.37
70,120,908.19,1149.42,14.92
70,100,904.34,1123.24,14.86
65,260,1141.33,1520.43,19.6
65,240,1141.38,1513.18,19.61
65,220,1138.55,1513.97,19.57
65,200,1133.03,1506.62,19.44
65,180,1124.61,1478.41,19.33
65,160,1130.92,1495.07,19.43
65,140,1134.75,1497.47,19.48
65,120,1133.92,1486.11,19.49
65,100,1129.84,1495.3,19.42
105,260,917.19,797.69,10.33
105,240,939.09,805.88,10.59
105,220,917.52,799.22,10.34
105,200,929.75,815.95,10.49
105,180,967.22,836.78,10.94
105,160,912.06,793.63,10.27
105,140,966.69,846.41,10.92
105,120,1007.86,876.06,11.4
105,100,929.18,802.17,10.48
100,260,863.05,780.65,10.2
100,240,834.12,757.66,9.87
100,220,839.55,773.94,9.96
100,200,854.57,769.8,10.11
100,180,842.68,775.14,9.98
100,160,838.0,771.64,9.91
100,140,889.79,800.43,10.52
100,120,826.06,747.75,9.78
100,100,850.65,765.99,10.09
95,260,832.98,791.09,10.3
95,240,811.99,785.11,10.08
95,220,811.13,779.83,10.06
95,200,810.41,782.22,10.03
