CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,629.13,607.03,7.12
105,240,639.97,621.64,7.29
105,220,636.53,622.05,7.26
105,200,640.78,608.68,7.3
105,180,619.59,595.73,7.0
105,160,620.91,595.5,7.01
105,140,628.16,598.98,7.1
105,120,622.3,607.29,7.04
105,100,617.77,593.57,6.99
100,260,603.03,594.04,7.05
100,240,610.4,604.58,7.2
100,220,601.56,594.46,7.05
100,200,612.79,616.8,7.24
100,180,614.72,604.64,7.24
100,160,618.51,617.1,7.28
100,140,612.49,605.31,7.22
100,120,607.05,593.62,7.14
100,100,621.82,633.1,7.44
95,260,581.62,604.36,7.21
95,240,588.44,614.92,7.27
95,220,596.75,627.31,7.41
95,200,603.57,626.16,7.5
95,180,596.13,626.21,7.39
95,160,590.55,626.95,7.32
95,140,594.27,614.87,7.38
95,120,601.64,639.89,7.48
95,100,577.5,607.02,7.13
90,260,604.26,661.36,7.89
90,240,626.41,683.64,8.15
90,220,590.3,650.31,7.7
90,200,609.26,671.57,7.95
90,180,594.88,648.17,7.75
90,160,606.7,668.85,7.93
90,140,618.41,670.86,8.06
90,120,611.43,671.14,7.96
90,100,610.94,660.16,8.0
85,260,570.02,661.57,7.81
85,240,562.8,651.17,7.71
85,220,557.11,638.9,7.66
85,200,580.99,672.09,7.95
85,180,562.36,650.11,7.72
85,160,562.66,638.7,7.69
85,140,574.89,659.1,7.86
85,120,559.21,639.63,7.68
85,100,573.96,661.5,7.86
80,260,561.59,687.45,8.31
80,240,545.21,663.16,7.95
80,220,550.06,673.41,8.03
80,200,550.7,672.49,8.06
80,180,546.21,661.49,7.95
80,160,568.75,667.86,8.06
80,140,559.66,685.78,8.18
80,120,542.85,661.87,7.93
80,100,549.27,677.4,8.03
75,260,559.65,721.55,8.73
75,240,540.61,698.19,8.39
75,220,547.74,697.52,8.52
75,200,554.09,721.49,8.66
75,180,537.57,687.2,8.33
75,160,538.51,687.53,8.34
75,140,545.13,698.07,8.45
75,120,550.57,710.07,8.55
75,100,540.49,699.33,8.38
70,260,592.04,813.98,9.87
70,240,602.96,796.78,9.73
70,220,574.18,772.43,9.53
70,200,600.56,823.0,10.03
70,180,575.87,790.17,9.57
70,160,612.75,826.56,10.17
70,140,595.17,811.02,9.93
70,120,608.49,836.0,10.18
70,100,597.79,784.46,9.61
65,260,621.45,866.18,10.72
65,240,612.67,868.89,10.6
65,220,605.71,858.85,10.48
65,200,616.29,869.39,10.65
65,180,604.86,855.36,10.49
65,160,603.08,857.65,10.45
65,140,615.03,867.45,10.63
65,120,608.72,854.75,10.54
65,100,610.88,856.77,10.57
105,260,619.36,602.47,6.99
105,240,663.36,645.87,7.49
105,220,623.71,609.9,7.03
105,200,628.58,609.63,7.11
105,180,616.25,596.79,6.95
105,160,616.71,596.26,6.96
105,140,615.48,594.65,6.94
105,120,618.76,594.21,6.97
105,100,619.34,594.48,6.98
100,260,601.37,605.86,7.05
100,240,600.1,594.12,7.04
100,220,602.45,603.44,7.08
100,200,600.68,592.54,7.03
100,180,596.08,593.13,7.01
100,160,614.44,616.97,7.25
100,140,616.51,621.96,7.37
100,120,607.1,603.94,7.12
100,100,598.03,593.57,7.03
95,260,617.93,640.39,7.65
95,240,590.69,614.57,7.31
95,220,583.04,604.58,7.21
95,200,587.14,616.14,7.25
95,180,591.25,616.1,7.36
95,160,599.72,626.27,7.43
95,140,602.6,638.26,7.56
95,120,575.93,592.14,7.11
95,100,586.36,597.96,7.19
90,260,604.73,659.35,7.88
90,240,600.66,658.87,7.83
90,220,588.52,635.78,7.66
90,200,596.65,646.25,7.77
90,180,588.05,636.89,7.67
90,160,601.78,659.5,7.84
90,140,588.41,645.99,7.65
90,120,600.42,668.26,7.93
90,100,602.42,657.51,7.83
85,260,573.48,646.32,7.85
85,240,574.41,657.73,7.87
85,220,613.07,688.7,8.31
85,200,573.51,658.35,7.85
85,180,561.65,649.12,7.67
85,160,568.91,656.74,7.82
85,140,643.47,747.46,8.91
85,120,577.14,657.35,7.92
85,100,566.61,647.1,7.74
80,260,540.3,650.44,7.87
80,240,539.42,651.3,7.86
80,220,555.78,673.01,8.1
80,200,548.54,662.11,7.99
80,180,564.59,684.7,8.2
80,160,540.88,662.82,7.91
80,140,539.48,664.52,7.86
80,120,543.44,664.8,7.93
80,100,541.26,662.02,7.91
75,260,534.15,686.73,8.27
75,240,537.09,699.94,8.34
75,220,544.45,697.09,8.46
75,200,549.35,677.84,8.23
75,180,537.17,685.55,8.32
75,160,535.17,686.6,8.29
75,140,541.8,696.55,8.39
75,120,533.11,687.66,8.28
75,100,543.14,696.8,8.42
70,260,597.59,822.16,9.99
70,240,587.94,772.62,9.46
70,220,574.59,777.09,9.57
70,200,586.97,812.49,9.81
70,180,586.74,800.07,9.76
70,160,590.03,801.73,9.83
70,140,593.33,808.27,9.91
70,120,574.81,777.33,9.57
70,100,608.0,834.68,10.21
65,260,605.86,844.85,10.48
65,240,561.74,760.76,9.47
65,220,598.58,842.35,10.37
65,200,574.78,786.55,9.75
65,180,609.58,854.47,10.55
65,160,602.84,843.78,10.44
65,140,605.23,855.57,10.47
65,120,578.45,798.91,9.81
65,100,605.77,855.55,10.49
105,260,620.37,599.83,7.0
105,240,619.48,597.91,6.98
105,220,623.13,595.97,7.02
105,200,620.63,606.98,7.01
105,180,616.99,595.65,6.97
105,160,619.37,594.09,6.99
105,140,622.38,605.69,7.03
105,120,618.55,593.7,6.99
105,100,619.85,593.03,7.0
100,260,602.97,593.78,7.1
100,240,596.63,595.65,7.01
100,220,600.06,591.89,7.05
100,200,602.5,604.42,7.07
100,180,596.66,593.62,7.03
100,160,599.4,592.06,7.04
100,140,598.99,591.33,7.02
100,120,597.7,592.54,7.01
100,100,596.8,592.38,7.01
95,260,581.61,604.42,7.19
95,240,579.52,604.32,7.16
95,220,587.2,615.91,7.25
95,200,584.35,613.82,7.23
95,180,590.62,609.41,7.21
95,160,581.03,602.09,7.19
95,140,593.5,625.19,7.34
95,120,577.62,601.39,7.13
95,100,608.73,626.03,7.51
90,260,603.29,662.33,7.96
