CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
120,260,1106.23,954.03,11.63
120,240,1089.15,928.57,11.44
120,220,1117.57,945.33,11.63
120,200,1098.45,962.65,11.45
120,180,1099.13,927.84,11.47
120,160,1104.56,953.13,11.5
120,140,1109.29,951.81,11.57
120,120,1127.88,952.82,11.73
120,100,1155.24,947.44,12.04
110,260,1073.51,981.93,11.54
110,240,1079.77,966.47,11.64
110,220,1070.67,955.88,11.58
110,200,1079.78,957.77,11.61
110,180,1079.63,971.15,11.6
110,160,1082.37,976.77,11.66
110,140,1088.59,968.96,11.72
110,120,1110.88,966.43,11.97
110,100,1141.94,986.64,12.41
95,260,1012.23,1064.05,12.5
95,240,1015.63,1043.99,12.52
95,220,1029.35,1049.93,12.76
95,200,1029.0,1064.62,12.72
95,180,998.99,1040.58,12.3
95,160,1025.31,1049.26,12.67
95,140,1024.26,1015.91,12.49
95,120,1007.47,1010.35,12.49
95,100,1065.14,1024.97,13.16
90,260,1026.72,1120.93,13.33
90,240,1029.29,1134.04,13.31
90,220,1029.93,1102.13,13.38
90,200,1046.87,1130.45,13.6
90,180,1025.23,1106.48,13.33
90,160,1033.89,1122.05,13.49
90,140,1058.49,1121.37,13.76
90,120,1047.61,1094.89,13.53
90,100,1046.92,1063.82,13.57
85,260,1025.87,1170.34,14.0
85,240,1046.76,1178.93,14.35
85,220,1036.3,1180.93,14.18
85,200,1010.06,1122.02,13.79
85,180,1043.07,1176.55,14.26
85,160,1059.69,1211.59,14.45
85,140,1029.38,1140.52,14.03
85,120,1053.33,1150.9,14.38
85,100,1065.37,1128.51,14.52
80,260,1118.82,1345.38,16.52
80,240,1076.28,1303.8,15.83
80,220,1073.8,1292.31,15.75
80,200,1072.51,1284.07,15.71
80,180,1077.0,1312.83,15.84
80,160,1129.84,1352.37,16.63
80,140,1073.7,1267.95,15.81
80,120,1120.99,1290.64,16.52
80,100,1122.32,1303.19,16.52
75,260,1086.62,1340.6,16.39
75,240,1055.73,1342.5,16.34
75,220,1157.7,1478.03,18.32
75,200,1049.35,1316.05,16.16
75,180,1090.11,1388.79,17.05
75,160,1085.8,1364.67,16.89
75,140,1062.41,1305.68,16.38
75,120,1093.98,1352.86,17.0
75,100,1148.89,1384.71,17.87
70,260,1237.7,1689.87,20.64
70,240,1120.8,1507.31,18.51
70,220,1187.22,1595.87,19.77
70,200,1221.99,1633.15,20.3
70,180,1250.95,1659.01,20.85
70,160,1244.38,1652.3,20.74
70,140,1376.73,1799.12,22.83
70,120,1274.79,1668.52,21.28
70,100,1331.84,1717.33,22.42
65,260,1322.06,1770.14,22.71
65,240,1304.81,1796.42,22.51
65,220,1321.78,1816.17,22.75
65,200,1325.17,1811.57,22.83
65,180,1315.57,1776.21,22.67
65,160,1311.8,1745.63,22.57
65,140,1328.06,1802.22,22.9
65,120,1333.95,1765.29,22.97
65,100,1209.68,1570.7,20.23
