CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,160,2184.03,3816.97,24.54
105,140,2268.42,3498.02,25.48
105,120,2383.77,3169.07,26.94
105,100,2625.47,2896.05,29.42
100,260,2087.47,3881.39,24.39
100,240,2081.05,3881.72,24.37
100,220,2085.16,3915.98,24.46
100,200,2101.76,3925.32,24.62
100,180,2087.38,3928.56,24.47
100,160,2111.24,3831.29,24.69
100,140,2157.47,3487.09,25.44
100,120,2308.89,3170.42,27.03
100,100,2508.96,2898.88,29.55
95,260,1987.71,3881.24,24.44
95,240,1997.67,3903.18,24.58
95,220,2019.32,3954.16,24.91
95,200,1996.46,3936.62,24.59
95,180,1999.28,3938.91,24.6
95,160,2012.55,3847.7,24.74
95,140,2085.73,3505.98,25.66
95,120,2193.74,3172.32,27.08
95,100,2418.9,2937.64,29.9
90,260,1900.47,3895.56,24.62
90,240,1901.7,3897.49,24.61
90,220,1915.39,3944.88,24.77
90,200,1913.57,3955.62,24.81
90,180,1908.43,3950.7,24.75
90,160,1918.58,3853.44,24.82
90,140,1990.3,3500.42,25.75
90,120,2108.45,3209.7,27.29
90,100,2354.11,2941.18,30.12
85,260,1803.47,3898.89,24.59
85,240,1816.14,3911.79,24.75
85,220,1823.72,3935.18,24.85
85,200,1825.8,3955.81,24.83
85,180,1826.92,3973.67,24.88
85,160,1846.41,3895.08,25.12
85,140,1901.54,3512.53,25.85
85,120,2044.18,3224.02,27.49
85,100,2189.05,2913.72,29.74
80,260,1696.52,3882.51,24.58
80,240,1707.42,3907.57,24.77
80,220,1707.9,3929.57,24.82
80,200,1705.95,3940.7,24.76
80,180,1707.36,3939.79,24.83
80,160,1722.26,3858.11,24.98
80,140,1848.54,3531.04,26.12
80,120,1876.52,3191.83,27.24
80,100,2057.25,2919.32,29.78
75,260,1608.21,3877.16,24.78
75,240,1614.29,3927.57,25.06
75,220,1620.59,3926.53,25.02
75,200,1618.22,3978.97,25.02
75,180,1621.73,3953.66,24.97
75,160,1627.2,3881.4,25.09
75,140,1689.44,3527.29,25.99
75,120,1776.76,3204.81,27.35
75,100,1932.37,2940.08,30.02
70,260,1534.82,3918.38,25.46
70,240,1544.6,3979.52,25.64
70,220,1546.46,3998.11,25.54
70,200,1549.98,4002.75,25.71
70,180,1544.08,4003.54,25.65
70,160,1548.94,3961.22,25.76
70,140,1605.62,3606.6,26.69
70,120,1689.42,3275.28,28.1
70,100,1840.3,2973.59,30.45
65,260,1489.04,3924.97,25.64
65,240,1495.12,3957.73,25.75
65,220,1527.93,3940.64,25.52
65,200,1526.78,4025.11,25.5
65,180,1497.46,4021.32,25.79
65,160,1505.11,3971.58,25.91
65,140,1550.96,3601.07,26.69
65,120,1635.4,3271.69,28.15
65,100,1792.21,2998.88,30.78
105,260,2167.32,3782.06,24.29
105,240,2147.94,3820.3,24.24
105,220,2172.87,3885.91,24.39
105,200,2171.11,3873.2,24.42
105,180,2163.7,3901.58,24.35
105,160,2179.68,3826.29,24.54
105,140,2265.38,3485.25,25.44
105,120,2389.34,3159.2,26.84
105,100,2612.75,2893.12,29.38
100,260,2060.45,3872.42,24.26
100,240,2081.04,3878.24,24.41
100,220,2075.03,3897.16,24.44
100,200,2072.95,3922.81,24.58
100,180,2106.72,3929.78,24.75
100,160,2090.52,3830.81,24.59
100,140,2158.69,3473.85,25.41
100,120,2292.01,3156.5,26.95
100,100,2513.66,2888.57,29.47
95,260,1987.08,3885.53,24.53
95,240,1983.83,3924.95,24.45
95,220,1982.24,3943.06,24.45
95,200,1982.34,3984.75,24.46
95,180,1994.01,3994.4,24.61
95,160,2000.79,3823.02,24.66
95,140,2068.98,3487.1,25.51
95,120,2188.04,3171.82,26.98
95,100,2399.57,2897.45,29.57
90,260,1890.09,3862.54,24.49
90,240,1908.89,3898.3,24.74
90,220,1914.5,3942.53,24.83
90,200,1916.11,3942.98,24.83
90,180,1922.6,3952.68,24.72
90,160,1921.24,3855.82,24.91
90,140,1993.88,3512.48,25.83
90,120,2098.14,3192.49,27.28
90,100,2304.55,2924.19,29.87
85,260,1811.88,3887.86,24.69
85,240,1865.42,3930.89,25.1
85,220,1824.05,3930.33,24.79
85,200,1820.98,3936.99,24.78
85,180,1821.12,3936.97,24.77
85,160,1837.15,3853.81,24.92
85,140,1890.26,3498.96,25.7
85,120,2006.97,3195.12,27.25
85,100,2189.18,2905.5,29.74
80,260,1699.0,3854.54,24.64
80,240,1710.54,3900.76,24.82
80,220,1709.61,3901.83,24.78
80,200,1705.53,3928.68,24.78
80,180,1711.6,3924.44,24.76
80,160,1709.85,3876.98,25.21
80,140,1778.37,3525.08,25.83
80,120,1957.14,3220.87,27.61
80,100,2063.35,2910.17,29.78
75,260,1613.03,3916.4,25.02
75,240,1622.57,3918.13,24.99
75,220,1620.13,3923.2,24.99
75,200,1622.73,3969.31,25.05
75,180,1685.25,3942.17,24.97
75,160,1633.02,3895.12,25.21
75,140,1750.96,3530.83,25.92
75,120,1777.42,3205.09,27.39
75,100,1946.12,2927.17,29.97
70,260,1541.26,3940.14,25.6
70,240,1538.69,3979.64,25.88
70,220,1599.96,3979.93,25.83
70,200,1545.09,3997.47,25.72
70,180,1547.05,3985.07,25.63
70,160,1552.81,3972.43,25.82
70,140,1604.84,3594.35,26.72
70,120,1683.1,3246.38,27.87
70,100,1844.25,2980.21,30.55
65,260,1490.51,3974.87,25.63
65,240,1503.11,3969.69,25.83
65,220,1500.55,3995.64,25.81
65,200,1502.45,3994.7,25.86
65,180,1499.76,4022.23,25.8
65,160,1503.32,3967.23,25.86
65,140,1557.42,3600.74,26.79
65,120,1636.54,3257.75,28.13
65,100,1780.81,2986.93,30.62
