CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,1031.58,1017.56,11.55
105,240,1110.76,1075.65,12.47
105,220,1037.99,995.97,11.66
105,200,-261118.08,977.26,11.49
105,180,1047.88,998.33,11.86
105,160,1042.71,989.55,11.69
105,140,1039.05,976.5,11.7
105,120,1054.0,986.9,11.85
105,100,1049.85,998.04,11.83
100,260,1001.0,969.21,11.69
100,240,995.99,968.21,11.63
100,220,1073.22,1053.28,12.74
100,200,1071.18,1056.2,12.56
100,180,1072.92,1044.33,12.58
100,160,1063.99,1046.99,12.48
100,140,1031.54,1010.09,12.11
100,120,1069.8,1058.75,12.69
100,100,988.78,959.81,11.59
95,260,971.95,1001.36,11.95
95,240,1007.96,1025.99,12.4
95,220,994.16,1032.92,12.28
95,200,1021.39,1041.71,12.57
95,180,1012.39,1049.48,12.62
95,160,1043.84,1085.61,13.02
95,140,1044.94,1067.85,12.83
95,120,965.58,985.68,11.86
95,100,999.38,1017.1,12.33
90,260,1038.28,1117.6,13.43
90,240,1033.7,1110.39,13.4
90,220,1008.75,1084.99,13.05
90,200,1008.0,1083.09,13.08
90,180,1026.07,1105.82,13.29
90,160,1032.4,1108.77,13.41
90,140,1009.68,1075.66,13.04
90,120,1026.37,1099.43,13.3
90,100,1020.4,1101.1,13.17
85,260,1038.9,1147.94,13.9
85,240,994.9,1133.73,13.56
85,220,1007.34,1143.15,13.72
85,200,1063.01,1179.37,14.28
85,180,1016.5,1142.81,13.84
85,160,1036.47,1182.75,14.27
85,140,1005.12,1135.72,13.69
85,120,1042.56,1182.15,14.37
85,100,1009.76,1131.21,13.72
80,260,961.0,1157.99,13.97
80,240,966.74,1167.87,14.08
80,220,967.52,1167.48,14.03
80,200,970.04,1165.15,14.07
80,180,974.91,1175.07,14.16
80,160,1000.98,1212.46,14.74
80,140,964.2,1154.19,14.01
80,120,959.48,1152.41,13.9
80,100,963.3,1162.99,13.95
75,260,964.02,1225.08,14.78
75,240,976.48,1231.25,15.05
75,220,970.23,1232.85,14.93
75,200,991.7,1258.2,15.31
75,180,982.45,1254.23,15.17
75,160,976.09,1241.02,15.06
75,140,981.4,1243.21,15.13
75,120,974.03,1234.58,15.02
75,100,986.49,1241.2,15.19
70,260,1071.69,1447.2,17.68
70,240,1041.85,1396.2,17.16
70,220,1114.0,1505.69,18.48
70,200,1045.98,1405.39,17.22
