CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,267.47,468.64,3.09
105,240,262.24,465.08,3.0
105,220,256.85,472.94,2.95
105,200,263.08,455.02,3.03
105,180,273.71,427.56,3.12
105,160,273.34,396.85,3.13
105,140,288.19,373.7,3.3
105,120,304.18,352.89,3.47
105,100,328.81,318.41,3.74
100,260,253.19,475.75,3.02
100,240,257.67,490.83,3.1
100,220,255.05,498.34,3.05
100,200,268.14,479.87,3.21
100,180,277.72,445.02,3.34
100,160,279.68,422.67,3.34
100,140,282.27,374.17,3.36
100,120,295.34,355.23,3.52
100,100,331.31,344.26,3.94
95,260,258.62,495.18,3.24
95,240,250.06,495.42,3.15
95,220,250.45,493.74,3.16
95,200,246.24,478.94,3.11
95,180,253.2,449.23,3.18
95,160,261.83,412.39,3.28
95,140,271.78,387.17,3.42
95,120,289.42,363.47,3.65
95,100,309.86,342.42,3.91
90,260,239.13,498.39,3.16
90,240,244.63,507.2,3.23
90,220,234.56,507.06,3.11
90,200,235.38,478.25,3.11
90,180,242.09,446.27,3.2
90,160,253.93,416.36,3.35
90,140,264.56,397.51,3.5
90,120,277.36,369.35,3.65
90,100,300.42,332.14,3.93
85,260,225.85,499.56,3.15
85,240,225.02,491.13,3.13
85,220,225.1,502.57,3.14
85,200,228.9,475.6,3.19
85,180,229.07,434.78,3.2
85,160,237.33,414.45,3.29
85,140,252.28,387.07,3.52
85,120,261.86,369.86,3.63
85,100,288.29,345.02,3.98
80,260,217.95,512.44,3.23
80,240,218.5,505.56,3.23
80,220,217.99,503.86,3.25
80,200,234.22,503.61,3.49
80,180,216.76,447.12,3.3
80,160,226.64,418.64,3.37
80,140,240.22,403.35,3.56
80,120,255.25,368.72,3.81
80,100,282.46,356.74,4.21
75,260,213.46,525.88,3.37
75,240,209.35,513.4,3.3
75,220,211.0,525.52,3.33
75,200,214.5,492.37,3.39
75,180,215.44,468.93,3.44
75,160,224.5,422.81,3.54
75,140,241.78,412.51,3.82
75,120,244.38,372.43,3.84
75,100,263.9,349.5,4.14
70,260,212.76,516.7,3.6
70,240,204.76,525.0,3.45
70,220,216.08,520.36,3.62
70,200,215.11,503.98,3.63
70,180,213.71,471.6,3.58
70,160,216.68,427.88,3.63
70,140,230.48,416.63,3.9
70,120,240.21,385.29,4.09
70,100,260.72,370.71,4.41
65,260,212.45,540.7,3.75
65,240,212.06,553.72,3.74
65,220,213.31,551.66,3.77
65,200,214.04,508.57,3.77
65,180,219.54,481.88,3.87
65,160,226.32,432.53,3.91
65,140,228.18,415.06,4.02
65,120,242.37,399.2,4.27
65,100,261.34,372.24,4.59
105,260,266.48,482.2,3.05
105,240,265.95,497.41,3.1
105,220,263.69,481.64,3.03
105,200,270.84,471.99,3.11
105,180,281.77,434.37,3.22
105,160,277.88,413.45,3.2
105,140,298.81,390.4,3.41
105,120,312.19,368.1,3.57
105,100,337.89,332.06,3.85
100,260,257.59,485.73,3.06
100,240,250.44,485.2,2.98
100,220,255.13,493.57,3.04
100,200,255.1,469.13,3.05
100,180,261.89,438.88,3.12
100,160,269.96,405.49,3.22
100,140,281.76,380.27,3.34
100,120,297.23,346.06,3.53
100,100,327.89,336.95,3.88
95,260,252.22,498.45,3.16
95,240,251.56,508.06,3.16
95,220,249.05,501.08,3.21
95,200,251.2,485.74,3.16
95,180,257.4,453.19,3.24
95,160,263.82,404.41,3.3
95,140,269.53,382.19,3.38
95,120,281.14,363.05,3.58
95,100,319.07,339.5,4.0
90,260,247.31,507.44,3.26
90,240,242.71,506.4,3.19
90,220,230.61,493.8,3.05
90,200,235.87,473.43,3.12
90,180,238.46,439.77,3.16
90,160,245.1,404.49,3.23
90,140,263.03,386.36,3.47
90,120,269.94,354.85,3.56
90,100,305.34,345.15,4.02
85,260,229.46,501.88,3.21
85,240,228.83,513.0,3.24
85,220,234.41,509.67,3.26
85,200,226.59,475.96,3.17
85,180,238.3,448.68,3.34
85,160,236.88,414.68,3.29
85,140,252.71,390.08,3.49
85,120,266.66,375.92,3.68
85,100,294.63,358.06,4.06
80,260,215.29,504.72,3.19
80,240,218.02,510.81,3.27
80,220,216.74,504.02,3.19
80,200,217.07,478.97,3.24
80,180,232.26,470.53,3.42
80,160,228.16,417.36,3.39
80,140,235.08,394.75,3.51
80,120,264.34,379.1,3.93
80,100,276.01,347.81,4.06
75,260,214.83,516.32,3.42
75,240,220.98,543.23,3.49
75,220,214.84,522.47,3.38
75,200,212.94,475.8,3.35
75,180,215.29,455.0,3.39
75,160,222.47,428.63,3.49
75,140,229.93,401.23,3.62
75,120,246.88,374.92,3.86
75,100,273.77,343.56,4.18
70,260,219.64,532.79,3.68
70,240,208.65,523.13,3.49
70,220,205.79,524.25,3.5
70,200,209.54,494.29,3.53
70,180,218.8,471.1,3.7
70,160,221.57,444.39,3.74
70,140,223.9,402.32,3.76
70,120,235.35,371.41,3.94
70,100,264.5,371.86,4.44
65,260,213.2,541.27,3.77
65,240,213.51,544.05,3.77
65,220,213.71,547.52,3.77
65,200,214.06,516.66,3.77
65,180,217.7,477.84,3.84
65,160,221.77,454.61,3.92
65,140,232.81,429.39,4.1
65,120,239.75,393.66,4.22
65,100,261.58,370.76,4.58
105,260,266.23,470.88,3.02
105,240,262.14,487.49,3.01
105,220,261.43,478.74,2.99
105,200,265.37,456.94,3.05
105,180,278.4,445.64,3.18
105,160,280.63,406.29,3.21
105,140,303.28,397.87,3.47
