CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,439.12,380.07,5.03
105,240,478.52,414.25,5.45
105,220,559.42,487.22,6.39
105,200,442.61,381.27,5.05
105,180,454.25,381.44,5.2
105,160,503.97,431.3,5.78
105,140,440.5,380.71,5.03
105,120,446.95,380.73,5.1
105,100,439.52,381.04,5.01
100,260,424.94,382.57,5.07
100,240,424.65,381.77,5.08
100,220,424.52,381.79,5.08
100,200,474.26,419.5,5.72
100,180,425.43,380.65,5.08
100,160,422.94,381.59,5.06
100,140,423.58,379.68,5.07
100,120,423.71,382.03,5.08
100,100,434.55,392.35,5.2
95,260,414.9,392.46,5.2
95,240,415.64,394.3,5.19
95,220,416.51,393.91,5.2
95,200,415.82,381.66,5.2
95,180,415.67,393.87,5.2
95,160,415.06,381.91,5.19
95,140,422.9,395.66,5.24
95,120,417.12,392.48,5.23
95,100,414.73,381.6,5.18
90,260,489.43,489.49,6.45
90,240,469.64,468.26,6.17
90,220,466.31,460.29,6.04
90,200,429.11,413.32,5.63
90,180,419.6,414.55,5.49
90,160,437.01,438.01,5.73
90,140,469.61,469.51,6.16
90,120,471.7,469.91,6.21
90,100,473.84,469.53,6.24
85,260,538.41,555.1,7.43
85,240,522.36,543.66,7.22
85,220,472.13,490.39,6.51
85,200,504.17,522.12,6.97
85,180,616.23,624.3,8.35
85,160,508.19,523.95,6.99
85,140,526.06,560.82,7.36
85,120,508.57,533.64,7.03
85,100,493.58,514.19,6.79
80,260,514.33,581.01,7.65
80,240,525.84,602.29,7.93
80,220,515.96,580.23,7.62
80,200,494.97,556.17,7.32
80,180,482.75,534.83,7.13
80,160,535.91,613.82,8.01
80,140,509.79,580.31,7.53
80,120,534.1,600.37,7.96
80,100,539.27,599.73,8.02
75,260,495.33,581.4,7.77
75,240,508.39,604.33,7.99
75,220,488.61,570.65,7.59
75,200,509.01,597.78,7.96
75,180,531.09,635.72,8.41
75,160,530.42,631.47,8.48
75,140,495.39,579.31,7.78
75,120,513.05,601.75,8.07
75,100,486.1,559.79,7.51
70,260,518.01,646.52,8.65
70,240,519.45,638.77,8.63
70,220,660.54,787.24,10.49
70,200,482.36,595.97,7.99
70,180,761.55,919.4,12.07
70,160,517.61,638.08,8.61
70,140,759.43,904.05,11.98
70,120,476.86,593.28,7.91
70,100,735.42,873.23,11.66
65,260,612.88,801.12,10.58
65,240,602.62,788.27,10.43
65,220,599.89,777.68,10.38
65,200,592.87,766.46,10.26
65,180,596.85,776.88,10.34
65,160,593.12,740.77,9.98
65,140,592.28,766.72,10.26
65,120,601.87,778.43,10.42
65,100,605.03,788.42,10.46
105,260,524.1,453.77,5.97
105,240,535.61,453.55,6.18
105,220,491.22,421.87,5.59
105,200,476.73,409.14,5.45
105,180,509.0,447.39,5.86
105,160,527.9,451.3,6.03
105,140,471.95,400.18,5.37
105,120,508.0,432.32,5.76
105,100,549.34,475.68,6.25
100,260,422.01,368.56,5.04
100,240,427.8,394.36,5.18
100,220,421.38,381.78,5.03
100,200,422.05,380.33,5.04
100,180,420.72,380.3,5.03
100,160,421.75,378.04,5.04
100,140,427.47,379.83,5.1
100,120,423.66,379.4,5.06
100,100,491.37,441.78,5.87
95,260,412.07,379.43,5.15
95,240,412.16,390.22,5.15
95,220,412.97,390.96,5.18
95,200,413.02,392.37,5.16
95,180,412.36,391.49,5.16
95,160,411.9,391.55,5.14
95,140,413.12,391.03,5.17
95,120,412.88,391.82,5.15
95,100,416.7,390.73,5.2
90,260,460.68,455.55,6.04
90,240,458.8,454.78,6.02
90,220,449.97,432.38,5.89
90,200,443.69,432.7,5.81
90,180,454.75,444.97,5.96
90,160,549.93,533.27,7.16
90,140,439.28,433.43,5.74
90,120,468.21,467.71,6.13
90,100,472.27,466.76,6.21
85,260,491.75,509.59,6.78
85,240,504.14,520.54,6.94
85,220,504.49,521.42,6.97
85,200,502.36,517.95,6.92
85,180,523.55,538.68,7.16
85,160,515.31,528.74,7.1
85,140,509.69,530.51,7.01
85,120,514.72,530.19,7.06
85,100,519.69,531.74,7.16
80,260,540.53,600.21,7.93
80,240,499.13,555.27,7.41
80,220,522.45,575.26,7.75
80,200,499.0,555.76,7.36
80,180,505.18,565.04,7.47
80,160,551.0,607.7,8.16
80,140,527.01,586.58,7.76
80,120,505.81,564.96,7.51
80,100,501.41,564.51,7.43
75,260,517.72,614.16,8.2
75,240,602.49,662.53,8.91
75,220,528.2,632.8,8.36
75,200,495.67,578.31,7.73
75,180,481.19,555.5,7.52
75,160,483.89,568.92,7.58
75,140,493.8,575.86,7.73
75,120,519.68,620.92,8.21
75,100,495.71,588.73,7.83
70,260,495.13,609.14,8.22
70,240,526.67,654.79,8.83
70,220,565.36,712.9,9.49
70,200,533.11,664.54,8.92
70,180,479.83,592.84,7.95
70,160,506.49,624.2,8.42
70,140,545.06,677.1,9.1
70,120,518.28,636.89,8.6
70,100,533.4,655.73,8.89
65,260,599.52,772.21,10.38
65,240,597.18,770.86,10.34
65,220,570.54,709.8,9.48
65,200,598.44,772.87,10.36
65,180,577.17,712.72,9.61
65,160,601.05,772.52,10.4
65,140,596.8,773.4,10.34
65,120,596.85,769.48,10.33
65,100,609.62,784.27,10.53
105,260,459.64,410.99,5.25
105,240,550.18,487.08,6.32
105,220,442.06,387.76,5.04
105,200,571.41,508.51,6.53
105,180,504.69,440.07,5.81
105,160,528.38,462.63,6.02
105,140,558.1,497.14,6.37
105,120,539.47,475.87,6.19
105,100,559.69,484.11,6.41
100,260,431.59,392.96,5.2
100,240,430.85,399.71,5.14
100,220,422.72,388.68,5.05
100,200,421.68,388.34,5.05
100,180,422.18,377.64,5.05
100,160,426.88,386.97,5.1
100,140,423.42,386.52,5.07
100,120,426.39,387.26,5.1
100,100,424.17,387.96,5.07
95,260,415.43,398.36,5.2
95,240,435.0,415.46,5.47
95,220,420.46,399.7,5.26
95,200,416.83,398.93,5.21
95,180,413.16,399.0,5.17
95,160,421.74,400.98,5.29
95,140,415.06,398.75,5.19
95,120,414.65,400.0,5.19
95,100,427.31,409.78,5.36
90,260,441.78,443.17,5.78
90,240,558.81,563.39,7.29
90,220,462.12,464.75,6.06
90,200,466.76,477.34,6.14
90,180,443.2,443.84,5.8
90,160,463.98,465.34,6.07
90,140,452.9,452.53,5.96
90,120,471.68,464.59,6.17
90,100,446.13,454.98,5.85
85,260,513.13,542.77,7.1
85,240,515.66,541.08,7.12
85,220,549.49,572.73,7.58
85,200,515.27,552.22,7.11
85,180,517.31,539.44,7.12
85,160,540.49,570.93,7.48
85,140,502.2,531.96,6.93
85,120,538.74,573.09,7.42
85,100,618.6,642.75,8.4
80,260,476.07,545.8,6.98
80,240,510.64,588.52,7.59
80,220,520.12,600.35,7.73
80,200,534.89,611.73,7.94
80,180,539.63,609.87,7.99
80,160,510.98,576.05,7.55
80,140,550.36,620.8,8.16
80,120,536.87,609.97,7.96
80,100,538.09,608.36,7.95
75,260,473.38,555.13,7.38
75,240,502.55,598.41,7.87
75,220,480.03,566.14,7.45
75,200,502.31,611.09,7.93
75,180,520.69,635.24,8.29
75,160,489.97,588.2,7.74
75,140,490.25,578.59,7.67
75,120,486.11,580.19,7.64
75,100,552.32,668.6,8.8
70,260,509.38,650.27,8.46
70,240,475.12,603.42,7.92
70,220,785.46,947.71,12.41
70,200,704.55,901.18,11.76
70,180,476.39,603.85,7.93
70,160,500.58,634.25,8.33
70,140,609.67,785.26,10.22
70,120,477.28,602.96,7.93
70,100,473.88,603.37,7.88
65,260,605.51,804.26,10.49
65,240,609.8,803.36,10.55
65,220,605.18,801.76,10.48
65,200,608.52,801.29,10.55
65,180,606.37,802.01,10.5
65,160,601.71,797.99,10.44
65,140,607.53,801.33,10.51
65,120,603.1,798.42,10.46
65,100,596.97,787.91,10.33
