CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,1245.19,1090.22,13.95
105,240,1231.91,1075.29,13.82
105,220,1194.12,1042.87,13.36
105,200,1188.35,1026.64,13.3
105,180,1198.86,1034.67,13.46
105,160,1208.94,1045.35,13.57
105,140,1207.88,1044.41,13.57
105,120,1200.08,1046.76,13.48
105,100,1188.0,1033.79,13.36
100,260,1189.53,1065.4,13.91
100,240,1170.54,1055.56,13.69
100,220,1174.14,1056.1,13.71
100,200,1169.18,1045.24,13.67
100,180,1172.88,1054.47,13.72
100,160,1185.77,1069.18,13.86
100,140,1178.23,1058.64,13.76
100,120,1167.18,1046.67,13.6
100,100,1219.59,1117.01,14.44
95,260,1123.45,1058.72,13.8
95,240,1138.71,1077.92,14.0
95,220,1146.13,1082.76,14.06
95,200,1139.04,1084.23,14.01
95,180,1135.33,1082.1,13.95
95,160,1131.97,1080.8,13.9
95,140,1143.57,1081.38,14.05
95,120,1151.09,1104.11,14.18
95,100,1122.3,1057.89,13.75
90,260,1205.68,1201.88,15.6
90,240,1204.36,1200.52,15.57
90,220,1154.26,1144.52,14.89
90,200,1179.07,1179.72,15.22
90,180,1215.13,1220.72,15.76
90,160,1211.52,1209.1,15.69
90,140,1219.93,1221.43,15.79
90,120,1167.09,1153.28,15.07
90,100,1172.88,1180.17,15.17
85,260,1200.28,1263.9,16.35
85,240,1297.8,1346.37,17.5
85,220,1177.4,1232.27,15.99
85,200,1178.09,1241.54,16.01
85,180,1184.8,1240.9,16.08
85,160,1188.22,1244.34,16.16
85,140,1215.14,1264.8,16.53
85,120,1193.62,1256.99,16.28
85,100,1183.71,1244.99,16.08
80,260,1158.77,1290.88,16.75
80,240,1174.81,1313.66,16.98
80,220,1147.4,1279.84,16.59
80,200,1168.04,1297.76,16.92
80,180,1152.75,1292.03,16.67
80,160,1184.59,1342.39,17.39
80,140,1160.79,1303.41,16.79
80,120,1147.62,1279.37,16.57
80,100,1151.27,1275.38,16.63
75,260,1172.78,1334.74,17.51
75,240,1198.25,1417.59,18.42
75,220,1189.04,1402.08,18.22
75,200,1209.3,1424.26,18.57
75,180,1198.76,1413.44,18.4
75,160,1241.09,1502.1,19.42
75,140,1194.26,1421.53,18.33
75,120,1228.19,1460.27,18.95
75,100,1194.32,1417.67,18.37
70,260,1422.63,1780.48,23.03
70,240,1291.28,1641.29,21.27
70,220,1365.52,1747.44,22.62
70,200,1380.54,1762.57,22.9
70,180,1451.59,1816.83,23.58
70,160,1396.41,1784.04,23.19
70,140,1310.79,1659.16,21.63
70,120,1386.13,1717.98,22.3
70,100,1345.86,1718.83,22.29
65,260,1597.78,2127.67,27.46
65,240,1594.59,2115.37,27.41
65,220,1598.14,2123.35,27.46
65,200,1598.54,2122.26,27.47
65,180,1587.34,2108.22,27.29
65,160,1361.3,1754.23,22.8
65,140,1586.22,2106.96,27.28
65,120,1588.3,2119.93,27.32
65,100,1381.29,1784.73,23.15
105,260,1190.48,1040.03,13.32
105,240,1186.89,1034.03,13.27
105,220,1184.22,1028.24,13.26
105,200,1186.92,1026.93,13.29
105,180,1225.14,1065.03,13.81
105,160,1184.61,1031.18,13.27
105,140,1186.5,1027.64,13.31
105,120,1205.49,1049.14,13.59
105,100,1187.36,1024.7,13.31
100,260,1170.01,1050.34,13.63
100,240,1157.88,1045.99,13.49
100,220,1159.74,1035.06,13.5
