CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
75,220,394.47,453.64,6.15
75,200,386.55,425.48,5.84
75,180,396.84,454.48,6.22
75,160,396.93,454.68,6.24
75,140,382.83,423.69,5.78
75,120,388.39,444.2,6.07
75,100,391.11,454.37,6.12
70,260,408.95,499.01,6.82
70,240,410.25,499.09,6.84
70,220,409.9,499.23,6.84
70,200,420.78,519.88,7.03
70,180,446.46,530.62,7.32
70,160,427.4,529.98,7.2
70,140,407.44,498.71,6.79
70,120,410.75,497.97,6.85
70,100,455.71,554.23,7.63
65,260,502.66,637.85,8.73
65,240,501.15,638.11,8.72
65,220,527.43,685.09,9.17
65,200,501.14,642.59,8.71
65,180,508.61,651.01,8.84
65,160,510.78,650.65,8.86
65,140,511.3,652.31,8.88
65,120,465.13,573.05,7.85
65,100,506.76,650.66,8.82
105,260,409.29,340.31,4.62
105,240,402.82,329.27,4.55
105,220,407.69,341.02,4.6
105,200,401.87,330.03,4.54
105,180,403.56,341.11,4.56
105,160,403.65,342.13,4.57
105,140,407.08,340.66,4.6
105,120,407.91,340.79,4.61
105,100,403.43,342.23,4.56
100,260,394.54,341.62,4.68
100,240,391.25,329.49,4.62
100,220,393.42,330.87,4.64
100,200,396.14,341.63,4.71
100,180,390.28,330.87,4.62
100,160,402.68,341.88,4.76
100,140,391.46,341.86,4.63
100,120,388.59,341.92,4.6
100,100,389.27,341.6,4.61
95,260,390.61,368.3,4.95
95,240,375.83,341.14,4.68
95,220,386.82,343.19,4.75
95,200,381.81,341.29,4.75
95,180,373.45,330.34,4.63
95,160,375.31,341.48,4.66
95,140,373.36,342.0,4.65
95,120,374.12,331.61,4.65
95,100,371.76,332.02,4.62
90,260,368.06,353.75,4.83
90,240,383.26,365.31,5.03
90,220,368.58,353.1,4.83
90,200,370.94,353.46,4.85
90,180,370.95,353.16,4.86
90,160,481.58,452.6,6.23
90,140,365.6,353.04,4.78
90,120,382.16,362.06,5.0
90,100,375.79,364.21,4.93
85,260,377.17,386.03,5.22
85,240,417.72,421.05,5.65
85,220,388.34,398.07,5.39
85,200,394.74,395.41,5.46
85,180,400.9,406.02,5.55
85,160,396.57,406.04,5.5
85,140,423.07,428.48,5.81
85,120,400.52,406.03,5.59
85,100,389.44,396.89,5.4
80,260,389.77,428.83,5.76
80,240,392.24,429.14,5.79
80,220,384.2,418.52,5.66
80,200,386.43,388.59,5.47
80,180,418.42,448.53,6.14
80,160,402.05,439.55,5.89
80,140,394.67,430.22,5.8
80,120,391.25,428.01,5.76
80,100,392.44,429.64,5.79
75,260,391.92,441.08,6.11
75,240,407.43,463.62,6.34
75,220,410.22,467.92,6.52
75,200,393.27,452.07,6.16
75,180,383.33,420.87,5.72
75,160,412.38,473.3,6.47
75,140,404.73,462.17,6.33
75,120,404.71,462.66,6.34
75,100,394.82,451.9,6.18
70,260,424.57,523.61,7.16
70,240,421.99,519.03,7.03
70,220,415.17,497.91,6.92
70,200,423.17,509.27,7.06
70,180,417.48,507.69,6.96
70,160,478.33,572.85,7.91
70,140,453.87,535.47,7.41
70,120,476.9,580.6,7.95
70,100,453.35,533.97,7.35
65,260,530.27,678.78,9.32
65,240,526.47,671.24,9.12
65,220,520.37,659.97,9.02
65,200,516.1,661.74,8.96
65,180,524.16,674.09,9.08
65,160,494.56,627.59,8.59
65,140,537.74,691.29,9.34
65,120,506.44,647.0,8.8
65,100,478.67,579.79,8.02
