CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,888.41,918.83,10.01
105,240,878.88,921.27,9.91
105,220,877.02,911.05,9.89
105,200,874.09,913.79,9.86
105,180,872.3,915.26,9.85
105,160,873.05,916.95,9.85
105,140,872.74,916.6,9.85
105,120,877.17,912.65,10.0
105,100,872.22,916.63,9.86
100,260,830.9,916.69,9.83
100,240,828.92,923.41,9.93
100,220,832.2,919.18,9.86
100,200,834.18,905.85,9.83
100,180,835.05,924.85,9.97
100,160,833.11,904.72,9.89
100,140,842.13,930.46,9.95
100,120,840.7,919.65,9.89
100,100,829.46,919.41,9.85
95,260,800.22,920.11,9.91
95,240,800.12,921.18,9.89
95,220,795.72,920.42,9.87
95,200,796.05,920.39,9.88
95,180,796.49,908.71,9.87
95,160,795.46,919.54,9.87
95,140,796.75,909.87,9.9
95,120,794.15,920.12,9.84
95,100,797.32,927.01,10.02
90,260,777.01,930.42,10.12
90,240,782.55,940.5,10.2
90,220,780.08,929.11,10.16
90,200,784.01,943.11,10.22
90,180,776.11,941.53,10.12
90,160,777.94,939.57,10.13
90,140,787.42,954.78,10.27
90,120,778.57,930.54,10.16
90,100,777.88,928.8,10.13
85,260,756.42,954.98,10.3
85,240,739.57,930.4,10.17
85,220,742.95,942.95,10.18
85,200,745.81,944.32,10.24
85,180,747.48,942.66,10.23
85,160,738.28,931.48,10.09
85,140,745.72,956.8,10.33
85,120,746.69,942.67,10.21
85,100,734.75,932.43,10.09
80,260,692.23,935.96,10.11
80,240,691.84,934.2,10.09
80,220,699.92,944.36,10.27
80,200,695.5,945.32,10.21
80,180,694.44,935.79,10.18
80,160,693.55,933.18,10.17
80,140,697.01,931.43,10.17
80,120,694.77,932.09,10.14
80,100,693.44,920.23,10.1
75,260,662.66,931.07,10.27
75,240,670.78,955.77,10.46
75,220,673.05,958.27,10.54
75,200,675.07,967.12,10.59
75,180,664.93,943.1,10.3
75,160,675.01,967.13,10.56
75,140,665.74,947.15,10.32
75,120,667.57,944.35,10.41
75,100,666.98,949.63,10.33
70,260,661.59,993.93,10.99
70,240,647.76,971.66,10.77
70,220,683.86,1003.17,11.19
70,200,671.03,1014.19,11.24
70,180,685.8,1003.22,11.18
70,160,659.85,992.4,10.99
70,140,671.29,1014.16,11.27
70,120,657.0,998.39,11.11
70,100,665.71,1004.67,11.12
