Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000124283,665.531,451.695,1117.23
0.0997983,419.744,265.014,684.758
0.199535,552.464,326.749,879.213
0.299229,548.747,223.536,772.283
0.398944,444.15,280.032,724.181
0.498546,372.783,249.562,622.346
0.599238,157.978,89.577,247.555
0.69911,391.544,386.692,778.237
0.798781,417.631,291.195,708.826
0.901439,238.067,162.791,400.857
1.00017,278.909,163.859,442.768
1.09985,101.731,63.9488,165.68
1.20056,103.315,78.0358,181.351
1.29982,723.796,688.914,1412.71
1.40015,5036.93,4532.29,9569.23
1.5004,4874.75,4573.23,9447.98
1.60103,4840.93,4566.15,9407.08
1.70165,4799.44,4576.03,9375.47
1.8013,4984.07,4619.82,9603.89
1.90206,4664.3,5042.45,9706.75
2.00183,4724.78,4716.29,9441.06
2.10262,4804.14,4610.58,9414.72
2.20232,4800.63,4610.7,9411.33
2.30306,4792.32,4612.95,9405.27
2.40278,4786.69,4603.42,9390.11
2.50351,4832.89,4396.18,9229.08
2.60322,5243.49,3048.44,8291.93
2.70396,5240.15,3131.53,8371.68
2.8037,5218.38,3113.77,8332.15
2.90441,5279.13,3136.86,8416
3.00412,5190.36,3072.06,8262.42
3.10382,5252.75,3115.33,8368.08
3.20352,5285.84,3152.43,8438.27
3.30325,5193.98,3052.83,8246.81
3.40298,5218.72,3106.86,8325.59
3.50268,5151.79,3073.33,8225.12
3.60341,5276.59,3104.45,8381.04
3.70313,5170.41,3072.48,8242.89
3.80375,5217.12,3118.48,8335.61
3.90347,5222.76,3095.01,8317.77
4.00426,5255.53,3115.9,8371.43
4.10409,5232.55,3104.04,8336.59
4.20386,5261.69,3134.79,8396.48
4.30361,5183.99,3041.86,8225.85
4.40332,5223.7,3093.24,8316.94
4.50304,5159.9,3060.35,8220.25
4.60279,5139.7,3038.47,8178.17
4.70921,14042.8,14603.6,28646.4
4.81328,14287.4,14775.7,29063.2
4.90523,14350.7,14903.4,29254.1
5.00925,14015.7,14653.3,28668.9
5.10925,14127.6,14560.5,28688.1
5.20936,14033.2,14462.6,28495.8
5.30299,4715.04,4725.36,9440.4
5.40268,688.656,674.521,1363.18
5.50237,924.694,872.833,1797.53
5.60307,1593.45,1521.59,3115.04
5.70284,576.094,482.171,1058.27
5.80355,141.141,89.2461,230.387
5.90328,1484.18,1439.18,2923.36
6.00401,1613.25,1698.92,3312.17
6.10373,1690.35,1786.92,3477.27
6.20443,1913.1,2012.98,3926.07
6.30416,2188.77,1685.53,3874.29
6.40487,1719.74,1634.31,3354.05
6.50458,1693.27,1832.34,3525.61
