Time, sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
2024-09-18 21:16:43,300.611,242.13,542.741
2024-09-18 21:16:43,346.158,299.177,645.335
2024-09-18 21:16:43,269.612,216.05,485.662
2024-09-18 21:16:43,268.911,216.813,485.725
2024-09-18 21:16:43,297.284,242.355,539.639
2024-09-18 21:16:43,314.607,264.135,578.743
2024-09-18 21:16:43,270.798,219.616,490.414
2024-09-18 21:16:43,291.062,237.605,528.667
2024-09-18 21:16:43,276.683,222.338,499.022
2024-09-18 21:16:44,268.27,214.825,483.095
2024-09-18 21:16:44,290.026,235.076,525.102
2024-09-18 21:16:44,268.291,216.361,484.652
2024-09-18 21:16:44,284.316,225.288,509.604
2024-09-18 21:16:44,289.025,236.764,525.79
2024-09-18 21:16:44,327.003,278,605.003
2024-09-18 21:16:44,272.016,221.845,493.861
2024-09-18 21:16:44,304.1,242.411,546.511
2024-09-18 21:16:44,274.663,222.877,497.54
2024-09-18 21:16:44,276.908,225.057,501.964
2024-09-18 21:16:45,290.537,238.361,528.898
2024-09-18 21:16:45,280.848,228.647,509.495
2024-09-18 21:16:45,268.606,217.028,485.634
2024-09-18 21:16:45,278.259,225.751,504.01
2024-09-18 21:16:45,323.504,272.653,596.157
2024-09-18 21:16:45,301.157,244.507,545.665
2024-09-18 21:16:45,269.403,217.557,486.96
2024-09-18 21:16:45,293.276,238.136,531.412
2024-09-18 21:16:45,285.601,222.944,508.545
2024-09-18 21:16:46,272.751,219.134,491.886
2024-09-18 21:16:46,291.386,238.389,529.775
2024-09-18 21:16:46,269.43,217.417,486.846
2024-09-18 21:16:46,267.513,215.232,482.745
2024-09-18 21:16:46,288.917,234.889,523.806
2024-09-18 21:16:46,320.574,271.071,591.646
2024-09-18 21:16:46,270.637,218.407,489.044
2024-09-18 21:16:46,287.62,232.753,520.374
2024-09-18 21:16:46,273.431,219.585,493.017
2024-09-18 21:16:46,269.819,218.281,488.1
2024-09-18 21:16:47,287.655,234.359,522.014
2024-09-18 21:16:47,278.362,226.584,504.946
2024-09-18 21:16:47,277.259,224.271,501.53
2024-09-18 21:16:47,313.329,249.051,562.38
2024-09-18 21:16:47,331.699,278.467,610.166
2024-09-18 21:16:47,282.353,231.124,513.478
2024-09-18 21:16:47,305.166,236.414,541.58
2024-09-18 21:16:47,327.246,262.819,590.065
2024-09-18 21:16:47,280.937,229.19,510.127
2024-09-18 21:16:48,268.656,216.772,485.428
2024-09-18 21:16:48,330.577,271.021,601.598
2024-09-18 21:16:48,269.24,217.942,487.182
2024-09-18 21:16:48,269.94,216.957,486.898
2024-09-18 21:16:48,287.754,234.219,521.973
2024-09-18 21:16:48,331.203,276.991,608.194
2024-09-18 21:16:48,271.176,219.193,490.369
2024-09-18 21:16:48,267.19,215.104,482.294
2024-09-18 21:16:48,302.608,247.132,549.74
2024-09-18 21:16:48,276.092,220.977,497.069
2024-09-18 21:16:49,268.673,215.766,484.439
2024-09-18 21:16:49,307.485,247.77,555.255
2024-09-18 21:16:49,276.582,224.844,501.427
2024-09-18 21:16:49,267.708,215.654,483.363
2024-09-18 21:16:49,314.77,251.567,566.337
2024-09-18 21:16:49,346.832,288.783,635.615
2024-09-18 21:16:49,272.853,220.16,493.013
2024-09-18 21:16:49,270.979,217.773,488.753
2024-09-18 21:16:49,310.493,257.711,568.203
2024-09-18 21:16:49,269.228,217.475,486.703
2024-09-18 21:16:50,267.037,215.362,482.399
2024-09-18 21:16:50,305.541,247.076,552.617
2024-09-18 21:16:50,273.73,221.66,495.389
2024-09-18 21:16:50,267.322,214.788,482.109
2024-09-18 21:16:50,281.37,229.182,510.552
2024-09-18 21:16:50,332.613,276.961,609.574
2024-09-18 21:16:50,270.598,218.753,489.352
2024-09-18 21:16:50,277.145,220.461,497.606
2024-09-18 21:16:50,301.726,242.999,544.725
2024-09-18 21:16:50,282.129,226.544,508.673
2024-09-18 21:16:51,270.465,218.565,489.03
2024-09-18 21:16:51,306.397,249.36,555.757
2024-09-18 21:16:51,288.966,226.094,515.059
2024-09-18 21:16:51,271.057,220.119,491.177
2024-09-18 21:16:51,297.243,243.688,540.93
2024-09-18 21:16:51,318.805,267.212,586.017
2024-09-18 21:16:51,268.351,216.642,484.993
2024-09-18 21:16:51,287.422,232.639,520.061
2024-09-18 21:16:51,274.312,222.606,496.918
2024-09-18 21:16:52,269.275,216.389,485.664
2024-09-18 21:16:52,290.163,234.191,524.354
2024-09-18 21:16:52,278.842,224.451,503.293
2024-09-18 21:16:52,263.695,212.179,475.874
2024-09-18 21:16:52,283.629,231.247,514.876
2024-09-18 21:16:52,342.906,291.622,634.528
2024-09-18 21:16:52,269.662,217.678,487.34
2024-09-18 21:16:52,267.214,215.013,482.227
2024-09-18 21:16:52,296.761,240.511,537.272
2024-09-18 21:16:52,270.016,217.516,487.532
2024-09-18 21:16:53,265.179,212.785,477.964
2024-09-18 21:16:53,286.22,232.15,518.37
2024-09-18 21:16:53,310.974,238.778,549.752
2024-09-18 21:16:53,267.768,216.414,484.182
2024-09-18 21:16:53,293.106,240.149,533.256
2024-09-18 21:16:53,310.684,260.862,571.546
2024-09-18 21:16:53,269.483,217.116,486.599
2024-09-18 21:16:53,291.571,237.397,528.968
2024-09-18 21:16:53,277.652,225.419,503.071
2024-09-18 21:16:54,270.931,218.689,489.62
2024-09-18 21:16:54,286.976,232.397,519.373
2024-09-18 21:16:54,279.469,226.252,505.721
2024-09-18 21:16:54,271.188,218.897,490.085
2024-09-18 21:16:54,279.849,226.422,506.271
2024-09-18 21:16:54,344.808,287.924,632.731
2024-09-18 21:16:54,264.984,213.288,478.273
2024-09-18 21:16:54,270.62,218.129,488.748
2024-09-18 21:16:54,297.864,241.867,539.731
2024-09-18 21:16:54,275.258,222.355,497.613
2024-09-18 21:16:55,274.362,221.967,496.329
2024-09-18 21:16:55,285.496,232.708,518.204
2024-09-18 21:16:55,272.412,218.572,490.984
2024-09-18 21:16:55,270.059,217.228,487.288
2024-09-18 21:16:55,301.964,250.854,552.818
2024-09-18 21:16:55,310.649,263.771,574.42
2024-09-18 21:16:55,268.124,215.981,484.104
2024-09-18 21:16:55,296.031,235.098,531.129
2024-09-18 21:16:55,280.054,225.104,505.158
2024-09-18 21:16:56,268.612,215.973,484.585
2024-09-18 21:16:56,287.53,234.009,521.539
2024-09-18 21:16:56,272.935,220.32,493.254
2024-09-18 21:16:56,269.17,216.898,486.068
2024-09-18 21:16:56,276.65,222.927,499.578
2024-09-18 21:16:56,321.198,270.427,591.625
2024-09-18 21:16:56,390.027,243.849,633.877
2024-09-18 21:16:56,275.875,223.463,499.338
2024-09-18 21:16:56,289.359,235.279,524.638
2024-09-18 21:16:56,273.993,219.846,493.839
2024-09-18 21:16:57,268.42,215.729,484.149
2024-09-18 21:16:57,300.632,237.807,538.439
2024-09-18 21:16:57,276.604,223.123,499.727
2024-09-18 21:16:57,283.58,232.721,516.301
2024-09-18 21:16:57,300.796,248.291,549.087
2024-09-18 21:16:57,294.501,244.183,538.684
2024-09-18 21:16:57,269.836,218.233,488.068
2024-09-18 21:16:57,304.273,240.374,544.647
2024-09-18 21:16:57,282.552,227.747,510.299
2024-09-18 21:16:58,270.655,217.323,487.978
2024-09-18 21:16:58,289.591,234.69,524.281
2024-09-18 21:16:58,269.649,217.722,487.371
2024-09-18 21:16:58,271.826,219.467,491.293
2024-09-18 21:16:58,283.05,228.107,511.157
2024-09-18 21:16:58,308.67,256.394,565.063
2024-09-18 21:16:58,268.762,216.362,485.124
2024-09-18 21:16:58,285.909,234.875,520.784
2024-09-18 21:16:58,321.02,250.966,571.985
2024-09-18 21:16:59,271.801,220.345,492.146
2024-09-18 21:16:59,273.674,221.306,494.98
2024-09-18 21:16:59,301.867,246.544,548.411
2024-09-18 21:16:59,303.345,236.391,539.736
2024-09-18 21:16:59,271.101,218.314,489.414
2024-09-18 21:16:59,364.831,314.044,678.875
2024-09-18 21:16:59,256.257,206.718,462.975
2024-09-18 21:16:59,296.204,227.596,523.8
2024-09-18 21:16:59,288.99,233.799,522.79
2024-09-18 21:16:59,276.393,225.215,501.608
2024-09-18 21:17:00,269.81,216.868,486.678
2024-09-18 21:17:00,287.782,234.687,522.469
2024-09-18 21:17:00,270.009,217.66,487.668
2024-09-18 21:17:00,269.313,217.391,486.703
2024-09-18 21:17:00,286.607,230.229,516.836
2024-09-18 21:17:00,314.327,261.972,576.3
2024-09-18 21:17:00,265.496,213.149,478.645
2024-09-18 21:17:00,274.794,222.278,497.072
2024-09-18 21:17:00,284.6,230.042,514.642
2024-09-18 21:17:01,268.896,216.678,485.574
2024-09-18 21:17:01,272.403,217.365,489.768
2024-09-18 21:17:01,286.687,231.54,518.227
2024-09-18 21:17:01,269.143,217.311,486.454
2024-09-18 21:17:01,272.084,219.604,491.688
2024-09-18 21:17:01,354.293,303.674,657.967
2024-09-18 21:17:01,261.269,211.593,472.861
2024-09-18 21:17:01,327.676,252.765,580.441
2024-09-18 21:17:01,300.525,249.485,550.01
2024-09-18 21:17:01,289.397,228.877,518.274
2024-09-18 21:17:02,268.926,216.958,485.884
2024-09-18 21:17:02,295.476,238.529,534.005
2024-09-18 21:17:02,266.418,213.792,480.21
2024-09-18 21:17:02,265.957,214.083,480.04
2024-09-18 21:17:02,286.035,231.993,518.028
2024-09-18 21:17:02,315.034,261.953,576.987
2024-09-18 21:17:02,269.75,217.929,487.678
2024-09-18 21:17:02,284.098,230.204,514.302
2024-09-18 21:17:02,279.731,226.127,505.859
2024-09-18 21:17:03,270.853,217.658,488.511
2024-09-18 21:17:03,291.67,239.233,530.903
2024-09-18 21:17:03,276.14,224.161,500.301
2024-09-18 21:17:03,267.964,215.426,483.39
2024-09-18 21:17:03,277.457,224.48,501.937
2024-09-18 21:17:03,321.948,270.952,592.9
2024-09-18 21:17:03,269.054,216.456,485.51
2024-09-18 21:17:03,271.931,220.356,492.287
2024-09-18 21:17:03,293.288,239.305,532.594
2024-09-18 21:17:04,265.467,212.866,478.334
2024-09-18 21:17:04,267.019,214.901,481.919
2024-09-18 21:17:04,289.248,234.281,523.529
2024-09-18 21:17:04,270.86,217.731,488.591
2024-09-18 21:17:04,298.878,232.195,531.073
2024-09-18 21:17:04,305.081,256.241,561.322
2024-09-18 21:17:04,302.477,250.522,552.999
2024-09-18 21:17:04,272.512,219.545,492.057
2024-09-18 21:17:04,322.866,253.552,576.418
2024-09-18 21:17:04,280.089,226.803,506.891
2024-09-18 21:17:05,269.099,217.261,486.36
2024-09-18 21:17:05,294.09,236.964,531.054
2024-09-18 21:17:05,276.153,223.054,499.208
2024-09-18 21:17:05,266.145,213.657,479.801
2024-09-18 21:17:05,300.224,246.022,546.246
2024-09-18 21:17:05,303.87,251.315,555.185
2024-09-18 21:17:05,266.928,214.522,481.45
2024-09-18 21:17:05,275.553,221.479,497.032
2024-09-18 21:17:05,286.528,231.593,518.121
2024-09-18 21:17:06,269.749,216.89,486.639
2024-09-18 21:17:06,272.714,220.154,492.868
2024-09-18 21:17:06,296.66,240.252,536.913
2024-09-18 21:17:06,269.363,216.99,486.353
2024-09-18 21:17:06,265.007,212.584,477.591
2024-09-18 21:17:06,305.794,252.122,557.916
2024-09-18 21:17:06,297.685,245.491,543.176
2024-09-18 21:17:06,268.321,216.272,484.594
2024-09-18 21:17:06,308.274,247.562,555.836
2024-09-18 21:17:06,274.965,222.21,497.175
2024-09-18 21:17:07,272.681,219.634,492.315
2024-09-18 21:17:07,304.082,239.979,544.061
2024-09-18 21:17:07,280.752,225.983,506.735
2024-09-18 21:17:07,270.67,218.646,489.317
2024-09-18 21:17:07,293.368,238.858,532.226
2024-09-18 21:17:07,315.595,266.092,581.687
2024-09-18 21:17:07,271.958,218.889,490.847
2024-09-18 21:17:07,278.114,223.879,501.993
2024-09-18 21:17:07,289.144,235.054,524.198
2024-09-18 21:17:08,268.039,216.934,484.973
2024-09-18 21:17:08,272.036,219.577,491.613
2024-09-18 21:17:08,287.225,231.805,519.03
2024-09-18 21:17:08,268.839,216.421,485.259
2024-09-18 21:17:08,264.887,212.426,477.313
2024-09-18 21:17:08,344.243,297.247,641.49
2024-09-18 21:17:08,264.836,213.481,478.318
2024-09-18 21:17:08,268.04,216.059,484.099
2024-09-18 21:17:08,291.196,233.801,524.997
2024-09-18 21:17:09,269.33,217.47,486.8
2024-09-18 21:17:09,265.876,213.763,479.639
2024-09-18 21:17:09,217.889,143.953,361.843
2024-09-18 21:17:09,253.726,150.877,404.603
