Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
9.1352e-05,1138.95,885.744,2024.69
0.100929,928.728,513.581,1442.31
0.200491,592.287,345.697,937.983
0.301032,381.834,233.996,615.829
0.40184,420.059,323.749,743.808
0.501648,227.566,173.154,400.72
0.601393,269.395,209.698,479.094
0.701153,406.54,282.205,688.744
0.800841,384.414,345.959,730.373
0.900677,306.003,267.174,573.177
1.00036,740.212,401.845,1142.06
1.10014,393.579,253.372,646.951
1.19992,322.757,231.192,553.949
1.29968,252.98,192.243,445.223
1.39948,1042.73,461.073,1503.8
1.50004,508.125,386.327,894.452
1.59959,257.694,179.871,437.565
1.69946,177.261,111.062,288.323
1.79936,215.094,132.935,348.029
1.89914,695.539,509.557,1205.1
1.99891,1098.47,902.429,2000.9
2.09977,546.467,419.035,965.503
2.19963,775.252,544.639,1319.89
2.29933,1930.34,1488.91,3419.24
2.39917,1555.76,1276.21,2831.97
2.49911,1595.57,1677,3272.57
2.59897,1452.19,1273.45,2725.63
2.69924,1491.45,1254,2745.45
2.79919,778.891,625.484,1404.37
2.89901,263.729,177.148,440.877
2.99991,137.302,109.783,247.085
3.09972,54.5434,47.7843,102.328
3.19951,119.509,96.8507,216.36
3.29935,960.999,405.785,1366.78
3.39944,4517.3,3294.61,7811.91
3.49931,233.454,219.964,453.418
3.59914,251.67,228.565,480.235
3.69892,124.296,113.139,237.435
3.79964,152.556,144.684,297.24
3.89941,230.306,164.486,394.792
4.00015,89.3389,77.2243,166.563
4.1,112.082,80.9888,193.071
4.20078,72.0013,61.6262,133.628
4.30053,117.797,92.7456,210.543
4.40131,275.209,183.64,458.849
4.50107,68.2298,59.4074,127.637
4.60084,88.8559,72.1603,161.016
4.70059,95.3043,76.5101,171.814
4.80037,1083.91,439.986,1523.9
4.90019,684.81,197.238,882.048
4.99999,83.9546,53.8291,137.784
5.10076,159.761,89.767,249.528
5.20051,115.189,72.7968,187.986
5.30126,74.3718,53.511,127.883
5.40099,147.128,113.211,260.339
5.50171,94.4755,72.3469,166.822
5.60155,79.0848,62.6598,141.745
5.70234,87.431,59.7818,147.213
5.80208,129.996,108.234,238.229
5.90286,72.6918,57.8662,130.558
6.00259,73.3062,60.1805,133.487
6.10237,54.1582,43.7999,97.9581
6.20218,93.6787,70.208,163.887
6.30199,72.4186,60.793,133.212
6.40272,72.592,60.2195,132.812
