CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,505.64,769.43,8.84
65,120,515.11,856.72,8.63
65,140,469.55,870.61,8.23
65,160,381.67,639.32,6.41
65,180,463.19,900.41,8.19
65,200,457.66,857.89,8.03
65,220,450.88,868.61,7.99
65,240,428.66,825.72,7.58
65,260,455.77,860.41,8.03
70,100,635.96,964.5,10.72
70,120,586.19,1004.6,9.8
70,140,530.7,1021.79,8.92
70,160,439.98,816.83,7.38
70,180,563.37,1118.26,9.6
70,200,439.28,709.64,6.93
70,220,512.43,981.75,8.68
70,240,423.49,767.29,7.1
70,260,534.48,1063.66,8.95
75,100,705.65,1023.08,11.12
75,120,688.73,1149.24,10.77
75,140,597.8,1076.32,9.45
75,160,608.77,1168.04,9.6
75,180,533.26,975.97,8.49
75,200,554.01,1008.81,8.75
75,220,595.77,1158.13,9.37
75,240,612.42,1177.79,9.68
75,260,625.11,1236.89,9.84
80,100,611.23,824.42,9.07
80,120,607.49,963.15,8.89
80,140,502.33,844.64,7.39
80,160,400.89,646.94,5.95
80,180,501.02,859.63,7.44
80,200,435.42,747.12,6.47
80,220,666.43,1265.24,9.87
80,240,660.2,1236.5,9.72
80,260,659.66,1245.28,9.73
85,100,675.57,883.34,9.43
85,120,587.49,877.05,8.22
85,140,704.41,1194.38,9.79
85,160,675.2,1194.98,9.39
85,180,682.52,1227.32,9.49
85,200,669.47,1221.0,9.36
85,220,661.32,1203.05,9.19
85,240,697.29,1277.57,9.74
85,260,706.52,1257.74,9.8
90,100,813.49,1008.77,10.76
90,120,512.82,713.73,6.82
90,140,694.25,1120.67,9.12
90,160,723.72,1245.23,9.56
90,180,727.77,1274.24,9.63
90,200,682.05,1166.8,9.02
90,220,730.59,1281.06,9.61
90,240,696.89,1257.76,9.35
90,260,535.38,887.76,7.1
95,100,752.79,895.68,9.42
95,120,606.83,818.26,7.62
95,140,598.24,912.49,7.53
95,160,542.44,859.73,6.83
95,180,777.06,1301.51,9.71
95,200,732.96,1245.62,9.17
95,220,710.92,1172.29,8.97
95,240,587.08,942.37,7.37
95,260,657.15,1067.69,8.21
110,100,956.18,1008.63,10.56
110,120,881.39,1091.49,9.69
110,140,852.79,1209.8,9.41
110,160,636.06,921.07,7.05
110,180,431.86,575.01,4.82
110,200,652.15,944.91,7.25
110,220,835.66,1280.42,9.26
110,240,709.37,1037.18,7.82
110,260,808.68,1233.04,8.96
120,100,996.18,1028.41,10.82
120,120,894.43,1087.04,9.74
120,140,716.01,962.36,7.77
120,160,871.2,1307.56,9.49
120,180,630.38,895.98,6.87
120,200,841.43,1283.11,9.26
120,220,845.08,1283.41,9.2
120,240,600.91,856.86,6.58
120,260,750.73,1105.24,8.17
65,100,507.24,784.35,8.93
65,120,554.56,971.96,9.77
65,140,472.68,894.68,8.36
65,160,378.35,641.93,6.38
65,180,494.67,972.94,8.74
65,200,500.4,970.21,8.86
65,220,427.64,812.1,7.59
65,240,419.21,778.45,7.44
65,260,507.07,998.94,8.98
70,100,503.82,680.97,8.04
70,120,607.41,1046.94,10.29
70,140,559.95,1035.16,9.41
70,160,560.65,1129.25,9.43
70,180,369.39,647.18,6.19
70,200,364.26,627.47,6.15
70,220,481.26,938.76,8.06
70,240,582.39,1159.91,9.83
70,260,381.75,650.29,6.46
75,100,479.58,673.06,7.52
75,120,677.33,1130.09,10.74
75,140,423.92,702.73,6.62
75,160,426.75,738.69,6.72
75,180,544.53,982.18,8.53
75,200,525.72,962.9,8.19
75,220,608.98,1164.5,9.6
75,240,584.45,1113.16,9.11
75,260,527.99,970.0,8.39
80,100,493.89,647.11,7.36
80,120,467.65,700.21,6.96
80,140,561.46,942.16,8.33
80,160,442.08,746.11,6.55
80,180,660.22,1227.68,9.73
80,200,654.31,1248.13,9.64
80,220,569.82,990.32,8.42
80,240,495.59,883.36,7.35
80,260,554.6,1015.63,8.18
85,100,786.59,1035.0,11.02
85,120,559.18,831.92,7.84
85,140,704.47,1205.83,9.86
85,160,704.61,1269.28,9.81
85,180,701.59,1269.49,9.85
85,200,689.36,1237.9,9.65
85,220,585.65,1033.72,8.22
85,240,566.01,999.06,7.95
85,260,692.15,1253.6,9.61
90,100,755.69,950.42,9.98
90,120,750.28,1063.2,9.89
90,140,717.84,1169.63,9.5
90,160,569.1,948.17,7.57
90,180,728.94,1243.83,9.62
90,200,730.4,1267.11,9.65
90,220,628.03,1068.29,8.34
90,240,730.32,1261.05,9.66
90,260,767.32,1355.32,10.24
95,100,629.85,743.78,7.92
95,120,621.1,847.46,7.86
95,140,647.01,978.23,8.1
95,160,787.34,1328.34,9.9
95,180,578.92,957.79,7.3
95,200,598.85,934.62,7.57
95,220,714.74,1176.09,8.98
95,240,720.53,1223.05,9.08
95,260,724.88,1230.72,9.1
110,100,784.75,802.57,8.63
110,120,636.27,749.71,7.0
110,140,843.96,1192.13,9.3
110,160,424.76,550.94,4.71
110,180,865.52,1320.65,9.54
110,200,872.97,1326.72,9.57
110,220,871.92,1342.16,9.6
110,240,849.87,1310.32,9.44
110,260,618.53,889.56,6.78
120,100,977.58,1017.54,10.66
120,120,895.34,1098.2,9.77
120,140,872.99,1227.51,9.55
120,160,550.79,735.05,5.97
120,180,856.9,1296.63,9.35
120,200,677.29,983.47,7.39
120,220,607.28,863.98,6.65
120,240,854.26,1297.26,9.33
120,260,744.58,1101.85,8.14
