CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
80,180,3290.9,8588.33,48.39
80,200,3304.29,9050.33,48.34
80,220,3288.95,9317.99,48.32
80,240,3297.71,9356.05,48.32
80,260,3298.6,9300.63,48.36
85,100,4568.7,6171.16,63.11
85,120,3701.06,6103.27,51.41
85,140,3567.16,6830.36,49.34
85,160,3510.18,7690.75,48.61
85,180,3495.84,8567.98,48.41
85,200,3493.32,9064.55,48.32
85,220,3496.91,9344.82,48.33
85,240,3486.23,9280.36,48.32
85,260,3503.7,9230.24,48.36
90,100,4816.0,6163.76,63.02
90,120,3911.88,6103.22,51.38
90,140,3751.05,6830.3,49.38
90,160,3715.08,7693.54,48.64
90,180,3680.2,8575.98,48.37
90,200,3681.95,9068.43,48.33
90,220,3689.56,9352.96,48.33
90,240,3679.01,9284.09,48.34
90,260,3679.64,9236.28,48.34
95,100,5108.29,6186.67,63.25
95,120,4131.39,6096.07,51.36
95,140,-258158.31,6819.34,49.31
95,160,3917.67,7683.38,48.6
95,180,3906.06,8592.95,48.4
95,200,3906.97,9072.53,48.31
95,220,3876.02,9349.89,48.27
95,240,3905.83,9264.81,48.34
95,260,3905.69,9266.39,48.34
110,100,5709.38,6163.04,62.96
110,120,4688.92,6101.57,51.37
110,140,4514.04,6842.27,49.38
110,160,4440.72,7690.62,48.61
110,180,4422.65,8594.14,48.35
110,200,4413.26,9081.91,48.29
110,220,4413.42,9269.1,48.3
110,240,4407.46,9273.37,48.33
110,260,4410.13,9277.41,48.31
120,100,5824.16,6192.97,63.28
120,120,4667.86,6110.92,51.43
120,140,4493.11,6843.39,49.4
120,160,4428.57,7683.08,48.64
120,180,4419.45,8574.78,48.36
120,200,4383.35,9087.27,48.3
120,220,4453.04,9279.86,48.32
120,240,4456.8,9252.77,48.34
120,260,4452.47,9259.05,48.31
