CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,1670.42,2824.77,29.17
65,120,1491.5,3030.96,26.21
65,140,1397.03,3299.71,24.58
65,160,1338.73,3592.89,23.59
65,180,1310.47,3920.41,23.03
65,200,1303.39,4117.17,22.9
65,220,1302.02,4176.03,22.94
65,240,1303.92,4200.77,22.95
65,260,1302.17,4220.41,22.96
70,100,1824.57,2996.35,30.83
70,120,1577.13,3100.44,26.78
70,140,1474.0,3333.21,24.87
70,160,1416.11,3614.11,23.78
70,180,1361.93,3920.19,22.98
70,200,1330.86,4155.81,22.81
70,220,1337.62,4185.71,22.9
70,240,1343.86,4215.33,22.97
70,260,1440.12,4231.87,22.84
75,100,1965.73,3018.5,30.83
75,120,1699.35,3082.5,26.45
75,140,1578.9,3322.6,24.62
75,160,1512.24,3594.64,23.37
75,180,1466.76,3923.25,22.92
75,200,1467.37,4121.06,22.76
75,220,1458.72,4144.1,22.53
75,240,1459.01,4199.49,22.58
75,260,1468.01,4280.31,22.75
80,100,2090.37,2999.52,30.68
80,120,1800.18,3082.62,26.47
80,140,1661.41,3314.81,24.47
80,160,1587.67,3586.2,23.37
80,180,1542.31,3908.23,22.63
80,200,1546.35,4126.45,22.73
80,220,1549.96,4160.4,22.76
80,240,1584.35,4212.53,22.68
80,260,1543.12,4271.94,22.69
85,100,2209.27,3005.71,30.71
85,120,-260241.5,3096.61,26.48
85,140,1772.26,3317.4,24.56
85,160,1676.25,3594.89,23.31
85,180,1630.13,3909.62,22.59
85,200,1635.06,4126.75,22.66
85,220,1615.34,4146.38,22.42
85,240,1626.85,4251.2,22.55
85,260,1620.48,4271.61,22.45
90,100,2348.02,3021.75,30.86
90,120,2017.61,3099.19,26.58
90,140,1859.64,3319.8,24.46
90,160,1774.05,3591.64,23.33
90,180,1718.91,3902.82,22.66
90,200,1714.52,4153.15,22.56
90,220,1715.41,4198.86,22.64
90,240,1703.94,4261.33,22.46
90,260,1718.14,4302.0,22.64
95,100,2458.08,3004.3,30.64
95,120,2112.46,3094.03,26.4
95,140,1949.98,3309.67,24.38
95,160,1859.01,3594.46,23.22
95,180,1815.42,3913.53,22.77
95,200,1787.06,4142.07,22.36
95,220,1789.81,4193.53,22.37
95,240,1793.23,4261.26,22.37
95,260,1788.4,4278.15,22.35
110,100,2788.11,3006.09,30.62
110,120,2399.23,3091.82,26.36
110,140,2216.03,3309.75,24.3
110,160,2106.07,3586.52,23.13
110,180,2050.98,3905.44,22.48
110,200,2021.4,4110.36,22.25
110,220,2030.6,4197.77,22.28
110,240,2024.36,4268.56,22.28
110,260,2031.54,4274.29,22.27
120,100,2797.16,3014.79,30.71
120,120,2425.29,3081.29,26.31
120,140,2234.19,3326.05,24.36
120,160,2130.85,3584.6,23.21
120,180,2071.41,3901.27,22.47
120,200,2043.23,4113.84,22.28
120,220,2045.36,4235.27,22.26
120,240,2042.47,4275.14,22.25
120,260,2031.03,4281.57,22.29
65,100,1726.43,2818.47,29.14
65,120,1492.3,3021.89,26.15
65,140,1404.81,3294.95,24.64
65,160,1344.53,3594.57,23.6
65,180,1305.19,3916.84,22.98
65,200,1299.09,4149.78,22.86
65,220,1305.47,4167.5,22.97
65,240,1304.79,4194.21,22.98
65,260,1305.6,4223.67,22.99
70,100,1850.66,3001.17,30.75
70,120,1559.87,3106.25,26.81
70,140,1459.91,3335.42,24.96
70,160,1416.53,3612.86,23.69
70,180,1359.5,3930.47,22.96
70,200,1356.13,4139.06,22.82
70,220,1352.73,4175.35,22.69
70,240,1339.46,4225.87,22.93
70,260,1343.92,4221.92,22.92
75,100,1983.4,3003.78,30.79
75,120,1705.6,3080.13,26.46
75,140,1587.0,3318.24,24.55
75,160,1515.01,3609.02,23.54
75,180,1471.84,3930.96,22.86
75,200,1460.74,4154.22,22.58
75,220,1467.38,4197.79,22.84
75,240,1465.68,4216.68,22.75
75,260,1465.98,4215.06,22.85
80,100,2082.45,3005.88,30.65
80,120,1804.45,3081.48,26.41
80,140,1670.59,3323.92,24.56
80,160,1593.67,3594.58,23.4
80,180,1549.21,3913.5,22.74
80,200,1527.55,4144.32,22.47
80,220,1547.21,4193.65,22.68
80,240,1533.17,4202.43,22.48
80,260,1542.64,4192.07,22.65
85,100,2210.88,3000.22,30.58
85,120,1909.99,3085.64,26.49
85,140,1761.69,3326.48,24.46
85,160,1678.74,3598.51,23.3
85,180,1627.33,3908.57,22.59
85,200,1618.6,4140.81,22.46
85,220,1620.57,4188.44,22.47
85,240,1618.65,4230.77,22.44
85,260,1617.42,4301.84,22.46
90,100,2354.35,3019.53,30.86
90,120,2023.33,3096.11,26.55
90,140,1870.04,3319.18,24.52
90,160,1773.85,3590.93,23.3
90,180,1728.15,3918.6,22.7
90,200,1711.92,4159.91,22.56
90,220,1723.52,4192.58,22.59
90,240,1719.16,4238.87,22.56
90,260,1727.21,4297.02,22.67
95,100,2463.49,3000.68,30.59
95,120,2120.55,3090.7,26.45
95,140,1958.82,3313.46,24.37
95,160,1858.04,3593.92,23.23
95,180,1805.4,3914.69,22.55
95,200,1806.0,4140.63,22.41
95,220,1788.36,4197.61,22.35
95,240,-260347.96,4262.88,22.41
95,260,1795.41,4283.54,22.44
110,100,2781.67,3017.06,30.66
110,120,2401.33,3096.81,26.37
110,140,2216.24,3316.31,24.33
110,160,2116.21,3593.86,23.21
110,180,2048.8,3919.27,22.49
110,200,2039.04,4152.07,22.3
110,220,2034.26,4195.38,22.34
110,240,2044.62,4190.01,22.42
110,260,2042.17,4202.15,22.43
120,100,2784.71,3004.87,30.58
120,120,2424.56,3099.42,26.39
120,140,2233.12,3310.19,24.32
120,160,2112.63,3589.29,23.17
120,180,2068.17,3921.8,22.48
120,200,2052.22,4156.43,22.3
120,220,2051.38,4246.44,22.31
120,240,2030.59,4285.37,22.31
120,260,2055.48,4295.42,22.33
