CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,2190.31,3482.65,38.12
65,120,1737.1,3188.54,30.42
65,140,1654.96,3302.67,27.87
65,160,1583.57,3591.46,27.76
65,180,1543.77,3714.9,25.94
65,200,1498.53,4030.8,26.35
65,220,1460.5,4215.76,25.66
65,240,1457.4,4427.92,25.64
65,260,1435.67,4549.99,25.27
70,100,2036.35,3145.39,34.17
70,120,1732.64,3086.59,29.24
70,140,1729.35,3273.74,27.68
70,160,1586.76,3501.07,26.84
70,180,1539.15,3731.35,26.18
70,200,1530.3,3963.12,25.67
70,220,1475.05,4179.15,24.62
70,240,1497.74,4405.98,25.03
70,260,1481.49,4415.96,24.6
75,100,2104.59,3038.15,32.54
75,120,1878.78,3090.1,29.13
75,140,1713.74,3217.89,26.71
75,160,1619.3,3395.84,25.02
75,180,1579.62,3635.05,24.43
75,200,1515.39,3820.16,23.59
75,220,1526.01,4116.53,23.7
75,240,1504.81,4263.34,23.24
75,260,1563.74,4527.02,24.48
80,100,2207.01,3038.13,32.43
80,120,1907.53,2987.01,27.74
80,140,1783.86,3191.67,26.07
80,160,1781.57,3465.5,26.01
80,180,1653.44,3607.26,24.14
80,200,1594.04,3841.09,23.33
80,220,1576.24,4074.81,23.01
80,240,1573.83,4249.45,22.93
80,260,1587.67,4413.98,23.1
85,100,2309.05,3014.04,32.09
85,120,2003.0,3004.19,27.75
85,140,1850.91,3143.7,25.66
85,160,1811.12,3421.9,25.1
85,180,1739.47,3645.19,24.12
85,200,1683.11,3831.64,23.33
85,220,1649.19,4062.35,22.92
85,240,1643.53,4292.37,22.81
85,260,1653.76,4410.22,22.98
90,100,2429.59,2989.98,31.82
90,120,2181.03,3007.91,27.81
90,140,1966.58,3169.06,25.7
90,160,1858.95,3366.19,24.38
90,180,1801.01,3580.99,23.58
90,200,1827.98,3846.07,23.44
90,220,1735.16,4082.76,22.82
90,240,1707.91,4251.36,22.65
90,260,1699.86,4374.86,22.22
95,100,2503.23,2939.87,31.05
95,120,2157.42,2940.43,26.81
95,140,2022.06,3132.71,25.1
95,160,1911.49,3291.22,23.68
95,180,1858.43,3530.09,23.15
95,200,1802.84,3751.83,22.44
95,220,1780.43,3995.35,22.07
95,240,1799.48,4230.73,22.32
95,260,1797.27,4368.48,22.28
110,100,2817.02,2947.52,31.02
110,120,2399.1,2920.31,26.44
110,140,2243.79,3100.02,24.62
110,160,2134.78,3319.08,23.56
110,180,2037.99,3512.89,22.51
110,200,1995.93,3736.89,21.98
110,220,1978.32,3992.06,21.76
110,240,1960.76,4206.72,21.64
110,260,1954.28,4392.82,21.48
120,100,2812.52,2939.02,30.87
120,120,2396.82,2906.11,26.3
120,140,2225.92,3081.87,24.45
120,160,2122.39,3295.31,23.35
120,180,2060.66,3535.78,22.66
120,200,2009.72,3740.79,22.03
120,220,1969.44,3965.78,21.58
120,240,1943.2,4153.21,21.36
120,260,1958.61,4369.96,21.47
65,100,2021.76,3243.91,34.98
65,120,1777.45,3206.53,30.7
65,140,1662.99,3297.8,27.89
65,160,1593.38,3508.88,27.04
65,180,1564.2,3803.29,27.21
65,200,1501.2,3947.72,25.28
65,220,1529.68,4231.62,25.74
65,240,1457.39,4394.47,25.54
65,260,1456.96,4442.76,24.6
70,100,2035.81,3159.95,34.26
70,120,1792.15,3126.68,30.0
70,140,1742.53,3269.81,27.75
70,160,1593.16,3516.72,26.95
70,180,1605.59,3687.81,25.44
70,200,1525.73,3980.69,25.86
70,220,1540.23,4121.03,24.42
70,240,1545.67,4377.2,24.67
70,260,1547.45,4470.99,25.01
75,100,2177.56,3013.99,32.44
75,120,1833.11,3024.32,28.29
75,140,1775.71,3192.62,26.49
75,160,1691.27,3395.44,25.31
75,180,1604.85,3627.51,24.65
75,200,1611.14,3885.67,24.09
75,220,1580.53,4115.61,23.76
75,240,1527.58,4270.78,23.46
75,260,1553.61,4350.11,23.17
80,100,2250.66,2982.3,31.88
80,120,1949.85,2982.2,27.69
80,140,1809.58,3203.28,26.49
80,160,1734.79,3403.29,25.31
80,180,1715.41,3611.32,24.32
80,200,1689.06,3842.82,23.94
80,220,1631.28,4049.87,23.16
80,240,1657.34,4315.96,23.91
80,260,1643.41,4418.19,23.25
85,100,2432.52,3048.37,32.63
85,120,2057.08,2957.07,27.2
85,140,1920.97,3161.73,25.72
85,160,1776.25,3354.47,24.49
85,180,1775.91,3550.73,23.45
85,200,1731.24,3823.75,23.23
85,220,1719.31,4039.66,22.77
85,240,1698.8,4309.3,23.51
85,260,1684.82,4339.88,22.22
90,100,2515.0,3006.94,32.02
90,120,2113.53,2971.51,27.6
90,140,1999.57,3105.99,25.21
90,160,1919.01,3335.0,24.21
90,180,1801.67,3564.36,23.5
90,200,1829.66,3811.25,23.11
90,220,1758.66,4037.86,22.96
90,240,1733.53,4258.77,22.67
90,260,1715.48,4357.96,22.47
95,100,2600.94,2940.0,31.07
95,120,2240.37,2926.63,26.77
95,140,2023.15,3103.26,25.11
95,160,2010.87,3353.87,24.46
95,180,1862.89,3550.6,23.17
95,200,1882.31,3746.19,22.49
95,220,1866.59,4024.55,22.4
95,240,1818.05,4259.69,22.63
95,260,1847.85,4406.44,22.45
110,100,2904.5,2972.43,31.43
110,120,2477.9,2913.99,26.62
110,140,2243.76,3085.82,24.74
110,160,2104.89,3225.48,23.11
110,180,2050.31,3490.12,22.52
110,200,2018.99,3769.17,22.12
110,220,1976.12,3957.91,21.7
110,240,1977.99,4212.66,21.74
110,260,2036.54,4431.02,21.85
120,100,2910.75,2944.39,31.11
120,120,2478.04,2928.3,26.61
120,140,2309.69,3126.91,24.94
120,160,2203.21,3291.96,23.57
120,180,2122.54,3532.45,22.76
120,200,2023.86,3754.21,22.16
120,220,2048.13,4038.13,22.1
120,240,1964.18,4168.81,21.54
120,260,2017.23,4393.49,21.7
