CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,2750.59,2906.06,48.04
65,120,2712.57,2823.39,47.34
65,140,2554.17,2503.03,42.86
65,160,2667.77,2714.13,46.8
65,180,2699.52,2723.66,47.32
65,200,2721.95,2759.55,47.78
65,220,2695.47,2730.23,47.3
65,240,2701.77,2722.88,47.41
65,260,-259439.1,2735.3,47.44
70,100,2323.31,2348.87,38.67
70,120,2574.83,2565.39,43.01
70,140,-259680.51,2468.97,41.1
70,160,2269.91,2318.66,37.76
70,180,2280.49,2301.95,37.94
70,200,2378.42,2351.93,40.01
70,220,2370.97,2315.05,39.8
70,240,2289.67,2307.64,38.09
70,260,2393.75,2317.97,40.35
75,100,2587.35,2492.63,39.0
75,120,2308.41,2267.4,35.66
75,140,2301.53,2261.29,35.63
75,160,2282.48,2294.64,35.09
75,180,2306.78,2262.93,35.57
75,200,2326.56,2273.55,35.83
75,220,2358.52,2224.64,35.0
75,240,2288.48,2273.86,35.37
75,260,2282.61,2263.11,35.22
80,100,2345.09,2200.59,34.27
80,120,2373.28,2180.81,33.48
80,140,2166.19,2053.45,31.66
80,160,2230.36,2104.28,32.65
80,180,2395.52,2219.82,34.9
80,200,2393.75,2245.01,34.98
80,220,2234.16,2095.94,32.65
80,240,2363.68,2199.71,34.55
80,260,2380.22,2177.94,33.59
85,100,2254.03,2041.17,31.16
85,120,2244.1,2038.65,31.03
85,140,2286.73,2080.02,31.64
85,160,2454.24,2229.2,34.02
85,180,2231.88,2017.74,30.92
85,200,2274.96,2039.95,31.48
85,220,2252.89,2024.85,31.14
85,240,2438.45,2188.33,33.76
85,260,2281.21,2017.0,31.59
90,100,2268.62,1985.82,29.83
90,120,2235.5,1959.91,29.32
90,140,2258.3,1969.31,29.6
90,160,2258.93,1966.23,29.57
90,180,2414.44,2081.4,31.64
90,200,2274.47,1985.37,29.76
90,220,2358.55,2055.46,30.93
90,240,2406.45,2117.06,31.56
90,260,2396.62,2074.79,31.34
95,100,2337.07,1929.49,29.15
95,120,2451.11,2073.7,31.06
95,140,2278.42,1890.65,28.37
95,160,2274.7,1901.64,28.34
95,180,2278.08,1901.92,28.42
95,200,2283.59,1902.08,28.5
95,220,2327.97,1950.25,29.11
95,240,2506.4,2055.42,31.34
95,260,2330.77,1938.19,29.07
110,100,2344.48,1723.98,25.7
110,120,2351.49,1723.26,25.7
110,140,2237.24,1645.68,24.42
110,160,2237.73,1653.02,24.45
110,180,2351.85,1730.01,25.67
110,200,2241.86,1646.98,24.4
110,220,2235.14,1648.75,24.4
110,240,2357.98,1719.28,25.72
110,260,2227.82,1644.99,24.39
120,100,2239.52,1640.04,24.38
120,120,2355.15,1734.83,25.64
120,140,2380.83,1746.78,25.87
120,160,2365.45,1742.29,25.76
120,180,2366.36,1735.81,25.7
120,200,2364.98,1728.16,25.7
120,220,2366.79,1748.67,25.74
120,240,2244.7,1668.99,24.35
120,260,2358.69,1716.35,25.65
65,100,2549.43,2661.18,42.87
65,120,2806.68,2843.85,48.37
65,140,-259753.81,2389.83,40.18
65,160,2891.0,2861.7,49.81
65,180,2341.86,2366.23,39.31
65,200,2707.24,2704.97,46.89
65,220,2379.03,2338.72,40.01
65,240,2751.31,2709.44,46.77
65,260,2823.12,2813.73,48.96
70,100,2306.13,2234.08,36.55
70,120,2413.79,2398.9,39.55
70,140,2515.86,2500.64,41.34
70,160,2922.99,2872.34,47.42
70,180,2464.07,2463.16,40.62
70,200,2451.84,2464.83,40.43
70,220,2443.59,2419.18,40.15
70,240,2299.16,2283.08,36.37
70,260,2649.74,2603.83,42.94
75,100,2671.6,2506.87,40.51
75,120,2374.04,2279.8,36.15
75,140,2247.48,2146.7,33.5
75,160,2323.08,2206.43,34.61
75,180,2435.73,2322.69,36.41
75,200,2317.01,2191.6,34.62
75,220,2462.67,2335.61,36.86
75,240,2401.06,2289.5,35.82
75,260,2275.79,2202.31,33.93
80,100,2215.51,2035.16,31.32
80,120,2245.05,2093.75,31.73
