CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,421.48,0,2.5
230,0,422.63,0,2.5
210,0,409.62,0,2.54
190,0,382.31,0,2.59
170,0,367.16,0,2.72
150,0,382.7,0,3.1
130,0,379.8,0,3.46
110,0,420.55,0,4.43
90,0,401.8,0,5.0
70,0,527.85,0,8.13
250,0,438.12,0,2.58
230,0,418.93,0,2.49
210,0,402.73,0,2.52
190,0,385.05,0,2.62
170,0,374.36,0,2.76
150,0,391.74,0,3.2
130,0,456.39,0,4.1
110,0,417.94,0,4.4
90,0,394.12,0,4.94
70,0,541.66,0,8.34
250,0,423.01,0,2.5
230,0,417.81,0,2.46
210,0,410.18,0,2.54
190,0,382.36,0,2.59
170,0,373.27,0,2.75
150,0,379.07,0,3.09
130,0,383.57,0,3.51
110,0,417.05,0,4.37
90,0,390.7,0,4.86
70,0,528.77,0,8.16
