CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,2082.63,0,9.34
230,0,2208.5,0,11.06
210,0,2015.63,0,10.67
190,0,2063.86,0,11.99
170,0,2174.05,0,13.93
150,0,2445.55,0,18.65
130,0,2509.79,0,21.44
110,0,2513.92,0,25.28
90,0,2469.94,0,29.42
70,0,3435.28,0,52.15
250,0,2105.02,0,9.43
230,0,2075.45,0,10.19
210,0,2080.5,0,11.01
190,0,2063.58,0,11.99
170,0,2135.18,0,13.75
150,0,2274.03,0,16.92
130,0,2501.2,0,21.34
110,0,2544.49,0,25.48
90,0,2475.52,0,29.48
70,0,3403.91,0,51.78
250,0,2077.17,0,9.33
230,0,2040.65,0,9.94
210,0,2033.7,0,10.7
190,0,2037.81,0,11.78
170,0,2150.74,0,13.83
150,0,2281.65,0,16.98
130,0,2612.57,0,22.55
110,0,2518.58,0,25.39
90,0,2469.33,0,29.4
70,0,3384.04,0,51.38
