CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,1074.07,0,5.16
230,0,1088.2,0,5.52
210,0,838.61,0,4.53
190,0,756.31,0,4.52
170,0,633.08,0,4.19
150,0,684.06,0,5.04
130,0,888.98,0,7.46
110,0,888.06,0,8.78
90,0,873.94,0,10.65
70,0,1674.01,0,25.8
250,0,901.45,0,4.15
230,0,1007.08,0,5.13
210,0,928.34,0,5.0
190,0,892.69,0,5.23
170,0,724.36,0,4.73
150,0,673.29,0,4.93
130,0,790.14,0,6.6
110,0,867.58,0,8.52
90,0,833.66,0,9.92
70,0,1836.54,0,27.95
250,0,1000.72,0,4.72
230,0,839.74,0,4.11
210,0,815.96,0,4.38
190,0,846.07,0,4.99
170,0,728.33,0,4.75
150,0,852.47,0,6.25
130,0,757.78,0,6.29
110,0,774.83,0,7.63
90,0,789.22,0,9.42
70,0,1416.4,0,21.59
