CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,1572.06,0,7.27
230,0,1565.85,0,7.78
210,0,1560.36,0,8.44
190,0,1552.21,0,9.48
170,0,1773.45,0,12.49
150,0,1895.96,0,15.2
130,0,2185.4,0,19.31
110,0,2165.27,0,21.56
90,0,1909.73,0,22.68
70,0,2266.18,0,34.5
250,0,1589.98,0,7.33
230,0,1546.79,0,7.67
210,0,1546.36,0,8.37
190,0,1546.54,0,9.42
170,0,1774.45,0,12.46
150,0,1892.82,0,15.16
130,0,2103.3,0,18.65
110,0,3572.86,0,34.77
90,0,1935.57,0,22.89
70,0,2348.45,0,35.7
250,0,1575.19,0,7.26
230,0,-260613.89,0,7.6
210,0,1558.02,0,8.39
190,0,1544.59,0,9.44
170,0,1750.43,0,12.33
150,0,1891.56,0,15.13
130,0,2049.59,0,18.25
110,0,2160.87,0,21.54
90,0,1906.93,0,22.53
70,0,2348.74,0,35.71
