CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,440.74,0,2.09
230,0,429.11,0,2.18
210,0,417.41,0,2.29
190,0,502.61,0,3.02
170,0,509.9,0,3.42
150,0,539.61,0,4.06
130,0,527.53,0,4.55
110,0,520.38,0,5.17
90,0,485.41,0,5.82
70,0,843.85,0,12.87
250,0,452.64,0,2.16
230,0,440.93,0,2.23
210,0,464.98,0,2.54
190,0,445.17,0,2.65
170,0,518.01,0,3.46
150,0,479.18,0,3.65
130,0,505.5,0,4.35
110,0,519.01,0,5.14
90,0,452.15,0,5.45
70,0,794.44,0,12.23
250,0,478.36,0,2.3
230,0,427.39,0,2.18
210,0,436.21,0,2.38
190,0,507.82,0,3.07
170,0,521.15,0,3.5
150,0,487.15,0,3.68
130,0,522.57,0,4.47
110,0,515.99,0,5.11
90,0,468.6,0,5.62
70,0,805.4,0,12.37
