CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,0,1575.35,0,7.15
230,0,1523.07,0,7.46
210,0,1509.75,0,8.07
190,0,1549.35,0,9.17
170,0,1679.14,0,10.97
150,0,1814.69,0,13.47
130,0,2066.33,0,17.35
110,0,2201.09,0,21.69
90,0,1856.51,0,21.94
70,0,2485.49,0,37.74
250,0,1596.27,0,7.26
230,0,1602.39,0,7.87
210,0,1496.08,0,7.97
190,0,1582.0,0,9.32
170,0,1667.8,0,10.85
150,0,1834.24,0,13.58
130,0,2082.74,0,17.51
110,0,2220.94,0,22.18
90,0,1921.34,0,22.72
70,0,2520.77,0,38.27
250,0,1591.52,0,7.25
230,0,1540.97,0,7.6
210,0,1543.52,0,8.26
190,0,1551.43,0,9.15
170,0,1706.14,0,11.16
150,0,1764.57,0,13.09
130,0,2018.1,0,16.98
110,0,2183.6,0,21.6
90,0,1801.79,0,21.3
70,0,2359.76,0,35.83
