CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,1035.58,2453.77,11.8
105,240,1038.43,2456.98,11.89
105,220,1025.57,2384.65,11.76
105,200,1038.48,2213.71,11.78
105,180,1039.35,1987.78,11.89
105,160,1061.04,1813.61,12.02
105,140,1078.54,1629.53,12.22
105,120,1136.66,1466.87,12.87
105,100,1378.6,1486.81,15.56
100,260,989.33,2532.81,11.72
100,240,993.58,2553.55,11.79
100,220,992.88,2422.48,11.73
100,200,1013.98,2218.51,11.91
100,180,1004.51,2001.05,11.83
100,160,1000.56,1803.85,11.88
100,140,1036.57,1604.49,12.2
100,120,1091.35,1483.74,12.91
100,100,1326.08,1506.06,15.71
95,260,947.67,2571.71,11.76
95,240,943.4,2572.21,11.74
95,220,950.49,2423.02,11.73
95,200,972.11,2223.95,11.89
95,180,965.77,2010.62,11.9
95,160,962.82,1807.52,11.95
95,140,983.33,1615.27,12.17
95,120,1035.89,1472.06,12.86
95,100,1290.22,1507.19,15.74
90,260,908.11,2554.57,11.82
90,240,902.74,2538.55,11.77
90,220,898.14,2383.9,11.74
90,200,905.87,2202.13,11.78
90,180,922.17,1989.71,11.85
90,160,929.16,1806.11,11.97
90,140,933.51,1607.82,12.17
90,120,1001.0,1475.73,12.91
90,100,1234.59,1534.61,15.98
85,260,873.97,2591.23,11.8
85,240,866.68,2559.03,11.83
85,220,858.84,2397.33,11.73
85,200,883.33,2214.53,11.97
85,180,882.33,2000.54,11.94
85,160,883.28,1799.35,12.1
85,140,907.53,1637.21,12.43
85,120,962.24,1477.36,12.94
85,100,1159.72,1526.85,15.98
80,260,830.47,2563.13,11.81
80,240,828.62,2578.22,11.84
80,220,804.67,2380.03,11.79
80,200,808.07,2201.38,11.83
80,180,807.92,1996.35,11.79
80,160,837.7,1818.23,12.1
80,140,862.4,1595.97,12.25
80,120,920.32,1488.65,13.0
80,100,1085.97,1513.0,15.8
75,260,755.34,2563.16,11.81
75,240,779.55,2570.69,11.83
75,220,784.54,2373.64,11.72
75,200,765.09,2205.33,11.86
75,180,801.35,1996.91,11.95
75,160,803.74,1789.93,11.98
75,140,823.84,1599.15,12.27
75,120,832.81,1466.37,12.89
75,100,1030.7,1517.55,15.95
70,260,720.55,2566.31,11.93
70,240,708.1,2557.26,11.87
70,220,703.51,2409.77,11.82
70,200,723.54,2185.37,11.9
70,180,719.42,2003.11,12.02
70,160,726.85,1811.36,12.12
70,140,751.02,1591.19,12.24
70,120,785.91,1454.69,12.97
70,100,961.56,1509.5,15.91
65,260,686.76,2552.63,11.86
65,240,697.9,2529.29,11.83
65,220,688.75,2395.67,11.92
65,200,700.92,2171.39,11.9
65,180,712.82,2007.92,12.09
65,160,706.7,1783.81,12.03
65,140,724.78,1595.95,12.3
65,120,763.4,1449.81,12.93
65,100,921.23,1494.25,15.87
105,260,1040.38,2569.13,11.79
105,240,1038.32,2546.46,11.76
105,220,1030.18,2432.65,11.76
105,200,1038.26,2220.9,11.86
105,180,1039.98,2007.41,11.91
105,160,1062.44,1809.26,12.09
105,140,-261072.24,1617.87,12.23
105,120,1129.84,1475.23,12.89
105,100,1384.85,1516.81,15.79
100,260,994.68,2577.92,11.81
100,240,995.1,2590.76,11.79
100,220,1005.23,2437.25,11.89
100,200,1000.7,2203.49,11.85
100,180,993.22,1998.19,11.79
100,160,1001.52,1791.64,11.88
100,140,1028.9,1611.07,12.16
100,120,1095.44,1464.46,12.92
100,100,1340.34,1512.16,15.83
95,260,948.79,2595.1,11.78
95,240,954.17,2557.64,11.71
95,220,947.0,2383.42,11.72
95,200,963.35,2223.39,11.83
95,180,961.07,2020.62,11.88
95,160,977.48,1794.31,12.0
95,140,982.29,1611.34,12.21
95,120,1047.68,1473.19,12.9
95,100,1277.73,1513.14,15.78
90,260,907.82,2585.12,11.86
90,240,913.59,2579.97,11.78
90,220,909.44,2426.94,11.85
90,200,911.75,2194.97,11.88
90,180,921.98,1983.89,11.87
90,160,920.31,1814.63,12.0
90,140,936.4,1598.3,12.07
90,120,981.56,1468.62,12.8
90,100,1213.99,1485.24,15.64
85,260,863.65,2565.12,11.8
85,240,856.25,2557.38,11.75
85,220,864.04,2396.25,11.77
85,200,868.99,2189.36,11.87
85,180,852.46,2000.83,11.81
85,160,877.5,1800.47,11.98
85,140,921.45,1638.76,12.38
85,120,953.31,1457.35,12.91
85,100,1174.49,1518.36,15.8
80,260,803.36,2552.83,11.77
80,240,825.64,2559.88,11.84
80,220,836.41,2407.84,11.87
80,200,819.03,2171.84,11.82
80,180,819.98,1981.54,11.82
80,160,821.77,1796.43,12.0
80,140,849.56,1603.32,12.28
80,120,881.02,1460.1,12.86
80,100,1087.56,1504.71,15.69
75,260,755.1,2558.81,11.76
75,240,794.3,2569.33,11.87
75,220,799.01,2426.37,11.96
75,200,779.05,2192.37,11.8
75,180,800.52,1995.03,11.96
75,160,800.22,1780.36,11.92
75,140,814.52,1588.21,12.17
75,120,834.66,1463.91,12.8
75,100,1017.02,1507.21,15.78
70,260,716.85,2567.25,11.76
70,240,723.13,2537.96,11.79
70,220,725.04,2383.62,11.86
70,200,709.41,2183.84,11.86
70,180,728.28,1986.28,11.93
70,160,724.68,1780.93,11.98
70,140,748.85,1630.01,12.36
70,120,808.8,1461.65,12.95
70,100,957.81,1520.71,15.9
65,260,687.63,2546.31,11.87
65,240,684.23,2534.12,11.85
65,220,693.97,2397.11,11.98
65,200,686.35,2177.09,11.97
65,180,709.09,1972.01,11.96
65,160,703.81,1790.41,12.15
65,140,718.54,1602.53,12.4
65,120,758.56,1467.16,13.09
65,100,945.06,1513.89,15.99
105,260,1025.3,2579.99,11.69
105,240,1028.09,2574.97,11.71
105,220,1038.86,2437.1,11.8
105,200,1045.87,2202.44,11.82
105,180,1037.3,2002.11,11.82
105,160,1056.63,1801.67,12.0
105,140,1071.45,1620.11,12.25
105,120,1136.9,1478.04,12.97
105,100,1391.58,1513.41,15.85
100,260,992.39,2597.42,11.75
100,240,998.56,2553.81,11.75
100,220,997.27,2428.9,11.82
100,200,987.23,2182.17,11.7
100,180,997.66,2001.93,11.81
100,160,1008.56,1778.07,11.88
100,140,1022.82,1620.85,12.19
100,120,1084.45,1474.38,12.89
100,100,1355.98,1553.56,16.03
95,260,947.64,2599.51,11.81
95,240,943.55,2572.31,11.64
95,220,958.31,2400.51,11.72
95,200,952.99,2216.56,11.83
95,180,971.58,2002.82,11.95
95,160,959.65,1817.26,11.98
95,140,979.96,1615.99,12.18
95,120,1035.28,1455.26,12.76
95,100,1287.62,1499.6,15.78
90,260,911.87,2614.3,11.9
90,240,921.88,2558.45,11.9
90,220,898.86,2405.07,11.74
90,200,917.03,2202.74,11.79
90,180,916.04,2009.52,11.92
90,160,942.2,1817.92,12.1
90,140,936.35,1606.96,12.2
90,120,989.61,1464.51,12.88
90,100,1234.47,1515.8,15.87
85,260,861.86,2579.49,11.77
85,240,861.84,2578.5,11.83
85,220,863.47,2393.06,11.79
