CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,2158.63,3960.55,23.51
105,240,2173.11,4057.48,23.65
105,220,2179.17,4121.56,23.73
105,200,2188.08,4158.76,23.88
105,180,2164.41,4172.12,23.92
105,160,2248.33,3824.13,24.51
105,140,2327.85,3510.03,25.69
105,120,2500.2,3195.58,27.19
105,100,2813.96,3005.47,30.58
100,260,2070.49,4049.12,23.81
100,240,2074.74,4132.62,23.88
100,220,2080.31,4178.3,23.93
100,200,2075.77,4208.17,23.94
100,180,2084.86,4196.47,24.11
100,160,2137.21,3824.19,24.63
100,140,2239.51,3525.24,25.76
100,120,2368.7,3204.06,27.25
100,100,2661.78,3019.06,30.71
95,260,1990.37,4082.16,23.92
95,240,1995.18,4145.6,23.93
95,220,1983.3,4203.43,24.13
95,200,1993.11,4203.21,23.96
95,180,2004.66,4167.71,24.03
95,160,2049.76,3835.31,24.62
95,140,2148.29,3528.62,25.75
95,120,2283.49,3209.34,27.33
95,100,2560.71,3019.41,30.75
90,260,1896.7,4072.73,23.96
90,240,1900.94,4133.01,24.08
90,220,1904.58,4194.85,24.1
90,200,1902.03,4213.93,24.07
90,180,1908.16,4190.69,24.15
90,160,1967.2,3869.69,24.92
90,140,2054.02,3564.8,26.05
90,120,2164.76,3216.47,27.45
90,100,2440.04,3041.09,30.94
85,260,1759.03,4129.56,24.24
85,240,1813.96,4176.01,24.11
85,220,1830.49,4222.79,24.48
85,200,1821.45,4226.58,24.25
85,180,1830.01,4218.57,24.31
85,160,1873.22,3844.66,24.82
85,140,1962.15,3545.95,26.04
85,120,2069.86,3224.7,27.45
85,100,2338.19,3058.43,31.05
80,260,1713.19,4149.02,24.29
80,240,1718.25,4195.49,24.35
80,220,1726.0,4248.15,24.51
80,200,1722.53,4243.28,24.47
80,180,1725.11,4219.28,24.46
80,160,1768.25,3880.24,25.12
80,140,1852.34,3597.9,26.29
80,120,1957.49,3255.9,27.81
80,100,2196.9,3040.2,31.16
75,260,1621.69,4099.28,24.18
75,240,1598.09,4208.45,24.42
75,220,1633.22,4212.52,24.37
75,200,1630.81,4223.34,24.32
75,180,1601.74,4257.24,24.55
75,160,1680.27,3890.06,25.08
75,140,1754.36,3559.87,26.14
75,120,1852.23,3221.77,27.6
75,100,2080.2,3032.86,30.99
70,260,1544.03,4134.17,24.91
70,240,1526.7,4208.63,24.93
70,220,1549.57,4235.91,24.82
70,200,1554.3,4302.78,25.01
70,180,1508.97,4302.75,25.29
70,160,1535.96,3962.56,25.65
70,140,1657.73,3616.37,26.62
70,120,1753.85,3284.63,28.05
70,100,1973.34,3070.46,31.46
65,260,1469.08,4115.61,24.77
65,240,1469.53,4172.34,24.76
65,220,1472.08,4230.81,25.04
65,200,1475.06,4242.89,24.88
65,180,1474.21,4268.54,24.81
65,160,1513.15,3940.21,25.44
65,140,1574.29,3582.92,26.49
65,120,1665.98,3268.59,28.05
65,100,1864.18,3061.89,31.39
105,260,2162.96,3905.63,23.56
105,240,2173.0,4035.3,23.69
105,220,2180.44,4107.0,23.74
105,200,2176.84,4178.09,23.72
105,180,2166.42,4181.62,23.94
105,160,2257.39,3840.69,24.59
105,140,2358.11,3508.52,25.67
105,120,2495.17,3192.83,27.15
105,100,2814.03,3014.97,30.62
100,260,2063.05,4094.68,23.77
100,240,2063.53,4161.95,23.77
100,220,2059.58,4214.82,23.81
100,200,2074.0,4250.33,23.9
100,180,2083.59,4177.85,23.99
100,160,2138.16,3839.39,24.66
100,140,2231.06,3519.56,25.73
100,120,2362.59,3217.18,27.29
100,100,2666.02,3023.34,30.7
95,260,1981.56,4106.05,23.77
95,240,1985.74,4173.82,23.82
95,220,1990.37,4228.98,23.9
95,200,1993.97,4242.09,23.91
95,180,1994.53,4218.88,24.26
95,160,2061.14,3850.14,24.72
95,140,2152.73,3538.1,25.86
95,120,2274.39,3206.31,27.24
95,100,2558.47,3013.73,30.68
90,260,1891.57,4103.23,24.0
90,240,1911.14,4211.87,24.11
90,220,1904.84,4242.87,24.05
90,200,1914.37,4259.8,24.15
90,180,1917.47,4230.26,24.32
90,160,1965.56,3863.31,24.86
90,140,2056.17,3541.96,26.03
90,120,2168.73,3223.47,27.45
90,100,2447.32,3027.66,30.91
85,260,1813.62,4121.46,24.05
85,240,1771.02,4230.62,24.43
85,220,1810.74,4199.66,23.94
85,200,1826.16,4265.78,24.16
85,180,1828.3,4218.01,24.26
85,160,1876.04,3854.78,24.87
85,140,1960.32,3532.9,25.98
85,120,2073.1,3223.9,27.47
85,100,2330.44,3035.99,30.88
80,260,1714.98,4143.08,24.35
80,240,1720.2,4204.96,24.39
80,220,1720.61,4249.9,24.44
80,200,1726.12,4301.32,24.56
80,180,1729.13,4262.34,24.55
80,160,1778.43,3906.08,25.26
80,140,1852.35,3577.16,26.28
80,120,1953.39,3258.25,27.71
80,100,2190.48,3044.37,31.1
75,260,1625.23,4123.29,24.23
75,240,1621.77,4177.02,24.17
75,220,1627.48,4227.33,24.23
75,200,1642.29,4278.68,24.54
75,180,1645.74,4274.09,24.62
75,160,1647.08,3909.69,25.2
75,140,1750.6,3573.13,26.13
75,120,1856.57,3239.62,27.66
75,100,2088.87,3056.0,31.14
70,260,1539.49,4160.51,24.68
70,240,1541.49,4234.99,24.78
70,220,1550.62,4256.96,24.84
70,200,1555.64,4270.93,24.89
70,180,1501.16,4268.81,24.89
70,160,1537.39,4006.79,25.96
70,140,1639.73,3620.55,26.69
70,120,1752.21,3297.35,28.06
70,100,1964.41,3070.55,31.3
65,260,1464.03,4124.72,24.62
65,240,1461.9,4204.34,24.62
65,220,1480.23,4257.32,25.0
65,200,1475.04,4279.32,24.94
65,180,1471.24,4239.73,24.81
65,160,1505.7,3913.23,25.34
65,140,1572.81,3564.56,26.44
65,120,1660.17,3267.89,28.04
65,100,1862.23,3056.15,31.32
105,260,2154.67,3944.97,23.49
105,240,2173.43,4038.8,23.66
105,220,2181.5,4118.77,23.77
105,200,2188.32,4141.94,23.83
105,180,2186.55,4150.95,23.84
105,160,2252.63,3823.67,24.49
105,140,2353.65,3503.01,25.61
105,120,2497.44,3199.19,27.15
105,100,2817.07,3006.59,30.59
100,260,2058.83,4063.14,23.7
100,240,2070.49,4143.72,23.81
100,220,2076.56,4182.56,23.9
100,200,2075.42,4193.52,23.9
100,180,2085.31,4186.42,24.11
100,160,2127.75,3826.24,24.55
100,140,2230.7,3516.48,25.69
100,120,2363.81,3203.82,27.24
100,100,2672.64,3000.56,30.64
95,260,1978.03,4069.74,23.73
95,240,1994.74,4148.24,23.9
95,220,2002.56,4185.19,24.01
95,200,2000.73,4212.88,23.97
95,180,2001.52,4189.76,24.01
95,160,2063.21,3836.68,24.68
95,140,2147.16,3526.57,25.71
95,120,2275.65,3213.23,27.26
95,100,2559.68,3012.39,30.68
90,260,1900.31,4113.27,24.13
90,240,1902.81,4182.68,24.1
90,220,1903.4,4183.55,24.05
90,200,1909.54,4197.67,24.16
90,180,1901.68,4194.44,24.03
90,160,1951.48,3884.74,24.98
90,140,2051.91,3559.5,26.05
90,120,2170.96,3207.52,27.41
90,100,2430.61,3010.86,30.75
85,260,1805.88,4072.87,24.06
85,240,1807.22,4170.16,24.19
85,220,1823.67,4203.14,24.2
85,200,1823.89,4246.51,24.35
85,180,1823.79,4205.03,24.28
85,160,1868.51,3881.5,24.92
85,140,1961.41,3534.66,26.06
85,120,2064.44,3221.73,27.47
85,100,2327.78,3026.38,30.94
80,260,1716.2,4135.97,24.31
80,240,1717.46,4186.55,24.41
80,220,1731.25,4214.0,24.6
80,200,1727.35,4248.38,24.48
80,180,1729.71,4236.75,24.52
80,160,1772.34,3897.81,25.14
80,140,1846.51,3571.92,26.22
80,120,1954.29,3246.53,27.73
80,100,2191.43,3045.5,31.13
75,260,1636.25,4082.71,24.39
