System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
13:45:50.522,0.0,1.04,0.0,0.0,6.76,9.32,3.92,0.06,0.54
13:45:50.623,0.0,1.0,0.0,0.0,14.45,16.18,3.34,0.04,0.44
13:45:50.723,0.0,1.0,0.0,0.0,5.06,8.03,3.29,0.05,0.33
13:45:50.823,0.0,1.0,0.0,0.0,14.25,15.39,3.23,0.05,0.31
13:45:50.924,0.0,1.41,0.01,0.01,52.52,32.14,4.68,0.32,0.8
13:45:51.024,0.0,1.13,0.01,0.01,59.43,28.59,5.15,0.38,1.0
13:45:51.124,0.01,1.77,0.03,0.05,104.88,34.17,6.54,0.67,1.44
13:45:51.224,0.0,1.03,0.0,0.0,22.04,19.25,5.62,0.41,1.21
13:45:51.324,0.0,1.0,0.0,0.0,8.19,11.39,5.52,0.4,1.2
13:45:51.423,0.01,2.01,0.02,0.03,119.82,3.9,7.09,0.66,1.3
13:45:51.523,0.08,3.2,0.39,0.51,941.85,6.63,16.73,1.24,2.14
13:45:51.624,0.13,3.25,0.73,0.96,1563.71,10.0,19.76,1.44,2.4
13:45:51.723,0.12,3.3,0.74,0.97,1472.55,9.43,19.31,1.41,2.4
13:45:51.824,0.11,3.25,0.72,0.95,1432.26,9.14,19.61,1.43,2.4
13:45:51.924,0.12,3.3,0.75,0.98,1555.67,9.77,19.64,1.43,2.4
13:45:52.024,0.13,3.26,0.73,0.96,1588.38,10.31,19.44,1.41,2.4
13:45:52.123,0.13,3.24,0.74,0.96,1609.59,10.54,19.44,1.42,2.4
13:45:52.223,0.11,3.29,0.74,0.97,1345.83,8.45,19.63,1.43,2.4
13:45:52.324,0.12,3.27,0.69,0.89,1456.7,9.32,19.39,1.41,2.4
13:45:52.424,0.12,3.28,0.76,0.94,1508.3,9.63,19.62,1.43,2.4
13:45:52.525,0.14,3.23,0.77,0.96,1695.63,10.8,19.72,1.44,2.4
13:45:52.624,0.13,3.23,0.77,0.96,1620.77,10.7,19.44,1.43,2.4
13:45:52.724,0.14,3.24,0.78,0.96,1764.8,11.43,19.53,1.42,2.4
13:45:52.824,0.12,3.24,0.77,0.96,1513.34,9.75,19.66,1.43,2.4
13:45:52.924,0.11,3.29,0.78,0.96,1426.24,8.97,19.67,1.44,2.4
13:45:53.025,0.11,3.3,0.77,0.96,1334.83,8.56,19.76,1.45,2.41
13:45:53.125,0.13,3.27,0.77,0.96,1594.14,10.0,19.5,1.43,2.39
13:45:53.225,0.11,3.3,0.78,0.97,1417.62,9.18,19.69,1.45,2.4
13:45:53.326,0.11,3.27,0.69,0.85,1358.73,8.4,19.31,1.4,2.4
13:45:53.426,0.11,3.29,0.68,0.81,1354.55,8.88,19.37,1.39,2.4
13:45:53.526,0.13,3.27,0.76,0.94,1561.64,9.71,19.48,1.43,2.4
13:45:53.626,0.13,3.23,0.77,0.94,1584.61,10.64,19.46,1.43,2.4
13:45:53.726,0.13,3.23,0.79,0.96,1654.9,10.35,19.6,1.44,2.4
13:45:53.827,0.13,3.2,0.78,0.96,1627.35,10.87,19.43,1.44,2.4
13:45:53.927,0.13,3.25,0.77,0.95,1655.76,10.48,19.67,1.44,2.4
13:45:54.027,0.12,3.26,0.79,0.97,1424.13,9.37,19.35,1.43,2.4
13:45:54.127,0.12,3.26,0.78,0.96,1517.22,9.52,19.53,1.45,2.4
13:45:54.227,0.13,3.27,0.78,0.95,1614.54,10.39,19.55,1.43,2.4
